agi,agiint,agistr,agistrint,arcres,armor,classes,cooldown,critstrkrtng,dmg,dmgmax1,dmgmin1,dodgertng,dps,dura,firres,frores,hastertng,int,lifesteal,mastrtng,mledmgmax,mledmgmin,mledps,mlespeed,name_enus,natres,nsockets,parryrtng,pvppower,quality,reqlevel,slotbak,socket1,socket2,socket3,speed,splcritstrkrtng,splpwr,sta,str,versatility
,,,,,,,,20.0,,98.0,76.0,,24.24,85.0,,,22.0,,,,98.0,76.0,24.24,3.6,Void-Warped Oshu'gun Greatmaul,,,,,Uncommon,,17.0,,,,3.6,,,48.0,32.0,
,,,,,,,,,,112.0,53.0,,23.02,85.0,,,,,,,112.0,53.0,23.02,3.6,Longclaw Broadaxe,,,,,Uncommon,97.0,17.0,,,,3.6,,,46.0,31.0,
31.0,,,,,,,,,,108.0,57.0,,23.04,100.0,,,22.0,,,18.0,108.0,57.0,23.04,3.6,Pillar of Malice,,,,,Rare,94.0,17.0,,,,3.6,,,46.0,,
,,,,,,,,,,54.0,28.0,,11.52,100.0,,,20.0,136.0,,,54.0,28.0,11.52,3.6,Spire of Autumn,,,,,Rare,94.0,17.0,,,,3.6,,,46.0,,20.0
31.0,,,,,,,,,,95.0,70.0,,22.96,85.0,,,,,,,95.0,70.0,22.96,3.6,Longclaw Staff,,,,,Uncommon,97.0,17.0,,,,3.6,,,46.0,,
31.0,,,,,,,,,,108.0,57.0,,23.04,100.0,,,21.0,,,19.0,108.0,57.0,23.04,3.6,Steeltusk's Steel Tusk,,,,,Rare,95.0,17.0,,,,3.6,,,46.0,,
,,,,,,,,,,110.0,52.0,,22.61,85.0,,,16.0,,,,110.0,52.0,22.61,3.6,Camshaft-Haft Greatcleaver,,,,,Uncommon,,17.0,,,,3.6,,,45.0,30.0,22.0
30.0,,,,,,,,,,93.0,69.0,,22.5,85.0,,,,,,,93.0,69.0,22.5,3.6,Skettis Staff,,,,,Uncommon,96.0,17.0,,,,3.6,,,45.0,,
29.0,,,,,,,,,,104.0,55.0,,22.19,85.0,,,20.0,,,,104.0,55.0,22.19,3.6,Ogron Slayer's Eyegouger,,,,,Uncommon,,17.0,,,,3.6,,,44.0,,20.0
,,,,,,,,,,101.0,54.0,,21.56,85.0,,,,,,,101.0,54.0,21.56,3.6,Incised Spear,,,,,Uncommon,94.0,17.0,,,,3.6,,,43.0,28.0,
,,,,,,,,,,,,,,,,,,,,,,,,,Formula: Enchant Weapon - Gale-Force Striking,,,,,Common,100.0,,,,,,,,,,
27.0,,,,,,,,,,85.0,62.0,,20.54,85.0,,,,,,,85.0,62.0,20.54,3.6,Vinewrapped Staff,,,,,Uncommon,92.0,17.0,,,,3.6,,,41.0,,
,,,,,,,,,,42.0,30.0,,10.12,85.0,,,,119.0,,,42.0,30.0,10.12,3.6,Lunarglow Staff,,,,,Uncommon,91.0,17.0,,,,3.6,,,40.0,,
,,,,,,,,,,98.0,47.0,,20.17,85.0,,,,,,,98.0,47.0,20.17,3.6,Lunarglow Broadaxe,,,,,Uncommon,91.0,17.0,,,,3.6,,,40.0,27.0,
27.0,,,,,,,,,,84.0,61.0,,20.24,85.0,,,,,,,84.0,61.0,20.24,3.6,Lunarglow Staff,,,,,Uncommon,91.0,17.0,,,,3.6,,,40.0,,
,,,,,,,,,,51.0,30.0,,11.3,85.0,,,,,,,51.0,30.0,11.3,3.6,Kvaldir Skinning Knife,,,,,Poor,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,47.0,34.0,,11.3,85.0,,,,,,,47.0,34.0,11.3,3.6,Robble's Staff of Discourse,,,,,Poor,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,4.0,2.0,,0.96,120.0,,,,,,,4.0,2.0,0.96,3.6,Tournament Gladiator's Energy Staff,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,9.0,4.0,,1.87,120.0,,,,,,,9.0,4.0,1.87,3.6,Tournament Gladiator's Decapitator,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,8.0,5.0,,1.93,,,,,,,,8.0,5.0,1.93,3.6,Tournament Gladiator's Staff,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,23.0,,54.0,40.0,,13.06,120.0,,,,155.0,,23.0,54.0,40.0,13.06,3.6,Warmongering Gladiator's Energy Staff,,,,,Epic,100.0,17.0,,,,3.6,,,52.0,,
35.0,,,,,,,,23.0,,123.0,65.0,,26.25,120.0,,,,,,23.0,123.0,65.0,26.25,3.6,Warmongering Gladiator's Pike,,,,,Epic,100.0,17.0,,,,3.6,,,52.0,,
,,,,,,,,32.0,,112.0,67.0,,24.93,120.0,,,,,,13.0,112.0,67.0,24.93,3.6,Greatsword of Chaos,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,33.0,
33.0,,,,,,,,22.0,,103.0,75.0,,24.83,120.0,,,,,,22.0,103.0,75.0,24.83,3.6,Primal Gladiator's Staff,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,,,120.0,57.0,,24.71,,,,,,,,120.0,57.0,24.71,3.6,Primal Gladiator's Decapitator,,,,,Epic,100.0,17.0,,,,3.6,,,,,
33.0,,,,,,Hunter,,22.0,,116.0,62.0,,24.78,85.0,,,,,,22.0,116.0,62.0,24.78,3.6,Warscout Longspear,,,,,Uncommon,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,Warrior,,24.0,,120.0,57.0,,24.71,85.0,,,,,,19.0,120.0,57.0,24.71,3.6,Defiant Greataxe,,,,,Uncommon,100.0,17.0,,,,3.6,,,50.0,33.0,
,,,,,,,,,,51.0,37.0,,12.34,,,,,,,,51.0,37.0,12.34,3.6,Primal Gladiator's Battle Staff,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,Warrior,,22.0,,120.0,57.0,,24.71,,,,,,,22.0,120.0,57.0,24.71,3.6,Defiant Headchopper,,,,,Uncommon,100.0,17.0,,,,3.6,,,50.0,33.0,
33.0,,,,,,,,22.0,,116.0,62.0,,24.78,100.0,,,,,,22.0,116.0,62.0,24.78,3.6,Wild Combatant's Pike,,,,,Rare,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,,,120.0,57.0,,24.71,120.0,,,,,,,120.0,57.0,24.71,3.6,Grandiose Greataxe,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,33.0,
,,,,,,Mage,,,,51.0,37.0,,12.34,85.0,,,22.0,147.0,,22.0,51.0,37.0,12.34,3.6,Abstruse Staff,,,,,Uncommon,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,22.0,,51.0,37.0,,12.34,100.0,,,22.0,147.0,,,51.0,37.0,12.34,3.6,Wild Combatant's Battle Staff,,,,,Rare,100.0,17.0,,,,3.6,,,50.0,,
33.0,,,,,,,,,,116.0,62.0,,24.78,120.0,,,,,,,116.0,62.0,24.78,3.6,Grandiose Polearm,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,22.0,,51.0,37.0,,12.34,100.0,,,,147.0,,22.0,51.0,37.0,12.34,3.6,Wild Combatant's Energy Staff,,,,,Rare,100.0,17.0,,,,3.6,,,50.0,,
33.0,,,,,,,,22.0,,116.0,62.0,,24.78,120.0,,,,,,22.0,116.0,62.0,24.78,3.6,Primal Gladiator's Pike,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,22.0,,100.0,77.0,,24.72,100.0,,,,,,22.0,100.0,77.0,24.72,3.6,Wild Combatant's Bonegrinder,,,,,Rare,100.0,17.0,,,,3.6,,,50.0,33.0,
,,,,,,Death knight,,19.0,,110.0,66.0,,24.48,85.0,,,,,,23.0,110.0,66.0,24.48,3.6,Heart-Lesion Greatsword,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,33.0,
,,,,,,Death knight,,,,110.0,66.0,,24.48,85.0,,,22.0,,,22.0,110.0,66.0,24.48,3.6,Heart-Lesion Runeblade,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,33.0,
,,,,,,Monk,,19.0,,51.0,37.0,,12.3,85.0,,,23.0,145.0,,,51.0,37.0,12.3,3.6,Mistdancer Staff,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
,,,,,,Warrior,,23.0,,119.0,57.0,,24.5,85.0,,,,,,19.0,119.0,57.0,24.5,3.6,Oathsworn Greataxe,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,33.0,
,,,,,,Druid,,,,51.0,37.0,,12.3,85.0,,,22.0,145.0,,22.0,51.0,37.0,12.3,3.6,Springrain Stave,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
,,,,,,Druid,,19.0,,51.0,37.0,,12.3,85.0,,,23.0,145.0,,,51.0,37.0,12.3,3.6,Springrain Staff,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
32.0,,,,,,,,,,114.0,61.0,,24.34,100.0,,,,,,,114.0,61.0,24.34,3.6,Munificent Polearm,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,,,,,118.0,56.0,,24.29,100.0,,,,,,,118.0,56.0,24.29,3.6,Turbulent Greataxe,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,32.0,
,,,,,,,,21.0,,98.0,76.0,,24.24,100.0,,,,,,21.0,98.0,76.0,24.24,3.6,Primal Combatant's Bonegrinder,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,32.0,
32.0,,,,,,,,21.0,,101.0,74.0,,24.36,100.0,,,,,,21.0,101.0,74.0,24.36,3.6,Primal Combatant's Staff,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,,,,,118.0,56.0,,24.29,85.0,,,,,,,118.0,56.0,24.29,3.6,Howling Broadaxe,,,,,Uncommon,100.0,17.0,,,,3.6,,,48.0,32.0,
,,,,,,,,,,48.0,35.0,,11.55,100.0,,,,136.0,,22.0,48.0,35.0,11.55,3.6,Caniki's Cane of Command,,,,,Rare,94.0,17.0,,,,3.6,,,46.0,,17.0
,,,,,,,,,,93.0,72.0,,22.97,85.0,,,,,,,93.0,72.0,22.97,3.6,Bloodmane Hammer,,,,,Uncommon,98.0,17.0,,,,3.6,,,46.0,31.0,
30.0,,,,,,,,,,106.0,56.0,,22.62,85.0,,,21.0,,,18.0,106.0,56.0,22.62,3.6,Iron Shredder Axle,,,,,Uncommon,,17.0,,,,3.6,,,45.0,,
,,,,,,,,,,104.0,55.0,,22.19,85.0,,,,,,,104.0,55.0,22.19,3.6,Auchenai Spear,,,,,Uncommon,95.0,17.0,,,,3.6,,,44.0,29.0,
29.0,,,,,,,,,,92.0,67.0,,22.19,85.0,,,,,,,92.0,67.0,22.19,3.6,Auchenai Staff,,,,,Uncommon,95.0,17.0,,,,3.6,,,44.0,,
,,,,,,,,,,46.0,33.0,,11.09,85.0,,,,130.0,,,46.0,33.0,11.09,3.6,Auchenai Staff,,,,,Uncommon,95.0,17.0,,,,3.6,,,44.0,,
29.0,,,,,,,,,,104.0,55.0,,22.19,85.0,,,,,,19.0,104.0,55.0,22.19,3.6,Abandoned Dark Iron Glaive,,,,,Uncommon,,17.0,,,,3.6,,,44.0,,20.0
28.0,,,,,,,,,,89.0,65.0,,21.51,85.0,,,,,,,89.0,65.0,21.51,3.6,Incised Staff,,,,,Uncommon,94.0,17.0,,,,3.6,,,43.0,,
,,,,,,,,,,98.0,52.0,,20.94,85.0,,,,,,,98.0,52.0,20.94,3.6,Creeperclaw Spear,,,,,Uncommon,93.0,17.0,,,,3.6,,,42.0,28.0,
,,,,,,,,,,,,,,,,,,,75.0,,,,,,Formula: Enchant Weapon - Siphoning,,,,,Common,100.0,,,,,,,,,,
,,,,,,,,,,85.0,65.0,,20.96,85.0,,,,,,,85.0,65.0,20.96,3.6,Creeperclaw Hammer,,,,,Uncommon,93.0,17.0,,,,3.6,,,42.0,28.0,
,,,,,,,,,,83.0,64.0,,20.52,85.0,,,,,,,83.0,64.0,20.52,3.6,Vinewrapped Hammer,,,,,Uncommon,92.0,17.0,,,,3.6,,,41.0,27.0,
,,,,,,,,,,45.0,35.0,,11.16,85.0,,,,,,,45.0,35.0,11.16,3.6,Lightning-Struck Hammer,,,,,Poor,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,55.0,26.0,,11.29,85.0,,,,,,,55.0,26.0,11.29,3.6,Magnificent Cleaver,,,,,Poor,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,4.0,2.0,,0.96,120.0,,,,,,,4.0,2.0,0.96,3.6,Tournament Gladiator's Energy Staff,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,9.0,4.0,,1.92,120.0,,,,,,,9.0,4.0,1.92,3.6,Tournament Gladiator's Pike,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,9.0,4.0,,1.87,120.0,,,,,,,9.0,4.0,1.87,3.6,Tournament Gladiator's Decapitator,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,8.0,6.0,,1.95,120.0,,,,,,,8.0,6.0,1.95,3.6,Tournament Gladiator's Bonegrinder,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,4.0,2.0,,0.96,120.0,,,,,,,4.0,2.0,0.96,3.6,Tournament Gladiator's Battle Staff,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,9.0,4.0,,1.92,120.0,,,,,,,9.0,4.0,1.92,3.6,Tournament Gladiator's Pike,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,4.0,2.0,,0.96,120.0,,,,,,,4.0,2.0,0.96,3.6,Tournament Gladiator's Battle Staff,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,23.0,,125.0,60.0,,25.71,100.0,,,,,,23.0,125.0,60.0,25.71,3.6,Warmongering Combatant's Decapitator,,,,,Rare,100.0,17.0,,,,3.6,,,51.0,34.0,
,,,,,,,,23.0,,53.0,39.0,,12.82,100.0,,,,152.0,,23.0,53.0,39.0,12.82,3.6,Warmongering Combatant's Energy Staff,,,,,Rare,100.0,17.0,,,,3.6,,,51.0,,
,,,,,,,,23.0,,104.0,80.0,,25.69,100.0,,,,,,23.0,104.0,80.0,25.69,3.6,Warmongering Combatant's Bonegrinder,,,,,Rare,100.0,17.0,,,,3.6,,,51.0,34.0,
34.0,,,,,,,,23.0,,106.0,78.0,,25.64,100.0,,,,,,23.0,106.0,78.0,25.64,3.6,Warmongering Combatant's Staff,,,,,Rare,100.0,17.0,,,,3.6,,,51.0,,
33.0,,,,,,,,17.0,,103.0,76.0,,24.93,120.0,,,27.0,,,,103.0,76.0,24.93,3.6,Irontalon Staff,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,18.0,,111.0,66.0,,24.7,120.0,,,,,,25.0,111.0,66.0,24.7,3.6,Blood Gutter Greatsword,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,33.0,
,,,,,,,,,,100.0,77.0,,24.72,,,,,,,,100.0,77.0,24.72,3.6,Primal Gladiator's Bonegrinder,,,,,Epic,100.0,17.0,,,,3.6,,,,,
33.0,,,,,,,,,,103.0,75.0,,24.83,120.0,,,14.0,,,,103.0,75.0,24.83,3.6,Spring-Loaded Jawstaff,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,,31.0
33.0,,,,,,Druid,,22.0,,116.0,62.0,,24.78,85.0,,,,,,22.0,116.0,62.0,24.78,3.6,Nurturer Spear,,,,,Uncommon,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,,,103.0,75.0,,24.83,,,,,,,,103.0,75.0,24.83,3.6,Primal Gladiator's Staff,,,,,Epic,100.0,17.0,,,,3.6,,,,,
33.0,,,,,,,,22.0,,103.0,75.0,,24.83,120.0,,,,,,22.0,103.0,75.0,24.83,3.6,Primal Gladiator's Staff,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,,
,,,,,,,,,,116.0,62.0,,24.78,,,,,,,,116.0,62.0,24.78,3.6,Primal Gladiator's Pike,,,,,Epic,100.0,17.0,,,,3.6,,,,,
33.0,,,,,,,,,,116.0,62.0,,24.78,120.0,,,,,,,116.0,62.0,24.78,3.6,Formidable Polearm,,,,,Epic,100.0,17.0,,,,3.6,,,50.0,,
33.0,,,,,,Hunter,,22.0,,115.0,61.0,,24.56,85.0,,,,,,22.0,115.0,61.0,24.56,3.6,Trailseeker Spear,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
33.0,,,,,,,,,,102.0,75.0,,24.59,120.0,,,,,,,102.0,75.0,24.59,3.6,Expeditious Staff,,,,,Epic,100.0,17.0,,,,3.6,,,49.0,,
,,,,,,Warlock,,23.0,,51.0,37.0,,12.3,85.0,,,19.0,145.0,,,51.0,37.0,12.3,3.6,Felsoul Staff,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
,,,,,,,,,,110.0,66.0,,24.48,120.0,,,,,,,110.0,66.0,24.48,3.6,Expeditious Greatsword,,,,,Epic,100.0,17.0,,,,3.6,,,49.0,33.0,
33.0,,,,,,Monk,,22.0,,102.0,75.0,,24.59,85.0,,,,,,22.0,102.0,75.0,24.59,3.6,Mistdancer Spire,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
,,,,,,Priest,,23.0,,51.0,37.0,,12.3,85.0,,,19.0,145.0,,,51.0,37.0,12.3,3.6,Communal Staff,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
,,,,,,,,,,115.0,61.0,,24.56,120.0,,,,,,,115.0,61.0,24.56,3.6,Expeditious Spear,,,,,Epic,100.0,17.0,,,,3.6,,,49.0,33.0,
,,,,,,Priest,,,,51.0,37.0,,12.3,85.0,,,23.0,145.0,,19.0,51.0,37.0,12.3,3.6,Communal Stave,,,,,Uncommon,100.0,17.0,,,,3.6,,,49.0,,
,,,,,,Mage,,,,50.0,37.0,,12.11,100.0,,,21.0,143.0,,21.0,50.0,37.0,12.11,3.6,Mountainsage Staff,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,,,,,118.0,56.0,,24.29,100.0,,,,,,,118.0,56.0,24.29,3.6,Munificent Greataxe,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,32.0,
32.0,,,,,,Monk,,21.0,,101.0,74.0,,24.36,100.0,,,,,,21.0,101.0,74.0,24.36,3.6,Mistdancer Spire,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,Monk,,19.0,,50.0,37.0,,12.11,100.0,,,23.0,143.0,,,50.0,37.0,12.11,3.6,Mistdancer Staff,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
32.0,,,,,,,,,,114.0,61.0,,24.34,100.0,,,,,,,114.0,61.0,24.34,3.6,Turbulent Polearm,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,,,,,50.0,37.0,,12.11,100.0,,,,143.0,,,50.0,37.0,12.11,3.6,Turbulent Spire,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,,,,,50.0,37.0,,12.11,100.0,,,21.0,143.0,,21.0,50.0,37.0,12.11,3.6,Primal Combatant's Battle Staff,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,Warrior,,23.0,,118.0,56.0,,24.29,100.0,,,,,,19.0,118.0,56.0,24.29,3.6,Oathsworn Greataxe,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,32.0,
32.0,,,,,,,,21.0,,101.0,74.0,,24.36,100.0,,,,,,21.0,101.0,74.0,24.36,3.6,Primal Combatant's Staff,,,,,Rare,100.0,17.0,,,,3.6,,,48.0,,
,,,,,,,,,,48.0,35.0,,11.55,85.0,,,,136.0,,,48.0,35.0,11.55,3.6,Bloodmane Staff,,,,,Uncommon,98.0,17.0,,,,3.6,,,46.0,,
,,,,,,,,,,93.0,72.0,,22.97,85.0,,,,,,,93.0,72.0,22.97,3.6,Longclaw Hammer,,,,,Uncommon,97.0,17.0,,,,3.6,,,46.0,31.0,
,,,,,,,,,,108.0,57.0,,23.04,85.0,,,,,,,108.0,57.0,23.04,3.6,Longclaw Spear,,,,,Uncommon,97.0,17.0,,,,3.6,,,46.0,31.0,
,,,,,,,,,,92.0,71.0,,22.74,100.0,,,22.0,,,18.0,92.0,71.0,22.74,3.6,Ra'tok's Painhammer,,,,,Rare,,17.0,,,,3.6,,,46.0,31.0,
,,,,,,,,,,106.0,56.0,,22.62,85.0,,,,,,,106.0,56.0,22.62,3.6,Skettis Spear,,,,,Uncommon,96.0,17.0,,,,3.6,,,45.0,30.0,
,,,,,,,,20.0,,108.0,51.0,,22.2,85.0,,,,,,19.0,108.0,51.0,22.2,3.6,Abandoned Dark Iron Greataxe,,,,,Uncommon,,17.0,,,,3.6,,,44.0,29.0,
,,,,,,,,,,105.0,50.0,,21.58,85.0,,,,,,,105.0,50.0,21.58,3.6,Incised Broadaxe,,,,,Uncommon,94.0,17.0,,,,3.6,,,43.0,28.0,
28.0,,,,,,,,,,87.0,64.0,,20.98,85.0,,,,,,,87.0,64.0,20.98,3.6,Creeperclaw Staff,,,,,Uncommon,93.0,17.0,,,,3.6,,,42.0,,
,,,,,,,,,,43.0,32.0,,10.42,85.0,,,,124.0,,,43.0,32.0,10.42,3.6,Creeperclaw Staff,,,,,Uncommon,93.0,17.0,,,,3.6,,,42.0,,
,,,,,,,,,,94.0,56.0,,20.91,85.0,,,,,,,94.0,56.0,20.91,3.6,Creeperclaw Greatsword,,,,,Uncommon,93.0,17.0,,,,3.6,,,42.0,28.0,
,,,,,,,,,,47.0,34.0,,11.3,85.0,,,,,,,47.0,34.0,11.3,3.6,Defunct Void Harvester,,,,,Poor,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,51.0,30.0,,11.3,85.0,,,,,,,51.0,30.0,11.3,3.6,Chipped Colossus Blade,,,,,Poor,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,9.0,5.0,,1.97,120.0,,,,,,,9.0,5.0,1.97,3.6,Tournament Gladiator's Greatsword,,,,,Epic,100.0,17.0,,,,3.6,,,,,
,,,,,,,,,,8.0,6.0,,1.95,120.0,,,,,,,8.0,6.0,1.95,3.6,Tournament Gladiator's Bonegrinder,,,,,Epic,100.0,17.0,,,,3.6,,,,,
50.0,,50.0,,,,,,,,178.0,95.0,,38.02,120.0,,,26.0,,,39.0,178.0,95.0,38.02,3.6,Scythe of the Unmaker,,,,,Epic,110.0,17.0,,,,3.6,,,76.0,50.0,
50.0,,50.0,,,,,,40.0,,171.0,102.0,,38.0,120.0,,,25.0,,,,171.0,102.0,38.0,3.6,Taeshalach,,,,,Epic,110.0,17.0,,,,3.6,,,76.0,50.0,
50.0,,50.0,,,,,,,,178.0,95.0,,38.02,120.0,,,26.0,,,39.0,178.0,95.0,38.02,3.6,Scythe of the Unmaker,,,,,Epic,110.0,17.0,,,,3.6,,,76.0,50.0,
,,,,,,,,,,174.0,115.0,,40.24,,,,,,,,174.0,115.0,40.24,3.6,Lustrous Daybreak Greatsword,,,,,Epic,110.0,17.0,,,,3.6,,,80.0,54.0,
40.0,,,40.0,,,,,27.0,,137.0,82.0,,30.42,100.0,,,,40.0,,27.0,137.0,82.0,30.42,3.6,Wrathblade,,,,,Rare,110.0,17.0,,,,3.6,,,61.0,40.0,
,,,,,,,,,,174.0,115.0,,40.24,,,,,,,,174.0,115.0,40.24,3.6,Lustrous Eventide Greatsword,,,,,Epic,110.0,17.0,,,,3.6,,,80.0,54.0,
,,,,,,,,,,,,,,,,,,,,,,,,,Ancient Fishing Line,,,,,Rare,110.0,,,,,,,,,,
,,,,,,,,,,88.0,65.0,,21.27,,,,,,,,88.0,65.0,21.27,3.6,Butterfly Net,,,,,Common,110.0,17.0,,,,3.6,,,,,
,,,,,,,,,,87.0,57.0,,20.12,,,,,239.0,,,87.0,57.0,20.12,3.6,Lustrous Daybreak Staff,,,,,Epic,110.0,17.0,,,,3.6,,,80.0,,
40.0,,,40.0,,,,,27.0,,137.0,82.0,,30.42,100.0,,,,40.0,,27.0,137.0,82.0,30.42,3.6,Blood Guard's Tooth,,,,,Rare,110.0,17.0,,,,3.6,,,61.0,40.0,
33084.0,,,33084.0,,,,,,,84109.0,50465.0,,24902.76,,,,577.0,33084.0,,919.0,84109.0,50465.0,24902.76,2.7,Praetor's Ornamental Bastard Sword,,,,,Rare,110.0,17.0,,,,2.7,,,49630.0,33084.0,
49.0,,,49.0,,,,,24.0,,76.0,56.0,,18.34,100.0,,,,49.0,,,76.0,56.0,18.34,3.6,Spectral Censorite's Staff,,,,,Rare,110.0,17.0,,,,3.6,,,73.0,49.0,39.0
40.0,,,40.0,,,,,27.0,,148.0,71.0,,30.43,100.0,,,,40.0,,27.0,148.0,71.0,30.43,3.6,Argus Decapitator,,,,,Rare,110.0,17.0,,,,3.6,,,61.0,40.0,
40.0,,,40.0,,,,,27.0,,123.0,95.0,,30.38,100.0,,,,40.0,,27.0,123.0,95.0,30.38,3.6,Face of Ruin,,,,,Rare,110.0,17.0,,,,3.6,,,61.0,40.0,
49.0,,,49.0,,,,,,,76.0,56.0,,18.34,100.0,,,39.0,49.0,,24.0,76.0,56.0,18.34,3.6,Spectral Censorite's Spire,,,,,Rare,110.0,17.0,,,,3.6,,,73.0,49.0,
49.0,,,49.0,,,,,39.0,,165.0,98.0,,36.65,100.0,,,,49.0,,,165.0,98.0,36.65,3.6,Praetor's Ornamental Claymore,,,,,Rare,110.0,17.0,,,,3.6,,,73.0,49.0,24.0
,,,,,,Death knight,,26.0,,189.0,113.0,,42.04,120.0,,,47.0,,,,189.0,113.0,42.04,3.6,Gravewalker's Runeblade,,,,,Rare,110.0,17.0,,,,3.6,,,84.0,56.0,
,,,,,,,,,,87.0,57.0,,20.12,,,,,239.0,,,87.0,57.0,20.12,3.6,Lustrous Eventide Staff,,,,,Epic,110.0,17.0,,,,3.6,,,80.0,,
49.0,,,49.0,,,,,,,165.0,98.0,,36.65,100.0,,,39.0,49.0,,24.0,165.0,98.0,36.65,3.6,Praetor's Ornamental Greatsword,,,,,Rare,110.0,17.0,,,,3.6,,,73.0,49.0,
,,,,,,Paladin,,47.0,,171.0,132.0,,42.17,120.0,,,26.0,,,,171.0,132.0,42.17,3.6,Sacrosanct Warmaul,,,,,Rare,110.0,17.0,,,,3.6,,,84.0,56.0,
40.0,40.0,,,,,,,27.0,,126.0,92.0,,30.42,100.0,,,27.0,40.0,,,126.0,92.0,30.42,3.6,Soulmage's Spire,,,,,Rare,110.0,17.0,,,,3.6,,,61.0,,
40.0,40.0,,,,,,,,,126.0,92.0,,30.42,100.0,,,,40.0,,27.0,126.0,92.0,30.42,3.6,Eredar Battle Staff,,,,,Rare,110.0,17.0,,,,3.6,,,61.0,,27.0
,,,,,,,,54.0,,452.0,217.0,,92.99,100.0,,,,,,64.0,452.0,217.0,92.99,3.6,Dread Aspirant's Decapitator,,,,,Rare,110.0,17.0,,,,3.6,,,185.0,124.0,
,,,,,,Druid,,26.0,,87.0,64.0,,21.03,120.0,,,47.0,248.0,,,87.0,64.0,21.03,3.6,Rootweave Staff,,,,,Rare,110.0,17.0,,,,3.6,,,84.0,,
49.0,,,49.0,,,,,,,148.0,115.0,,36.58,100.0,,,24.0,49.0,,39.0,148.0,115.0,36.58,3.6,Ardent Vindicator's Demolisher,,,,,Rare,110.0,17.0,,,,3.6,,,73.0,49.0,
49.0,,,,,,,,31.0,,171.0,92.0,,36.57,100.0,,,,,,32.0,171.0,92.0,36.57,3.6,Spear of the Hunt,,,,,Rare,1.0,17.0,,,,3.6,,,73.0,,
,,,,,,Druid,,26.0,,87.0,64.0,,21.03,120.0,,,47.0,248.0,,,87.0,64.0,21.03,3.6,Rootweave Greatstaff,,,,,Rare,110.0,17.0,,,,3.6,,,84.0,,
