agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,healthrgn,int,itemset,lifesteal,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,rgdcritstrkrtng,slotbak,socket1,socket2,socket3,speed,speedbonus,sta,str,strint,versatility
,,,62.0,Warrior,,,,,,,,,35.0,,,,Fierce Gladiator's Plate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
,,,62.0,Warrior,,,,,,,,,35.0,,,,Cruel Gladiator's Plate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,28.0,Demon hunter,,,,,,,,,35.0,,,,Fierce Gladiator's Felskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Paladin,,22.0,,40.0,,,,,35.0,,,22.0,Sunsoul Gloves,,,,Uncommon,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,28.0,Demon hunter,,,,,,,,,35.0,,,,Cruel Gladiator's Felskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Paladin,,,,,,,,,35.0,,,,Fierce Gladiator's Scaled Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
,,,62.0,Paladin,,,,,,,,,35.0,,,,Cruel Gladiator's Scaled Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
,,,62.0,Death knight,,24.0,,40.0,,,20.0,,35.0,,,,Heart-Lesion Gauntlets,,,,Uncommon,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,41.0,Shaman,,,,,,,,,35.0,,,,Dominant Gladiator's Ringmail Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
34.0,34.0,,28.0,,,,,40.0,,,22.0,,34.0,,,20.0,Darkwater Gloves,,,,Uncommon,,,,10.0,,,,,,50.0,,,
34.0,34.0,,28.0,,,,,40.0,,,26.0,,34.0,,,,Freebooter Mitts,,,,Uncommon,,,,10.0,,,,,,50.0,,,17.0
34.0,34.0,,28.0,,,,,40.0,,,,,34.0,,,22.0,Darkwater Mitts,,,,Uncommon,,,,10.0,,,,,,50.0,,,20.0
34.0,34.0,,28.0,,,,,40.0,,,,,34.0,,,20.0,Jambani Gloves,,,,Uncommon,,,,10.0,,,,,,50.0,,,22.0
34.0,34.0,,28.0,,,25.0,,40.0,,,,,34.0,,,18.0,Freebooter Gloves,,,,Uncommon,,,,10.0,,,,,,50.0,,,
34.0,34.0,,40.0,,,22.0,,40.0,,,20.0,,34.0,,,,Stormchaser Handguards,,,,Uncommon,,,,10.0,,,,,,50.0,,,
,,,16.0,,,22.0,,40.0,,,,,34.0,,,,Zanchuli Gloves,,,,Uncommon,,,,10.0,,,,,,50.0,,,20.0
,,,61.0,,,,,55.0,,,30.0,,34.0,,,,Repurposed Golem Grips,,,,Epic,,101.0,,10.0,,,,,,50.0,34.0,34.0,13.0
34.0,34.0,,40.0,,,22.0,,40.0,,,,,34.0,,,,Outrigger Grips,,,,Uncommon,,,,10.0,,,,,,50.0,,,20.0
34.0,34.0,,28.0,,,,,40.0,,,20.0,,34.0,,,22.0,Ritual Flayer's Grasps,,,,Uncommon,,,,10.0,,,,,,50.0,,,
,,,61.0,,,,,40.0,,,22.0,,34.0,,,,Sea Raider's Crushers,,,,Uncommon,,,,10.0,,,,,,50.0,34.0,34.0,20.0
,,,61.0,,,22.0,,40.0,,,,,34.0,,,,Waycrest Militia Grips,,,,Uncommon,,,,10.0,,,,,,50.0,34.0,34.0,20.0
34.0,34.0,,40.0,,,,,40.0,,,25.0,,34.0,,,18.0,Crone-Seeker's Strikers,,,,Uncommon,,,,10.0,,,,,,50.0,,,
,,,16.0,,,,,40.0,,,,,34.0,,,22.0,Lastwind Handwraps,,,,Uncommon,,,,10.0,,,,,,50.0,,,20.0
,,,61.0,,,,,40.0,,,22.0,,34.0,,,,Waycrest Militia Gauntlets,,,,Uncommon,,,,10.0,,,,,,50.0,34.0,34.0,20.0
,,,61.0,,,14.0,,40.0,,,29.0,,34.0,,,,Waycrest Militia Crushers,,,,Uncommon,,,,10.0,,,,,,50.0,34.0,34.0,
,,,61.0,,,20.0,,40.0,,,22.0,,34.0,,,,Nazmani Warplate Gauntlets,,,,Uncommon,,,,10.0,,,,,,50.0,34.0,34.0,
,,,16.0,,,,,,,,,,,,,,Gloves of the Chosen Dead,,,,Epic,,110.0,,10.0,,,,,,,,,
,,,16.0,,,,,,,,,,,,,,Chronoscryer Gloves,,,,Epic,,110.0,,10.0,,,,,,,,,
33.0,33.0,,27.0,,,,,55.0,,,15.0,,33.0,,,27.0,Jabber Grookin' Gauntlets,,,,Epic,,101.0,,10.0,,,,,,50.0,,,
,,,16.0,Priest,,,,55.0,,,,,32.0,,,,Fearless Gladiator's Satin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Mage,,,,55.0,,,,,32.0,,,,Ferocious Gladiator's Silk Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,58.0,Warrior,,,,55.0,,,,,32.0,,,,Dominant Gladiator's Plate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
32.0,32.0,,27.0,Rogue,,,,55.0,,,,,32.0,,,,Fearless Gladiator's Leather Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
32.0,32.0,,27.0,Rogue,,,,55.0,,,,,32.0,,,,Vindictive Gladiator's Leather Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Mage,,,,55.0,,,,,32.0,,,,Fierce Gladiator's Silk Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,58.0,Death knight,,,,55.0,,,,,32.0,,,,Ferocious Gladiator's Dreadplate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
32.0,32.0,,27.0,Monk,,,,55.0,,,,,32.0,,,,Ferocious Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
32.0,32.0,,27.0,Druid,,,,55.0,,,,,32.0,,,,Dominant Gladiator's Dragonhide Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Warlock,,,,55.0,,,,,32.0,,,,Fearless Gladiator's Felweave Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Warlock,,,,55.0,,,,,32.0,,,,Cruel Gladiator's Felweave Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Warlock,,,,55.0,,,,,32.0,,,,Fearless Gladiator's Felweave Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
32.0,32.0,,27.0,Monk,,,,55.0,,,,,32.0,,,,Fierce Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,58.0,Paladin,,,,55.0,,,,,32.0,,,,Ferocious Gladiator's Scaled Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
,,,58.0,Warrior,,,,55.0,,,,,32.0,,,,Vindictive Gladiator's Plate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
,,,58.0,Death knight,,,,55.0,,,,,32.0,,,,Cruel Gladiator's Dreadplate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
32.0,32.0,,27.0,Monk,,,,55.0,,,,,32.0,,,,Cruel Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,58.0,Death knight,,,,55.0,,,,,32.0,,,,Vindictive Gladiator's Dreadplate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
,,,16.0,Priest,,,,55.0,,,,,32.0,,,,Ferocious Gladiator's Satin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,58.0,Death knight,,,,55.0,,,,,32.0,,,,Fierce Gladiator's Dreadplate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
,,,58.0,Paladin,,,,55.0,,,,,32.0,,,,Cruel Gladiator's Scaled Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
,,,58.0,Warrior,,,,55.0,,,,,32.0,,,,Fierce Gladiator's Plate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
32.0,32.0,,39.0,Shaman,,,,55.0,,,,,32.0,,,,Dominant Gladiator's Ringmail Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,58.0,Paladin,,,,55.0,,,,,32.0,,,,Demonic Gladiator's Scaled Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
32.0,32.0,,27.0,Druid,,,,55.0,,,,,32.0,,,,Ferocious Gladiator's Dragonhide Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Mage,,,,55.0,,,,,32.0,,,,Dominant Gladiator's Silk Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Priest,,,,55.0,,,,,32.0,,,,Demonic Gladiator's Satin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Mage,,,,55.0,,,,,32.0,,,,Fearless Gladiator's Silk Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Mage,,,,55.0,,,,,32.0,,,,Vindictive Gladiator's Silk Handguards,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Priest,,,,55.0,,,,,32.0,,,,Fierce Gladiator's Satin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,Priest,,,,55.0,,,,,32.0,,,,Cruel Gladiator's Satin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
32.0,32.0,,27.0,Monk,,,,55.0,,,,,32.0,,,,Fearless Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,58.0,Paladin,,,,55.0,,,,,32.0,,,,Fearless Gladiator's Scaled Gauntlets,,,,Epic,,110.0,,10.0,,,,,,47.0,32.0,32.0,
31.0,31.0,,26.0,,,,,55.0,,,,,31.0,,,,Dreadleather Gloves,,,,Epic,,110.0,,10.0,,,,,,47.0,,,
,,,16.0,,,29.0,,50.0,,,,,31.0,,,11.0,Pretty Silk Gloves,,,,Rare,,,,10.0,,,,,,47.0,,,
,,,58.0,,,,,55.0,,,15.0,,31.0,,,,Rumblestone Gauntlets,,,,Rare,,101.0,,10.0,,,,,,47.0,31.0,31.0,24.0
31.0,31.0,,26.0,Monk,,,,50.0,,,,,31.0,,,,Vindictive Combatant's Ironskin Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,57.0,Death knight,,,,55.0,,,,,31.0,,,,Fierce Combatant's Dreadplate Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
,,,15.0,Mage,,,,55.0,,,,,31.0,,,,Dominant Combatant's Silk Handguards,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,57.0,Death knight,,,,55.0,,,,,31.0,,,,Cruel Combatant's Dreadplate Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
,,,57.0,Paladin,,,,55.0,,,,,31.0,,,,Fierce Combatant's Scaled Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
,,,57.0,,,,,55.0,,,14.0,,31.0,,,25.0,Arcane Defender's Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,46.0,31.0,31.0,
,,,57.0,Paladin,,,,55.0,,,,,31.0,,,,Cruel Combatant's Scaled Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
31.0,31.0,,26.0,Druid,,,,55.0,,,,,31.0,,,,Ferocious Combatant's Dragonhide Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,Hunter,,,,55.0,,,,,31.0,,,,Demonic Combatant's Chain Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,,,,,55.0,,,25.0,,31.0,,,,Bitestone Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,13.0
,,,57.0,Paladin,,,,55.0,,,,,31.0,,,,Fierce Combatant's Scaled Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
31.0,31.0,,26.0,,,,,55.0,,,15.0,,31.0,,,24.0,Swordsinger's Grips,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,
,,,57.0,Death knight,,,,55.0,,,,,31.0,,,,Dominant Combatant's Dreadplate Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
,,,57.0,,,16.0,,55.0,,,,,31.0,,,,Wardbreaker Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,46.0,31.0,31.0,23.0
31.0,31.0,,26.0,,,19.0,,55.0,,,,,31.0,,,19.0,Reluctant Partisan Gloves,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,
,,,15.0,Priest,,,,55.0,,,,,31.0,,,,Cruel Combatant's Satin Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,Shaman,,,,55.0,,,,,31.0,,,,Fearless Combatant's Ringmail Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,57.0,Paladin,,,,55.0,,,,,31.0,,,,Dominant Combatant's Scaled Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
31.0,31.0,,26.0,Druid,,,,55.0,,,,,31.0,,,,Cruel Combatant's Dragonhide Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,15.0,Priest,,,,55.0,,,,,31.0,,,,Fierce Combatant's Satin Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,Shaman,,,,50.0,,,,,31.0,,,,Vindictive Combatant's Ringmail Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,Shaman,,,,55.0,,,,,31.0,,,,Ferocious Combatant's Ringmail Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,57.0,Death knight,,,,55.0,,,,,31.0,,,,Demonic Combatant's Dreadplate Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
31.0,31.0,,38.0,,,11.0,,55.0,,,,,31.0,,,,Isle Watcher's Grips,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,28.0
31.0,31.0,,26.0,Druid,,,,55.0,,,,,31.0,,,,Dominant Combatant's Dragonhide Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,57.0,Paladin,,,,55.0,,,,,31.0,,,,Demonic Combatant's Scaled Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
31.0,31.0,,38.0,Hunter,,,,55.0,,,,,31.0,,,,Fierce Combatant's Chain Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,15.0,,,26.0,,55.0,,,,,31.0,,,12.0,Bonespeaker Gloves,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,,,16.0,,55.0,,,,,31.0,,,23.0,Manaburst Grips,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,
31.0,31.0,,26.0,Druid,,,,55.0,,,,,31.0,,,,Fearless Combatant's Dragonhide Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,Shaman,,,,55.0,,,,,31.0,,,,Cruel Combatant's Ringmail Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,57.0,Paladin,,,,55.0,,,,,31.0,,,,Demonic Combatant's Scaled Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
,,,15.0,Mage,,,,55.0,,,,,31.0,,,,Fierce Combatant's Silk Handguards,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,26.0,Rogue,,11.0,,50.0,,,,,31.0,1277.0,,28.0,Gloves of the Uncrowned,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,15.0,,,,,55.0,,,12.0,,31.0,,,,Riven Priesthood Mitts,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,27.0
31.0,31.0,,38.0,Shaman,,,,55.0,,,,,31.0,,,,Fierce Combatant's Ringmail Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,26.0,Demon hunter,,,,55.0,,,,,31.0,,,,Demonic Combatant's Felskin Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,,,,,55.0,,,25.0,,31.0,,,14.0,Warcaster's Charged Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,Hunter,,,,55.0,,,,,31.0,,,,Vindictive Combatant's Chain Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,26.0,,,,,55.0,,,,,31.0,,,23.0,Brinewashed Leather Grips,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,16.0
,,,15.0,Mage,,,,55.0,,,,,31.0,,,,Cruel Combatant's Silk Handguards,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
,,,57.0,Death knight,,,,55.0,,,,,31.0,,,,Ferocious Combatant's Dreadplate Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,31.0,31.0,
,,,15.0,Warlock,,,,55.0,,,,,31.0,,,,Cruel Combatant's Felweave Handguards,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,26.0,Demon hunter,,,,50.0,,,,,31.0,,,,Vindictive Combatant's Felskin Gloves,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,Shaman,,,,55.0,,,,,31.0,,,,Dominant Combatant's Ringmail Gauntlets,,,,Rare,,110.0,,10.0,,,,,,46.0,,,
31.0,31.0,,38.0,,,,,,,,15.0,,31.0,,,,REUSE ME,,,,Uncommon,,101.0,,10.0,,,,,,46.0,,,26.0
,,,50.0,,,,,40.0,,,,,25.0,,,,Rhut'van Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,37.0,25.0,25.0,
,,,50.0,,,,,40.0,,,,,25.0,,,,Kal'delar Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,37.0,25.0,25.0,
25.0,25.0,,33.0,,,,,40.0,,,,,25.0,,,,Faronaar Chain Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,37.0,,,
,,,13.0,,,,,40.0,,,,,25.0,,,,Temporal Scholar's Handwraps,,,,Uncommon,,101.0,,10.0,,,,,,37.0,,,
25.0,25.0,,33.0,,,,,40.0,,,,,25.0,,,,Warpwind Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,37.0,,,
,,,50.0,,,,,40.0,,,,,25.0,,,,Valarsmidd Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,37.0,25.0,25.0,
24814.0,24814.0,,14375.0,,,,,,,,562.0,,24814.0,,,,8.0 - PH Dungeon - Leather HAND,,,,Rare,,110.0,,10.0,,,,,,37223.0,,,562.0
,,,,,,,,,,,,,111.0,,,47.0,Handwraps of Jagged Incisions,,,,Rare,,110.0,,10.0,,,,,,167.0,,,72.0
,,,233.0,,,,,,,,85.0,,111.0,,,34.0,Dead-Watcher Gauntlets,,,,Uncommon,,101.0,,10.0,,,,,,167.0,111.0,111.0,
111.0,111.0,,106.0,,,,,,,,,,111.0,,,41.0,Dinohide Grips,,,,Uncommon,,101.0,,10.0,,,,,,167.0,,,79.0
111.0,111.0,,156.0,,,39.0,,,,,,,111.0,,,,Saurscale Gloves,,,,Uncommon,,101.0,,10.0,,,,,,167.0,,,81.0
,,,,,,52.0,,,,,68.0,,111.0,,,,Gloves of the Sacred Hall,,,,Rare,,110.0,,10.0,,,,,,167.0,,,
93.0,93.0,,135.0,,,,,,,,48.0,,93.0,,,40.0,Dread Combatant's Chain Gauntlets,,,,Uncommon,,110.0,,10.0,,,,,,139.0,,,
93.0,93.0,,92.0,,,48.0,,,,,40.0,,93.0,,,,Dread Combatant's Leather Gloves,,,,Uncommon,,110.0,,10.0,,,,,,139.0,,,
93.0,93.0,,135.0,,,53.0,,,,,,,93.0,,,35.0,Dread Combatant's Chain Gauntlets,,,,Uncommon,,110.0,,10.0,,,,,,139.0,,,
,,,68.0,Warrior,,23.0,,55.0,,,,,42.0,,,,Bladeplate Riveted Gloves,,,,Rare,,110.0,,10.0,,,,,,63.0,42.0,42.0,31.0
,,,68.0,Death knight,,23.0,,55.0,,,31.0,,42.0,,,,Gravewalker's Clutches,,,,Rare,,110.0,,10.0,,,,,,63.0,42.0,42.0,
,,,17.0,,,,,40.0,,,15.0,,38.0,,,,Galetorn Gloves,,,,Uncommon,,101.0,,10.0,,,,,,58.0,,,34.0
,,,17.0,,,,,55.0,,,,,36.0,,,,Azurelight Sage's Mitts,,,,Rare,,110.0,,10.0,,,,,,54.0,,,
,,,62.0,Death knight,,20.0,,40.0,,,,,35.0,,,24.0,Heart-Lesion Handguards,,,,Uncommon,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,28.0,Demon hunter,,,,,,,,,35.0,,,,Fearless Gladiator's Felskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Druid,,,,,,,,,35.0,,,,Demonic Gladiator's Dragonhide Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,17.0,Priest,,,,,,,,,35.0,,,,Demonic Gladiator's Satin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Demon hunter,,,,55.0,,,,,35.0,,,,Fearless Gladiator's Felskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,41.0,Shaman,,,,,,,,,35.0,,,,Ferocious Gladiator's Ringmail Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,17.0,Priest,,24.0,,40.0,,,,,35.0,,,20.0,Communal Gloves,,,,Uncommon,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Demon hunter,,,,,,,,,35.0,,,,Vindictive Gladiator's Felskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Druid,,,,,,,,,35.0,,,,Cruel Gladiator's Dragonhide Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Rogue,,,,,,,,,35.0,,,,Demonic Gladiator's Leather Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,17.0,Priest,,,,,,,,,35.0,,,,Vindictive Gladiator's Satin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Monk,,,,,,,,,35.0,,,,Dominant Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Druid,,22.0,,40.0,,,22.0,,35.0,,,,Springrain Gloves,,,,Uncommon,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,41.0,Hunter,,,,,,,,,35.0,,,,Demonic Gladiator's Chain Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,41.0,Shaman,,24.0,,40.0,,,20.0,,35.0,,,,Streamtalker Gloves,,,,Uncommon,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,41.0,Shaman,,,,,,,,,35.0,,,,Demonic Gladiator's Ringmail Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,41.0,Shaman,,,,,,,,,35.0,,,,Fearless Gladiator's Ringmail Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Monk,,,,,,,,,35.0,,,,Ferocious Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Paladin,,,,,,,,,35.0,,,,Dominant Gladiator's Scaled Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,41.0,Shaman,,,,,,,,,35.0,,,,Vindictive Gladiator's Ringmail Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,17.0,Warlock,,,,,,,,,35.0,,,,Fearless Gladiator's Felweave Handguards,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,41.0,Shaman,,,,,,,,,35.0,,,,Cruel Gladiator's Ringmail Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Monk,,,,,,,,,35.0,,,,Ferocious Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,17.0,Warlock,,,,,,,,,35.0,,,,Vindictive Gladiator's Felweave Handguards,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Warrior,,,,,,,,,35.0,,,,Ferocious Gladiator's Plate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,28.0,Monk,,,,,,,,,35.0,,,,Demonic Gladiator's Ironskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,17.0,Warlock,,22.0,,40.0,,,,,35.0,,,22.0,Felsoul Handwraps,,,,Uncommon,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Death knight,,,,55.0,,,,,35.0,,,,Vindictive Gladiator's Dreadplate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,41.0,,,,,55.0,,,22.0,,35.0,,,22.0,Grips of Death's Grasp,,,,Epic,,,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Druid,,,,,,,,,35.0,,,,Dominant Gladiator's Dragonhide Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,17.0,Warlock,,,,,,,,,35.0,,,,Demonic Gladiator's Felweave Handguards,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Monk,,22.0,,40.0,,,22.0,,35.0,,,,Mistdancer Gloves,,,,Uncommon,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Paladin,,22.0,,40.0,,,22.0,,35.0,,,,Sunsoul Gauntlets,,,,Uncommon,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,41.0,Hunter,,,,,,,,,35.0,,,,Fearless Gladiator's Chain Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Death knight,,,,,,,,,35.0,,,,Cruel Gladiator's Dreadplate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
35.0,35.0,,41.0,Hunter,,,,,,,,,35.0,,,,Dominant Gladiator's Chain Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
,,,62.0,Warrior,,,,,,,,,35.0,,,,Demonic Gladiator's Plate Gauntlets,,,,Epic,,110.0,,10.0,,,,,,53.0,35.0,35.0,
,,,17.0,Mage,,,,,,,,,35.0,,,,Fearless Gladiator's Silk Handguards,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Demon hunter,,22.0,,40.0,,,22.0,,35.0,,,,Illidari Gloves,,,,Uncommon,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Druid,,,,,,,,,35.0,,,,Ferocious Gladiator's Dragonhide Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
35.0,35.0,,28.0,Demon hunter,,,,,,,,,35.0,,,,Fierce Gladiator's Felskin Gloves,,,,Epic,,110.0,,10.0,,,,,,53.0,,,
