agi,agistr,agistrint,arcres,classes,cooldown,critstrkrtng,dmg,dodgertng,firres,frores,hastertng,int,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,versatility
18.0,18.0,,,,,,,,,,12.0,,,Stalwart Crystalline Pendant,,,,Rare,100.0,2.0,,,,,28.0,18.0,12.0
,,,,,,,,,,,,,,Groon-Tooth Locket,,,,Epic,100.0,2.0,,,,,28.0,18.0,
18.0,,,,,,,,,,,13.0,,11.0,Wild Combatant's Necklace of Prowess,,,,Rare,100.0,2.0,,,,,28.0,,
,,,,,,12.0,,,,,,18.0,,Braided Magnaron Plait,,,,Epic,100.0,2.0,,,,,28.0,,13.0
,,,,,,,,,,,12.0,18.0,,Tranquil Crystalline Pendant,,,,Rare,100.0,2.0,,,,,28.0,,12.0
,,,,,,,,,,,,,13.0,Ko'ragh's Family Locket,,,,Epic,100.0,2.0,,,,,28.0,18.0,11.0
,,,,,,,,,,,11.0,18.0,,Primal Gladiator's Pendant of Meditation,,,,Epic,100.0,2.0,,,,,28.0,,13.0
,,,,,,13.0,,,,,,18.0,,Osseric's Ossified Chained Orb,,,,Epic,100.0,2.0,,,,,28.0,,11.0
,,,,,,12.0,,,,,12.0,18.0,,Trophy-Skull Choker,,,,Rare,100.0,2.0,,,,,28.0,,
,,,,,,13.0,,,,,11.0,18.0,,Wild Combatant's Pendant of Prowess,,,,Rare,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,,18.0,,Bleak Temple Choker,,,,Epic,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,,18.0,13.0,Wild Combatant's Pendant of Contemplation,,,,Rare,100.0,2.0,,,,,28.0,,11.0
,,,,,,,,,,,13.0,,11.0,Wild Combatant's Choker of Prowess,,,,Rare,100.0,2.0,,,,,28.0,18.0,
,,,,,,,,,,,,18.0,10.0,Voidswirling Throat-Globe,,,,Epic,100.0,2.0,,,,,28.0,,14.0
,,,,Paladin,,,,,,,12.0,18.0,,Sunsoul Necklace,,,,Uncommon,100.0,2.0,,,,,28.0,,12.0
18.0,,,,,,,,,,,12.0,,12.0,Necklace of Volatile Anomalies,,,,Epic,100.0,2.0,,,,,28.0,,
,,,,Shaman,,12.0,,,,,,18.0,12.0,Streamtalker Medallion,,,,Uncommon,100.0,2.0,,,,,28.0,,
18.0,18.0,,,,,10.0,,,,,,,,Choker of Weeping Viscera,,,,Rare,100.0,2.0,,,,,28.0,18.0,13.0
18.0,,,,,,13.0,,,,,11.0,,,Primal Combatant's Necklace of Cruelty,,,,Rare,100.0,2.0,,,,,28.0,,
18.0,,,,,,13.0,,,,,11.0,,,Wild Aspirant's Necklace of Cruelty,,,,Uncommon,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,9.0,18.0,,Pendant of Purifying Mists,,,,Rare,100.0,2.0,,,,,28.0,,14.0
,,,,,,13.0,,,,,11.0,18.0,,Primal Combatant's Pendant of Prowess,,,,Rare,100.0,2.0,,,,,28.0,,
18.0,,,,,,,,,,,,,12.0,Skulltooth Chain,,,,Rare,100.0,2.0,,,,,28.0,,12.0
,,,,,,12.0,,,,,,18.0,,Eleece's Braced Gorget,,,,Rare,99.0,2.0,,,,,28.0,,12.0
,,,,,,13.0,,,,,10.0,,,Goreclasp Choker,,,,Rare,100.0,2.0,,,,,28.0,18.0,
18.0,18.0,,,,,,,,,,,,,Chainwrecker Gorget,,,,Rare,100.0,2.0,,,,,28.0,18.0,
,,,,,,11.0,,,,,,,,Necklace of Furious Zeal,,,,Rare,100.0,2.0,,,,,28.0,18.0,13.0
18.0,,,,,,,,,,,,,,Gorget of Whirling Blades,,,,Rare,100.0,2.0,,,,,28.0,,
18.0,,,,,,,,,,,11.0,,13.0,Gold Ogron Earring,,,,Rare,100.0,2.0,,,,,28.0,,
18.0,,,,Monk,,12.0,,,,,,,,Mistdancer Amulet,,,,Rare,100.0,2.0,,,,,28.0,,12.0
,,,,,,13.0,,,,,,18.0,,Necklace of Endless Shadow,,,,Rare,100.0,2.0,,,,,28.0,,11.0
,,,,Monk,,,,,,,12.0,18.0,,Mistdancer Necklace,,,,Rare,100.0,2.0,,,,,28.0,,12.0
18.0,18.0,,,,,,,,,,,,14.0,Necklace of Holy Deflection,,,,Rare,100.0,2.0,,,,,28.0,18.0,9.0
,,,,Warlock,,12.0,,,,,,18.0,12.0,Felsoul Medallion,,,,Rare,100.0,2.0,,,,,28.0,,
18.0,,,,,,13.0,,,,,11.0,,,Primal Aspirant's Necklace of Cruelty,,,,Rare,100.0,2.0,,,,,28.0,,
,,,,,,,,,,,12.0,18.0,12.0,Alc's Pendant of Fiery Dreams,,,,Rare,100.0,2.0,,,,,28.0,,
18.0,18.0,,,,,,,,,,11.0,,,Void-Touched Diamond Necklace,,,,Rare,100.0,2.0,,,,,28.0,18.0,13.0
,,,,Paladin,,,,,,,12.0,18.0,,Sunsoul Necklace,,,,Rare,100.0,2.0,,,,,28.0,,12.0
18.0,,,,,,11.0,,,,,13.0,,,Sabermaw Scarfang's Choker,,,,Uncommon,,2.0,,,,,27.0,,
,,,,,,,,,,,10.0,,13.0,Sabermaw Mauler's Gorget,,,,Uncommon,,2.0,,,,,27.0,18.0,
,,,,,,12.0,,,,,,18.0,11.0,Sabermaw Mystic's Pendant,,,,Uncommon,,2.0,,,,,27.0,,
,,,,,,,,,,,,,,Ancestral Amulet,,,,Uncommon,99.0,2.0,,,,,27.0,,
,,,,,,10.0,,,,,,,,Tezzakel's Terrible Talisman,,,,Rare,94.0,2.0,,,,,26.0,17.0,13.0
17.0,,,,,,9.0,,,,,13.0,,,Skywatch Adherent Pendant,,,,Uncommon,,2.0,,,,,26.0,,
,,,,,,,,,,,12.0,,9.0,Teroclaw Feather Necklace,,,,Rare,,2.0,,,,,25.0,17.0,
17.0,17.0,,,,,,,,,,,,12.0,Shadar Choker,,,,Uncommon,,2.0,,,,,25.0,17.0,10.0
,,,,,,,,,,,,,,Glowing Iron Choker,,,,Rare,95.0,2.0,,,,,25.0,17.0,
,,,,,,,,,,,,17.0,12.0,Shadar Spirit Beads,,,,Uncommon,,2.0,,,,,25.0,,10.0
,,,,,,11.0,,,,,11.0,,,Shadar Gorget,,,,Uncommon,,2.0,,,,,25.0,17.0,
16.0,16.0,,,,,,,,,,,,12.0,Xuk's Bad Xuk Charm,,,,Uncommon,,2.0,,,,,24.0,16.0,9.0
,,,,,,,,,,,,,,Tournament Gladiator's Pendant of Cruelty,,,,Epic,100.0,2.0,,,,,,,
69.0,,69.0,,,,129.0,,,,,129.0,69.0,129.0,Heart of Azeroth,,,,Artifact,110.0,2.0,,,,,104.0,69.0,
,,,,,,47.0,,,,,47.0,,47.0,"Prydaz, Xavaric's Magnum Opus",,1.0,,Legendary,101.0,2.0,Prismatic socket,,,,45.0,,
,,,,,,15.0,,,,,15.0,,15.0,Prizerock Neckband,,3.0,,Epic,110.0,2.0,Prismatic socket,Prismatic socket,Prismatic socket,,37.0,,15.0
,,,,,,,,,,,,,34.0,Strand of the Stars,,,,Rare,101.0,2.0,,,,,35.0,,41.0
,,,,,,32.0,,,,,32.0,,32.0,Talisman of the Shal'dorei,,,,Epic,110.0,2.0,,,,,40.0,,
,,,,,,38.0,,,,,38.0,,38.0,Talisman of the Shal'dorei,,,,Epic,110.0,2.0,,,,,45.0,,
,,,,,,63.0,,,,,,,,Vulcanarcore Pendant,,,,Epic,110.0,2.0,,,,,54.0,,75.0
,,,,,,96.0,,,,,51.0,,,Chain of the Unmaker,,,,Epic,110.0,2.0,,,,,60.0,,
,,,,,,,,,,,64.0,,,String of Extracted Incisors,,,,Epic,110.0,2.0,,,,,43.0,,43.0
,,,,,,,,,,,34.0,,,Ferocious Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,82.0,,55.0,Riveted Choker of Delirium,,,,Epic,110.0,2.0,,,,,54.0,,
,,,,,,48.0,,,,,,,57.0,Locket of Splintered Souls,,,,Epic,110.0,2.0,,,,,43.0,,
,,,,,,,,,,,45.0,,,Brooch of the Astral Scryer,,,,Epic,110.0,2.0,,,,,40.0,,52.0
,,,,,,52.0,,,,,,,36.0,Soultrapper's Pendant,,,,Epic,110.0,2.0,,,,,38.0,,
,,,,Warrior,,,,,,,,,,Raging Furystone Gorget,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,,,,,,,,50.0,,,Chain of Scorched Bones,,,,Rare,101.0,2.0,,,,,35.0,,25.0
,,,,Death knight,,,,,,,,,,Grim Furystone Gorget,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,,,,,,,,36.0,,,Demonic Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,30.0,,58.0,Choker of Dreamthorns,,,,Epic,110.0,2.0,,,,,38.0,,
,,,,,,,,,,,,,34.0,Vindictive Combatant's Choker,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,32.0,,,,,43.0,,,Tightweb Choker,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,,,79.0,Collar of Null-Flame,,,,Epic,110.0,2.0,,,,,54.0,,59.0
,,,,,,,,,,,,,61.0,Krakentooth Necklace,,,,Epic,110.0,2.0,,,,,38.0,,27.0
,,,,,,,,,,,39.0,,46.0,Cursed Beartooth Necklace,,,,Epic,110.0,2.0,,,,,37.0,,
,,,,,,55.0,,,,,28.0,,,Blackened Portalstone Necklace,,,,Epic,110.0,2.0,,,,,37.0,,
,,,,,,,,,,,36.0,,,Cruel Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,29.0,,50.0,Mana-Soaked Amethyst Pendant,,,,Epic,110.0,2.0,,,,,36.0,,
,,,,,,43.0,,,,,,,,Stabilized Energy Pendant,,,,Rare,101.0,2.0,,,,,35.0,,32.0
,,,,,,,,,,,42.0,,,Necklace of the Twisting Void,,,,Rare,101.0,2.0,,,,,35.0,,33.0
,,,,,,52.0,,,,,,,23.0,Stormcharged Choker,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,34.0,,,Cruel Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,,Vale Walker's Pendant,,,,Uncommon,101.0,2.0,,,,2.7,28.0,,
,,,,,,30.0,,,,,66.0,,,Radiant String of Scorpid Eyes,,,,Epic,110.0,2.0,,,,,40.0,,
,,,,,,55.0,,,,,,,41.0,Beleron's Choker of Misery,,,,Epic,110.0,2.0,,,,,40.0,,
,,,,,,43.0,,,,,,,,Fearless Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Vindictive Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,36.0,Cruel Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,36.0,,,,,,,,Dominant Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,34.0,,,,,,,41.0,Erratically Ticking Talisman,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,54.0,,21.0,Chain of a Hundred Maws,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,34.0,,,Ferocious Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,43.0,,,,,,,,Vindictive Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,63.0,,,Amulet of the Last Guardian,,,,Epic,101.0,2.0,,,,,38.0,,25.0
,,,,,,40.0,,,,,48.0,,,Pendant of Cold Flame,,,,Epic,110.0,2.0,,,,,38.0,,
,,,,Rogue,,,,,,,,,,Subtle Shadowruby Pendant,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,Druid,,,,,,,,,,Sylvan Maelstrom Amulet,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,Shaman,,,,,,,,,,Ancient Maelstrom Amulet,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,,,,,,,,34.0,,,Cruel Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,34.0,Fearless Combatant's Choker,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,,Thunder Totem Spirit Necklace,,,,Uncommon,101.0,2.0,,,,2.7,28.0,,
,,,,,,,,,,,43.0,,,Dominant Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,43.0,,,Ferocious Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Cruel Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Fearless Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,43.0,,,Vindictive Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,43.0,,,Fierce Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,51.0,,,,,,,34.0,Choker of Barbed Reins,,,,Epic,101.0,2.0,,,,,37.0,,
,,,,Mage,0.08333333333333333,,,,,,,,,Sorcerous Shadowruby Pendant,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,,,,,,,,,,41.0,Chaos-Forged Necklace,,,,Rare,101.0,2.0,,,,,35.0,,34.0
,,,,,,,,,,,21.0,,54.0,Wolfstride Pendant,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,50.0,,,,,,,,Netherstone Choker,,,,Uncommon,101.0,2.0,,,,3.5,35.0,,25.0
,,,,,,34.0,,,,,,,,Fierce Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,34.0,,,,,,,,Fierce Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,43.0,,,Brulstone Pendant,,,,Uncommon,101.0,2.0,,,,3.5,35.0,,32.0
,,,,,,25.0,,,,,50.0,,,An'she's Pendant,,,,Uncommon,101.0,2.0,,,,,35.0,,
,,,,,,35.0,,,,,35.0,,35.0,Talisman of the Shal'dorei,,,,Epic,110.0,2.0,,,,,43.0,,
,,,,,,,,,,,43.0,,,Dominant Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,43.0,,,Fearless Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,32.0,Sea Fan Pendant,,,,Epic,110.0,2.0,,,,,37.0,,54.0
,,,,,,52.0,,,,,,,,Pendant of the Moon Temple,,,,Rare,110.0,2.0,,,,,35.0,,23.0
,,,,Monk,,,,,,,,,,Tranquil Necklace of Prophecy,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,,,23.0,,,,,52.0,,,Master Thrasher's Lockcollar,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,23.0,,,,,,,52.0,Chain of the Green Flight,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,,,34.0,Ferocious Combatant's Choker,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,52.0,,,,,,,,Talisman of Jaimil Lightheart,,,,Epic,101.0,2.0,,,,,35.0,,23.0
,,,,,,,,,,,,,,Nightfall Chain,,,,Uncommon,101.0,2.0,,,,2.7,28.0,,
,,,,,,70.0,,,,,36.0,,,Clasp of Burning Demise,,,,Epic,110.0,2.0,,,,,43.0,,
,,,,Shaman,,,,,,,48.0,,,Streamtalker Necklace,,,,Uncommon,110.0,2.0,,,,,39.0,,46.0
,,,,,,,,,,,43.0,,,Ferocious Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Cruel Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,43.0,,,Cruel Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Fierce Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Dominant Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Ferocious Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,36.0,,,Fierce Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,Priest,0.08333333333333333,,,,,,,,,Blessed Dawnlight Medallion,,1.0,,Rare,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,Demon hunter,0.08333333333333333,,,,,,,,,Vindictive Pandemonite Choker,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,Paladin,,,,,,,,,,Righteous Dawnlight Medallion,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,,,34.0,,,,,,,,Fearless Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,34.0,,,Warden Pendant,,,,Uncommon,101.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,34.0,Fearless Combatant's Choker,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,41.0,,,Azsunite Pendant,,1.0,,Rare,106.0,2.0,Prismatic socket,,,,32.0,,
,,,,,,,,,,,,,61.0,Zealous Timestone Pendant,,,,Epic,110.0,2.0,,,,,40.0,,36.0
,,,,Monk,,,,,,,48.0,,,Mistdancer Necklace,,,,Uncommon,110.0,2.0,,,,,39.0,,46.0
,,,,Warlock,,46.0,,,,,,,48.0,Felsoul Medallion,,,,Uncommon,110.0,2.0,,,,,39.0,,
,,,,Monk,,,,,,,46.0,,48.0,Mistdancer Choker,,,,Uncommon,110.0,2.0,,,,,39.0,,
,,,,Paladin,,46.0,,,,,,,,Sunsoul Amulet,,,,Uncommon,110.0,2.0,,,,,39.0,,48.0
,,,,Druid,,,,,,,48.0,,,Springrain Necklace,,,,Uncommon,110.0,2.0,,,,,39.0,,46.0
,,,,Rogue,,,,,,,46.0,,48.0,Lightdrinker Choker,,,,Uncommon,110.0,2.0,,,,,39.0,,
,,,,,,,,,,,43.0,,,Fierce Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,Monk,,46.0,,,,,,,,Mistdancer Amulet,,,,Uncommon,110.0,2.0,,,,,39.0,,48.0
,,,,,,,,,,,,,36.0,Cruel Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,,,36.0,Fierce Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,36.0,,,Cruel Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,Hunter,,,,,,,,,,Intrepid Necklace of Prophecy,,1.0,,Epic,110.0,2.0,Prismatic socket,,,,35.0,,
,,,,,,,,,,,34.0,,,Vindictive Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,34.0,,,,,,,,Dominant Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,25.0,,,Wrathguard Choker,,,,Uncommon,101.0,2.0,,,,3.5,35.0,,50.0
,,,,,,,,,,,43.0,,32.0,Queen Yh'saerie's Pendant,,,,Epic,101.0,2.0,,,,,35.0,,
,,,,,,45.0,,,,,30.0,,,Nightmare Pendant,,,,Uncommon,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,54.0,,21.0,Dreamwalker's Pendant,,,,Uncommon,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,34.0,,,Fierce Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,34.0,,,Fierce Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,,Animus Pendant,,,,Uncommon,101.0,2.0,,,,,28.0,,
,,,,,,,,,,,,,,PH Token Item - Neck 2,,,,Rare,110.0,2.0,,,,,18355.0,,
,,,,,,,,,,,,,,PH Token Item - Neck 5,,,,Rare,110.0,2.0,,,,,18355.0,,
,,,,,,185.0,,,,,96.0,,,Shaleshell Pendant,,,,Uncommon,101.0,2.0,,,,,125.0,,
,,,,,,50.0,,,,,,,,Fierce Combatant's Necklace,,,,Epic,110.0,2.0,,,,,43.0,,59.0
,,,,,,72.0,,,,,37.0,,,Shaleshell Pendant,,,,Uncommon,101.0,2.0,,,,,43.0,,
,,,,,,,,,,,43.0,,,Fearless Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Fearless Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Fierce Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,Paladin,,,,,,,48.0,,,Sunsoul Necklace,,,,Uncommon,110.0,2.0,,,,,39.0,,46.0
,,,,,,,,,,,43.0,,,Vindictive Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Ferocious Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,Druid,,,,,,,46.0,,48.0,Springrain Choker,,,,Uncommon,110.0,2.0,,,,,39.0,,
,,,,,,,,,,,,,43.0,Ferocious Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Cruel Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Fearless Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,36.0,Fearless Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,,,36.0,Vindictive Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,36.0,,,,,,,,Demonic Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,36.0,,,,,,,,Ferocious Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,,,36.0,Fierce Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,,,36.0,Vindictive Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,,,36.0,Dominant Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,,,36.0,Dominant Gladiator's Choker,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,,,,,,45.0,,30.0,Hatecoil Commander's Amulet,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,,,,,,,,54.0,"Brysngamen, Torc of Helheim",,,,Rare,101.0,2.0,,,,,35.0,,21.0
,,,,,,45.0,,,,,,,30.0,Chain of the Underking,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,25.0,,,,,50.0,,,Pendant of the Watchful Eye,,,,Rare,101.0,2.0,,,,,35.0,,
,,,,,,23.0,,,,,,,52.0,Depleted Mana Crystal Pendant,,,,Uncommon,101.0,2.0,,,,,35.0,,
,,,,,,34.0,,,,,,,,Dominant Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,25.0,,,,,,,,Manastalker Collar,,,,Uncommon,101.0,2.0,,,,3.5,35.0,,50.0
,,,,,,,,,,,34.0,,,Dominant Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,34.0,,,,,,,,Ferocious Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,34.0,,,,,,,,Demonic Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,34.0,,,Demonic Combatant's Pendant,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,34.0,,,,,,,,Cruel Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,34.0,Fierce Combatant's Choker,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,34.0,,,,,,,,Cruel Combatant's Necklace,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,34.0,Fierce Combatant's Choker,,,,Rare,110.0,2.0,,,,,35.0,,41.0
,,,,,,,,,,,,,,Skystone Pendant,,1.0,,Rare,108.0,2.0,Prismatic socket,,,,34.0,,43.0
,,,,,,,,,,,,,,Azurewing Pendant,,,,Uncommon,101.0,2.0,,,,2.7,28.0,,
,,,,,,,,,,,,,,PH Token Item - Neck 4,,,,Rare,110.0,2.0,,,,,18355.0,,
,,,,,,,,,,,,,,PH Token Item - Neck 6,,,,Rare,110.0,2.0,,,,,18355.0,,
,,,,,,72.0,,,,,37.0,,,Shaleshell Pendant,,,,Uncommon,101.0,2.0,,,,,43.0,,
,,,,,,43.0,,,,,,,,Demonic Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,43.0,,,,,,,,Ferocious Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Fierce Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,43.0,,,Demonic Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Dominant Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,Warrior,,46.0,,,,,,,,Oathsworn Amulet,,,,Uncommon,110.0,2.0,,,,,39.0,,48.0
,,,,,,,,,,,43.0,,,Demonic Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Dominant Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Demonic Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,Death knight,,46.0,,,,,,,,Heart-Lesion Amulet,,,,Uncommon,110.0,2.0,,,,,39.0,,48.0
,,,,,,,,,,,,,43.0,Vindictive Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Demonic Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,43.0,,,Cruel Gladiator's Pendant,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,,,,,,,,,,43.0,Cruel Gladiator's Choker,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,Druid,,,,,,,,,48.0,Springrain Choker,,,,Uncommon,110.0,2.0,,,,,39.0,,46.0
,,,,,,43.0,,,,,,,,Fierce Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,39.0,,52.0
,,,,Hunter,,,,,,,46.0,,48.0,Trailseeker Choker,,,,Uncommon,110.0,2.0,,,,,39.0,,
,,,,Shaman,,,,,,,46.0,,48.0,Streamtalker Choker,,,,Uncommon,110.0,2.0,,,,,39.0,,
,,,,,,48.0,,,,,,,,Pendant of Liquid Horror,,,,Epic,110.0,2.0,,,,,37.0,,36.0
,,,,,,36.0,,,,,,,,Fearless Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,36.0,,43.0
,,,,,,36.0,,,,,,,,Fierce Gladiator's Necklace,,,,Epic,110.0,2.0,,,,,36.0,,43.0
