agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,healthrgn,holres,int,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
35.0,35.0,,34.0,Demon hunter,,22.0,,70.0,,,22.0,,,35.0,,Illidari Shoulders,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,50.0,Shaman,,,,,,,,,,35.0,,Ferocious Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,50.0,Hunter,,,,,,,,,,35.0,,Demonic Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,50.0,Shaman,,,,,,,,,,35.0,,Demonic Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Mage,,,,,,,,,,35.0,,Ferocious Gladiator's Silk Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Death knight,,20.0,,70.0,,,,,,35.0,24.0,Heart-Lesion Shoulderguards,,,,Uncommon,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,50.0,Hunter,,,,,,,,,,35.0,,Fearless Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Warlock,,,,,,,,,,35.0,,Ferocious Gladiator's Felweave Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Mage,,,,,,,,,,35.0,,Fierce Gladiator's Silk Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Demon hunter,,,,,,,,,,35.0,,Dominant Gladiator's Felskin Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,50.0,Shaman,,,,,,,,,,35.0,,Demonic Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Monk,,,,,,,,,,35.0,,Ferocious Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Priest,,,,,,,,,,35.0,,Dominant Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Death knight,,,,,,,,,,35.0,,Ferocious Gladiator's Dreadplate Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
,,,20.0,Priest,,,,,,,,,,35.0,,Dominant Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Mage,,,,,,,,,,35.0,,Cruel Gladiator's Silk Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,,,,,,,,,35.0,,Ferocious Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,34.0,Druid,,20.0,,70.0,,,24.0,,,35.0,,Springrain Shoulders,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,,,,,,,,,35.0,,Fearless Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,50.0,Shaman,,26.0,,70.0,,,,,,35.0,17.0,Streamtalker Pauldrons,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,50.0,Hunter,,,,,,,,,,35.0,,Dominant Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,,,,,,,,,35.0,,Demonic Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,50.0,Shaman,,22.0,,70.0,,,,,,35.0,22.0,Streamtalker Shoulderguards,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
,,,20.0,Priest,,,,,,,,,,35.0,,Ferocious Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Mage,,26.0,,70.0,,,,,,35.0,17.0,Mountainsage Shoulderpads,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Monk,,,,,,,,,,35.0,,Vindictive Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,,,,,,,,,35.0,,Fierce Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,50.0,Shaman,,20.0,,70.0,,,,,,35.0,24.0,Streamtalker Spaulders,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Rogue,,,,,,,,,,35.0,,Fearless Gladiator's Leather Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,,,,,,,,,35.0,,Cruel Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
,,,20.0,Priest,,,,,,,,,,35.0,,Ferocious Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,70.0,Death knight,,,,100.0,,,,,,32.0,,Dominant Gladiator's Dreadplate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
,,,19.0,Mage,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Silk Amice,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Warrior,,,,100.0,,,,,,32.0,,Fearless Gladiator's Plate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
32.0,32.0,,47.0,Hunter,,,,100.0,,,,,,32.0,,Demonic Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Shaman,,,,100.0,,,,,,32.0,,Demonic Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Shaman,,,,100.0,,,,,,32.0,,Cruel Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Priest,,,,100.0,,,,,,32.0,,Dominant Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Mage,,,,100.0,,,,,,32.0,,Demonic Gladiator's Silk Amice,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Warrior,,,,100.0,,,,,,32.0,,Vindictive Gladiator's Plate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
32.0,32.0,,32.0,Monk,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Priest,,,,100.0,,,,,,32.0,,Dominant Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Death knight,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Dreadplate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
32.0,32.0,,32.0,Druid,,,,100.0,,,,,,32.0,,Dominant Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Warlock,,,,100.0,,,,,,32.0,,Demonic Gladiator's Felweave Amice,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Rogue,,,,100.0,,,,,,32.0,,Dominant Gladiator's Leather Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Hunter,,,,100.0,,,,,,32.0,,Dominant Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Demon hunter,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Felskin Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Warrior,,,,100.0,,,,,,32.0,,Demonic Gladiator's Plate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
,,,70.0,Paladin,,,,100.0,,,,,,32.0,,Fierce Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
,,,19.0,Priest,,,,100.0,,,,,,32.0,,Fierce Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Druid,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Rogue,,,,100.0,,,,,,32.0,,Fearless Gladiator's Leather Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Druid,,,,100.0,,,,,,32.0,,Demonic Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Priest,,,,100.0,,,,,,32.0,,Demonic Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Rogue,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Leather Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Druid,,,,100.0,,,,,,32.0,,Demonic Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Priest,,,,100.0,,,,,,32.0,,Vindictive Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Warlock,,,,100.0,,,,,,32.0,,Fearless Gladiator's Felweave Amice,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Shaman,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Hunter,,,,100.0,,,,,,32.0,,Fierce Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Warrior,,,,100.0,,,,,,32.0,,Dominant Gladiator's Plate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
32.0,32.0,,47.0,Hunter,,,,100.0,,,,,,32.0,,Demonic Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,69.0,,,27.0,,100.0,,,12.0,,,31.0,,Wracksoul Pauldrons,,,,Uncommon,,101.0,3.0,,,,,46.0,31.0,31.0,
,,,69.0,Death knight,,,,100.0,,,,,,31.0,,Cruel Combatant's Dreadplate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
31.0,31.0,,31.0,Monk,,,,100.0,,,,,,31.0,,Cruel Combatant's Ironskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Demon hunter,,,,100.0,,,,,,31.0,,Ferocious Combatant's Felskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,46.0,Hunter,,,,100.0,,,,,,31.0,,Demonic Combatant's Chain Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Warrior,,,,100.0,,,,,,31.0,,Cruel Combatant's Plate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
,,,19.0,Priest,,,,100.0,,,,,,31.0,,Ferocious Combatant's Satin Mantle,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,46.0,Shaman,,,,100.0,,,,,,31.0,,Demonic Combatant's Ringmail Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Paladin,,,,100.0,,,,,,31.0,,Fierce Combatant's Scaled Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
,,,19.0,Warlock,,,,100.0,,,,,,31.0,,Dominant Combatant's Felweave Amice,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,19.0,,,,,100.0,,,27.0,,,31.0,,Roggthread Mantle,,,,Uncommon,,101.0,3.0,,,,,46.0,,,11.0
31.0,31.0,,46.0,Shaman,,,,100.0,,,,,,31.0,,Vindictive Combatant's Ringmail Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Warrior,,,,100.0,,,,,,31.0,,Cruel Combatant's Plate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
31.0,31.0,,31.0,Demon hunter,,,,100.0,,,,,,31.0,,Cruel Combatant's Felskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Paladin,,,,100.0,,,,,,31.0,,Cruel Combatant's Scaled Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
,,,19.0,Mage,,,,100.0,,,,,,31.0,,Demonic Combatant's Silk Amice,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,19.0,,,,,100.0,,,12.0,,,31.0,26.0,Manawracker Shoulders,,,,Uncommon,,101.0,3.0,,,,,46.0,,,
31.0,31.0,,46.0,,,,,100.0,,,,,,31.0,13.0,Isle Watcher's Spaulders,,,,Uncommon,,101.0,3.0,,,,,46.0,,,25.0
31.0,31.0,,31.0,Demon hunter,,,,100.0,,,,,,31.0,,Cruel Combatant's Felskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Monk,,,,100.0,,,,,,31.0,,Demonic Combatant's Ironskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,,,16.0,,100.0,,,,,,31.0,23.0,Ley-Scarred Pauldrons,,,,Uncommon,,101.0,3.0,,,,,46.0,31.0,31.0,
31.0,31.0,,31.0,Druid,,,,100.0,,,,,,31.0,,Fierce Combatant's Dragonhide Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Rogue,,,,100.0,,,,,,31.0,,Fierce Combatant's Leather Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Demon hunter,,,,100.0,,,,,,31.0,,Fearless Combatant's Felskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,46.0,Hunter,,,,100.0,,,,,,31.0,,Fierce Combatant's Chain Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Druid,,,,100.0,,,,,,31.0,,Vindictive Combatant's Dragonhide Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Death knight,,,,100.0,,,,,,31.0,,Demonic Combatant's Dreadplate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
31.0,31.0,,46.0,,,14.0,,100.0,,,,,,31.0,25.0,Manaburst Spaulders,,,,Uncommon,,101.0,3.0,,,,,46.0,,,
31.0,31.0,,46.0,Shaman,,,,100.0,,,,,,31.0,,Ferocious Combatant's Ringmail Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,19.0,Priest,,,,100.0,,,,,,31.0,,Dominant Combatant's Satin Mantle,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Demon hunter,,,,100.0,,,,,,31.0,,Demonic Combatant's Felskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,19.0,Warlock,,,,100.0,,,,,,31.0,,Ferocious Combatant's Felweave Amice,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,46.0,,,,,100.0,,,11.0,,,31.0,,Shrinebreaker Spaulders,,,,Uncommon,,101.0,3.0,,,,,46.0,,,28.0
31.0,31.0,,31.0,,,,,100.0,,,,,,31.0,23.0,Brinewashed Leather Shoulderpads,,,,Uncommon,,101.0,3.0,,,,,46.0,,,16.0
31.0,31.0,,31.0,Monk,,,,100.0,,,,,,31.0,,Ferocious Combatant's Ironskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Rogue,,,,100.0,,,,,,31.0,,Dominant Combatant's Leather Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Death knight,,,,100.0,,,,,,31.0,,Ferocious Combatant's Dreadplate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
31.0,31.0,,31.0,Monk,,,,100.0,,,,,,31.0,,Ferocious Combatant's Ironskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Monk,,,,100.0,,,,,,31.0,,Fierce Combatant's Ironskin Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,46.0,Shaman,,,,100.0,,,,,,31.0,,Dominant Combatant's Ringmail Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,,,,,100.0,,,27.0,,,31.0,,Rockbound Pauldrons,,,,Uncommon,,101.0,3.0,,,,,46.0,31.0,31.0,11.0
,,,69.0,Death knight,,,,100.0,,,,,,31.0,,Ferocious Combatant's Dreadplate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
,,,19.0,Warlock,,,,100.0,,,,,,31.0,,Fierce Combatant's Felweave Amice,,,,Rare,,110.0,3.0,,,,,46.0,,,
31.0,31.0,,31.0,Druid,,,,100.0,,,,,,31.0,,Demonic Combatant's Dragonhide Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,19.0,Warlock,,,,100.0,,,,,,31.0,,Cruel Combatant's Felweave Amice,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Death knight,,,,100.0,,,,,,31.0,,Fierce Combatant's Dreadplate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
31.0,31.0,,31.0,Rogue,,,,100.0,,,,,,31.0,,Demonic Combatant's Leather Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
,,,69.0,Warrior,,,,100.0,,,,,,31.0,,Ferocious Combatant's Plate Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
31.0,31.0,,46.0,Shaman,,,,100.0,,,,,,31.0,,Dominant Combatant's Ringmail Spaulders,,,,Rare,,110.0,3.0,,,,,46.0,,,
25.0,25.0,,40.0,,,,,70.0,,,,,,25.0,,Dreadroot Linked Spaulders,,,,Uncommon,,101.0,3.0,,,,,37.0,,,
,,,16.0,,,,,70.0,,,,,,25.0,,Moonfall Shoulderpads,,,,Uncommon,,101.0,3.0,,,,,37.0,,,
,,,16.0,,,9.0,,100.0,,,24.0,,,25.0,,Helbreaker Amice,,,,Rare,,,3.0,,,,,37.0,,,
32816.0,32816.0,,,Shaman,,,,,,,582.0,,,32816.0,672.0,Primal Ascendant's Stormcallers,,,,Legendary,,101.0,3.0,,,,1.79,49227.0,,,
212.0,212.0,,,,,,,,,,,,,212.0,,Spaulders of the Lightning Storm,,,,Rare,,110.0,3.0,,,,,339.0,,,
212.0,212.0,,,,,,,85.0,,,,,,212.0,,Pummeler Mechanic's Spaulders,,,,Rare,,110.0,3.0,,,,,339.0,,,
212.0,212.0,,,,,,,85.0,,,,,,212.0,,Nettlebite Mantle,,,,Rare,,110.0,3.0,,,,,339.0,,,
,,,,,,,,85.0,,,,,,212.0,,Krolusk Plate Spaulders,,,,Rare,,110.0,3.0,,,,,339.0,212.0,212.0,
,,,,,,,,,,,,,,212.0,,Devilsaur Worshiper's Mantle,,,,Rare,,110.0,3.0,,,,,339.0,,,
212.0,212.0,,,,,,,100.0,,,,,,212.0,,Pauldrons of Fanatical Consumption,,,,Rare,,110.0,3.0,,,,,339.0,,,
,,,,,,,,,,,,,,212.0,,Cordage-Knot Mantle,,,,Rare,,110.0,3.0,,,,,339.0,,,
,,,65.0,,,,,,,,,,,176.0,,Honorbound Artificer's Mantle,,,,Rare,,110.0,3.0,,,,,282.0,,,
176.0,176.0,,110.0,,,,,,,,,,,176.0,,Dread Combatant's Leather Spaulders,,,,Uncommon,,110.0,3.0,,,,,282.0,,,
,,,242.0,,,,,,,,,,,176.0,,Dread Combatant's Plate Pauldrons,,,,Uncommon,,110.0,3.0,,,,,282.0,176.0,176.0,
176.0,176.0,,162.0,,,,,,,,,,,176.0,,Dread Combatant's Chain Spaulders,,,,Uncommon,,110.0,3.0,,,,,282.0,,,
,,,65.0,,,,,,,,,,,176.0,,7th Legionnaire's Mantle,,,,Rare,,110.0,3.0,,,,,282.0,,,
42.0,42.0,,37.0,Monk,,23.0,,100.0,,,31.0,,,42.0,,Serene Disciple's Padding,,,,Rare,,110.0,3.0,,,,,63.0,,,
42.0,42.0,,55.0,Shaman,,23.0,,100.0,,,,,,42.0,,Earthpyre Shoulderguards,,,,Rare,,110.0,3.0,,,,,63.0,,,31.0
38.0,38.0,,52.0,,,,,70.0,,,,,,38.0,36.0,Saurscale Spaulders,,,,Uncommon,,101.0,3.0,,,,,58.0,,,14.0
35.0,35.0,,50.0,Shaman,,,,,,,,,,35.0,,Fearless Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Mage,,,,,,,,,,35.0,,Dominant Gladiator's Silk Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Priest,,,,,,,,,,35.0,,Vindictive Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Druid,,,,,,,,,,35.0,,Demonic Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Priest,,,,,,,,,,35.0,,Demonic Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Warrior,,20.0,,70.0,,,24.0,,,35.0,,Oathsworn Pauldrons,,,,Uncommon,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,34.0,Rogue,,,,,,,,,,35.0,,Ferocious Gladiator's Leather Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Druid,,,,,,,,,,35.0,,Demonic Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,24.0,,70.0,,,20.0,,,35.0,,Sunsoul Pauldrons,,,,Uncommon,,110.0,3.0,,,,,53.0,35.0,35.0,
,,,74.0,Warrior,,26.0,,70.0,,,,,,35.0,17.0,Oathsworn Shoulderguards,,,,Uncommon,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,50.0,Hunter,,,,,,,,,,35.0,,Demonic Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,22.0,,70.0,,,,,,35.0,22.0,Sunsoul Spaulders,,,,Uncommon,,110.0,3.0,,,,,53.0,35.0,35.0,
,,,74.0,Paladin,,,,,,,,,,35.0,,Dominant Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
35.0,35.0,,34.0,Druid,,,,,,,,,,35.0,,Fearless Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,74.0,Paladin,,,,,,,,,,35.0,,Dominant Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,53.0,35.0,35.0,
,,,20.0,Mage,,,,,,,,,,35.0,,Demonic Gladiator's Silk Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Priest,,26.0,,70.0,,,,,,35.0,17.0,Communal Shoulderpads,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
,,,20.0,Warlock,,,,100.0,,,,,,35.0,,Ferocious Gladiator's Felweave Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Warlock,,,,,,,,,,35.0,,Demonic Gladiator's Felweave Amice,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,50.0,Shaman,,,,,,,,,,35.0,,Cruel Gladiator's Ringmail Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Monk,,,,,,,,,,35.0,,Fearless Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Druid,,,,,,,,,,35.0,,Dominant Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,50.0,Hunter,,,,70.0,,,26.0,,,35.0,17.0,Trailseeker Spaulders,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
35.0,35.0,,34.0,Monk,,,,,,,,,,35.0,,Cruel Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Priest,,,,,,,,,,35.0,,Fierce Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,53.0,,,
,,,20.0,Warlock,,26.0,,70.0,,,17.0,,,35.0,,Felsoul Shoulderpads,,,,Uncommon,,110.0,3.0,,,,,53.0,,,
,,,33.0,,,,,,,,,,,,,Riftscarred Spaulders,,,,Epic,,110.0,3.0,,,,,,,,
,,,19.0,,,,,,,,21.0,,,33.0,21.0,7.1 Dungeon - Karazhan - Cloth SHOULDER 2,,,,Epic,,110.0,3.0,,,,,49.0,,,
32.0,32.0,,32.0,Rogue,,,,100.0,,,,,,32.0,,Vindictive Gladiator's Leather Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Rogue,,,,100.0,,,,,,32.0,,Vindictive Gladiator's Leather Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Hunter,,,,100.0,,,,,,32.0,,Fierce Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Hunter,,,,100.0,,,,,,32.0,,Cruel Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Warlock,,,,100.0,,,,,,32.0,,Vindictive Gladiator's Felweave Amice,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,19.0,Warlock,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Felweave Amice,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Death knight,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Dreadplate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
32.0,32.0,,32.0,Monk,,,,100.0,,,,,,32.0,,Demonic Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Warrior,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Plate Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
32.0,32.0,,32.0,Monk,,,,100.0,,,,,,32.0,,Cruel Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Monk,,,,100.0,,,,,,32.0,,Cruel Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Demon hunter,,,,100.0,,,,,,32.0,,Fierce Gladiator's Felskin Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,70.0,Paladin,,,,100.0,,,,,,32.0,,Demonic Gladiator's Scaled Shoulders,,,,Epic,,110.0,3.0,,,,,47.0,32.0,32.0,
,,,19.0,Priest,,,,100.0,,,,,,32.0,,Fearless Gladiator's Satin Mantle,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Druid,,,,100.0,,,,,,32.0,,Cruel Gladiator's Dragonhide Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,47.0,Hunter,,,,100.0,,,,,,32.0,,Ferocious Gladiator's Chain Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
32.0,32.0,,32.0,Monk,,,,100.0,,,,,,32.0,,Dominant Gladiator's Ironskin Spaulders,,,,Epic,,110.0,3.0,,,,,47.0,,,
,,,69.0,Paladin,,,,100.0,,,,,,31.0,,Ferocious Combatant's Scaled Shoulders,,,,Rare,,110.0,3.0,,,,,46.0,31.0,31.0,
