agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,itemset,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
32.0,32.0,,36.0,Druid,,,,115.0,,,21.0,32.0,-1284.0,21.0,Warmongering Aspirant's Dragonhide Tunic,,,,Uncommon,,100.0,5.0,,,,,48.0,,,
,,,21.0,Mage,,,,140.0,,,21.0,32.0,-1154.0,21.0,Primal Aspirant's Silk Robe,,,,Rare,,100.0,20.0,,,,,48.0,,,
,,,79.0,Paladin,,21.0,,140.0,,,,32.0,,21.0,Sunsoul Battleplate,,,,Rare,,100.0,5.0,,,,,48.0,32.0,32.0,
,,,21.0,Mage,,,,115.0,,,21.0,32.0,-1220.0,21.0,Wild Aspirant's Silk Robe,,,,Uncommon,,100.0,20.0,,,,,48.0,,,
32.0,32.0,,36.0,Monk,,21.0,,140.0,,,,32.0,-1155.0,21.0,Primal Aspirant's Ironskin Tunic,,,,Rare,,100.0,5.0,,,,,48.0,,,
,,,79.0,,,21.0,,140.0,,,,32.0,,,Primal Combatant's Plate Breastplate,,,,Rare,,100.0,5.0,,,,,48.0,32.0,32.0,21.0
,,,79.0,Death knight,,21.0,,115.0,,,,32.0,-1294.0,21.0,Warmongering Aspirant's Dreadplate Chestpiece,,,,Uncommon,,100.0,5.0,,,,,48.0,32.0,32.0,
,,,21.0,Priest,,21.0,,140.0,,,,32.0,-1168.0,21.0,Primal Aspirant's Satin Robe,,,,Rare,,100.0,20.0,,,,,48.0,,,
32.0,32.0,,52.0,,,,,115.0,,,,32.0,,,Sunspring Vest,,,,Uncommon,,99.0,5.0,,,,,47.0,,,
31.0,31.0,,35.0,,,17.0,,115.0,,,23.0,31.0,,,"""Fireproof"" Venture Co. Tunic",,,,Uncommon,,,5.0,,,,,47.0,,,
,,,20.0,,,,,115.0,,,,31.0,,,Windswept Robe,,,,Uncommon,,98.0,20.0,,,,,46.0,,,
29.0,29.0,,49.0,,,22.0,,140.0,,,,29.0,,,Wildwood Wrangler Vest,,,,Rare,,,5.0,,,,,44.0,,,15.0
29.0,29.0,,49.0,,,,,115.0,,,,29.0,,,Deathweb Vest,,,,Uncommon,,95.0,5.0,,,,,44.0,,,
28.0,28.0,,31.0,,,,,115.0,,,,28.0,,,Steamscar Jerkin,,,,Uncommon,,93.0,5.0,,,,,42.0,,,
,,,68.0,,,,,115.0,,,,27.0,,,Rockspine Breastplate,,,,Uncommon,,92.0,5.0,,,,,41.0,27.0,27.0,
27.0,27.0,,45.0,,,,,115.0,,,,27.0,,,Tangleheart Vest,,,,Uncommon,,92.0,5.0,,,,,41.0,,,
,,,25.0,,,,,115.0,,,,,,,Ruined Krokul Vest,,,,Poor,,100.0,5.0,,,,,,,,
,,,55.0,,,,,115.0,,,,,,,Warped-Plate Breastplate,,,,Poor,,100.0,5.0,,,,,,,,
,,,3.0,Warlock,,,,165.0,,,,,1229.0,,Tournament Gladiator's Felweave Raiment,,,,Epic,,100.0,20.0,,,,,,,,
,,,5.0,Druid,,,,165.0,,,,,1221.0,,Tournament Gladiator's Dragonhide Robes,,,,Epic,,100.0,20.0,,,,,,,,
,,,11.0,Warrior,,,,165.0,,,,,1230.0,,Tournament Gladiator's Plate Chestpiece,,,,Epic,,100.0,5.0,,,,,,,,
,,,7.0,Hunter,,,,110.0,,,,,1222.0,,Tournament Gladiator's Chain Armor,,,,Epic,,100.0,5.0,,,,,,,,
,,,5.0,,,,,165.0,,,,,,,Tournament Gladiator's Chestguard,,,,Epic,,100.0,5.0,,,,,,,,
,,,11.0,Paladin,,,,165.0,,,,,1225.0,,Tournament Gladiator's Scaled Chestpiece,,,,Epic,,100.0,5.0,,,,,,,,
,,,5.0,,,,,165.0,,,,,,,Tournament Gladiator's Chestguard,,,,Epic,,100.0,5.0,,,,,,,,
,,,3.0,,,,,165.0,,,,,,,Tournament Gladiator's Raiment of Cruelty,,,,Epic,,100.0,20.0,,,,,,,,
,,,3.0,Warlock,,,,165.0,,,,,1229.0,,Tournament Gladiator's Felweave Raiment,,,,Epic,,100.0,20.0,,,,,,,,
,,,11.0,Warrior,,,,165.0,,,,,1230.0,,Tournament Gladiator's Plate Chestpiece,,,,Epic,,100.0,5.0,,,,,,,,
,,,11.0,,,,,165.0,,,,,,,Tournament Gladiator's Plate Chestguard,,,,Epic,,100.0,5.0,,,,,,,,
,,,21.0,Warlock,,23.0,,165.0,,,23.0,35.0,-1248.0,,Warmongering Gladiator's Felweave Raiment,,,,Epic,,100.0,20.0,,,,,52.0,,,
,,,53.0,Shaman,,,,,,,,,,,Warmongering Gladiator's Linked Armor,,,,Epic,,100.0,20.0,,,,,,,,
35.0,35.0,,53.0,,,,,165.0,,,23.0,35.0,,,Warmongering Gladiator's Chestguard,,,,Epic,,100.0,5.0,,,,,52.0,,,23.0
,,,53.0,Shaman,,,,,,,,,,,Warmongering Gladiator's Mail Armor,,,,Epic,,100.0,20.0,,,,,,,,
,,,36.0,Monk,,,,,,,,,,,Warmongering Gladiator's Ironskin Tunic,,,,Epic,,100.0,5.0,,,,,,,,
,,,80.0,Warrior,,,,165.0,,,,,,,Warmongering Gladiator's Plate Chestpiece,,,,Epic,,100.0,5.0,,,,,,,,
,,,80.0,Paladin,,,,,,,,,,,Warmongering Gladiator's Scaled Chestpiece,,,,Epic,,100.0,5.0,,,,,,,,
,,,21.0,,,23.0,,165.0,,,,35.0,,,Warmongering Gladiator's Raiment of Cruelty,,,,Epic,,100.0,20.0,,,,,52.0,,,23.0
,,,21.0,Priest,,,,,,,,,,,Warmongering Gladiator's Mooncloth Robe,,,,Epic,,100.0,20.0,,,,,,,,
,,,21.0,Priest,,,,,,,,,,,Warmongering Gladiator's Satin Robe,,,,Epic,,100.0,20.0,,,,,,,,
34.0,34.0,,53.0,,,23.0,,140.0,,,,34.0,,23.0,Warmongering Combatant's Armor,,,,Rare,,100.0,5.0,,,,,51.0,,,
,,,53.0,Shaman,,,,,,,,,,,Wild Gladiator's Linked Armor,,,,Epic,,100.0,20.0,,,,,,,,
,,,21.0,Warlock,,23.0,,165.0,,,23.0,34.0,-1193.0,,Wild Gladiator's Felweave Raiment,,,,Epic,,100.0,20.0,,,,,51.0,,,
,,,53.0,Hunter,,,,,,,,,,,Wild Gladiator's Chain Armor,,,,Epic,,100.0,5.0,,,,,,,,
,,,53.0,Shaman,,,,,,,,,,,Wild Gladiator's Mail Armor,,,,Epic,,100.0,20.0,,,,,,,,
,,,21.0,Mage,,23.0,,165.0,,,,34.0,-1187.0,23.0,Wild Gladiator's Silk Robe,,,,Epic,,100.0,20.0,,,,,51.0,,,
,,,79.0,Death knight,,23.0,,140.0,,,23.0,34.0,-1261.0,,Warmongering Combatant's Dreadplate Chestpiece,,,,Rare,,100.0,5.0,,,,,51.0,34.0,34.0,
34.0,34.0,,53.0,Shaman,,23.0,,140.0,,,23.0,34.0,-1269.0,,Warmongering Combatant's Ringmail Armor,,,,Rare,,100.0,5.0,,,,,51.0,,,
,,,36.0,Monk,,,,,,,,,,,Wild Gladiator's Copperskin Tunic,,,,Epic,,100.0,5.0,,,,,,,,
34.0,34.0,,53.0,Hunter,,23.0,,140.0,,,23.0,34.0,-1274.0,,Warmongering Combatant's Chain Armor,,,,Rare,,100.0,5.0,,,,,51.0,,,
,,,21.0,Warlock,,23.0,,165.0,,,23.0,34.0,-1182.0,,Wild Gladiator's Felweave Raiment,,,,Epic,,100.0,20.0,,,,,51.0,,,
33.0,33.0,,53.0,Hunter,,,,115.0,,,,33.0,,44.0,Warscout Tunic,,,,Uncommon,,100.0,5.0,,,,,50.0,,,
,,,21.0,,,,,140.0,,,22.0,33.0,,22.0,Wild Combatant's Robes of Prowess,,,,Rare,,100.0,20.0,,,,,50.0,,,
33.0,33.0,,36.0,,,,,165.0,,,22.0,33.0,,,Primal Gladiator's Chestguard,,,,Epic,,100.0,5.0,,,,,50.0,,,22.0
33.0,33.0,,36.0,Rogue,,,,,,,44.0,33.0,,,Skulldugger Jerkin,,,,Uncommon,,100.0,5.0,,,,,50.0,,,
33.0,33.0,,36.0,,,,,165.0,,,22.0,33.0,,,Primal Gladiator's Chestguard,,,,Epic,,100.0,5.0,,,,,50.0,,,22.0
,,,21.0,Priest,,,,,,,,,,,Primal Gladiator's Satin Robe,,,,Epic,,100.0,20.0,,,,,,,,
33.0,33.0,,53.0,,,,,115.0,,,31.0,33.0,,,Whitewater Hauberk,,,,Uncommon,,,5.0,,,,,50.0,,,13.0
33.0,33.0,,53.0,Shaman,,,,,,,44.0,33.0,,,Stormseeker Vest,,,,Uncommon,,100.0,20.0,,,,,50.0,,,
,,,21.0,Priest,,44.0,,115.0,,,,33.0,,,Soulward Vestments,,,,Uncommon,,100.0,20.0,,,,,50.0,,,
33.0,33.0,,53.0,Shaman,,,,,,,,33.0,,44.0,Stormseeker Vest,,,,Uncommon,,100.0,20.0,,,,,50.0,,,
,,,53.0,Shaman,,,,,,,,,,,Primal Gladiator's Ringmail Armor,,,,Epic,,100.0,5.0,,,,,,,,
33.0,33.0,,36.0,Rogue,,,,115.0,,,,33.0,,44.0,Skulldugger Jerkin,,,,Uncommon,,100.0,5.0,,,,,50.0,,,
,,,53.0,Shaman,,,,,,,,,,,Primal Gladiator's Mail Armor,,,,Epic,,100.0,5.0,,,,,,,,
,,,21.0,Warlock,,,,115.0,,,44.0,33.0,,,Ruinrain Robe,,,,Uncommon,,100.0,20.0,,,,,50.0,,,
33.0,33.0,,36.0,Demon hunter,,,,115.0,,,22.0,33.0,,22.0,Illidari Robe,,,,Uncommon,,100.0,5.0,,,,,50.0,,,
33.0,33.0,,36.0,Monk,,,,115.0,,,44.0,33.0,,,Harmonious Tunic,,,,Uncommon,,100.0,5.0,,,,,50.0,,,
33.0,33.0,,53.0,,,17.0,,115.0,,,,33.0,,27.0,Humming Stormwing Chest,,,,Uncommon,,,5.0,,,,,50.0,,,
,,,80.0,,,,,165.0,,,,33.0,,20.0,Primal Gladiator's Plate Chestguard,,,,Epic,,100.0,5.0,,,,,50.0,33.0,33.0,24.0
33.0,33.0,,53.0,,,,,140.0,,,29.0,33.0,,15.0,Seaspray Vest,,,,Rare,,,5.0,,,,,50.0,,,
,,,80.0,Paladin,,22.0,,140.0,,,22.0,33.0,-1200.0,,Wild Combatant's Scaled Chestpiece,,,,Rare,,100.0,5.0,,,,,50.0,33.0,33.0,
33.0,33.0,,36.0,,,31.0,,140.0,,,,33.0,,,Drogstitch Chestguard,,,,Rare,,,5.0,,,,,50.0,,,14.0
,,,79.0,Paladin,,22.0,,115.0,,,22.0,33.0,,,Sunsoul Breastplate,,,,Uncommon,,100.0,5.0,,,,,49.0,33.0,33.0,
,,,21.0,Mage,,22.0,,115.0,,,22.0,33.0,,,Mountainsage Robe,,,,Uncommon,,100.0,20.0,,,,,49.0,,,
,,,79.0,Paladin,,22.0,,115.0,,,,33.0,,22.0,Sunsoul Chestguard,,,,Uncommon,,100.0,5.0,,,,,49.0,33.0,33.0,
,,,21.0,Priest,,,,115.0,,,17.0,33.0,,25.0,Communal Vestments,,,,Uncommon,,100.0,20.0,,,,,49.0,,,
33.0,33.0,,36.0,Monk,,19.0,,115.0,,,,33.0,,23.0,Mistdancer Vest,,,,Uncommon,,100.0,5.0,,,,,49.0,,,
,,,79.0,Paladin,,22.0,,115.0,,,,33.0,,22.0,Sunsoul Battleplate,,,,Uncommon,,100.0,5.0,,,,,49.0,33.0,33.0,
,,,79.0,Paladin,,21.0,,140.0,,,21.0,32.0,-1156.0,,Primal Aspirant's Scaled Chestpiece,,,,Rare,,100.0,5.0,,,,,48.0,32.0,32.0,
,,,21.0,Warlock,,21.0,,140.0,,,21.0,32.0,-1149.0,,Primal Combatant's Felweave Raiment,,,,Rare,,100.0,20.0,,,,,48.0,,,
,,,79.0,Death knight,,24.0,,,,,18.0,32.0,,,Heart-Lesion Breastplate,,,,Uncommon,,100.0,5.0,,,,,48.0,32.0,32.0,
32.0,32.0,,36.0,,,,,140.0,,,,32.0,,,Spireflame Chestguard,,,,Rare,,100.0,5.0,,,,,48.0,,,
,,,79.0,Death knight,,19.0,,,,,,32.0,,23.0,Heart-Lesion Chestguard,,,,Rare,,100.0,5.0,,,,,48.0,32.0,32.0,
32.0,32.0,,36.0,Druid,,24.0,,115.0,,,,32.0,,,Springrain Tunic,,,,Uncommon,,100.0,20.0,,,,,48.0,,,18.0
,,,21.0,,,,,140.0,,,21.0,32.0,,21.0,Primal Combatant's Robes of Prowess,,,,Rare,,100.0,20.0,,,,,48.0,,,
,,,21.0,Mage,,24.0,,115.0,,,18.0,32.0,,,Mountainsage Robe,,,,Uncommon,,100.0,20.0,,,,,48.0,,,
,,,21.0,Mage,,,,115.0,,,21.0,32.0,-1297.0,21.0,Warmongering Aspirant's Silk Robe,,,,Uncommon,,100.0,20.0,,,,,48.0,,,
,,,21.0,Warlock,,21.0,,140.0,,,21.0,32.0,-1171.0,,Primal Aspirant's Felweave Raiment,,,,Rare,,100.0,20.0,,,,,48.0,,,
,,,79.0,Warrior,,21.0,,140.0,,,,32.0,-1139.0,21.0,Primal Combatant's Plate Chestpiece,,,,Rare,,100.0,5.0,,,,,48.0,32.0,32.0,
32.0,32.0,,36.0,Monk,,21.0,,115.0,,,,32.0,-1298.0,21.0,Warmongering Aspirant's Ironskin Tunic,,,,Uncommon,,100.0,5.0,,,,,48.0,,,
,,,21.0,Mage,,24.0,,,,,18.0,32.0,,,Mountainsage Robe,,,,Uncommon,,100.0,20.0,,,,,48.0,,,
32.0,32.0,,53.0,Shaman,,21.0,,115.0,,,21.0,32.0,-1225.0,,Wild Aspirant's Ringmail Armor,,,,Uncommon,,100.0,5.0,,,,,48.0,,,
,,,21.0,Mage,,21.0,,140.0,,,,32.0,-1143.0,21.0,Primal Combatant's Silk Robe,,,,Rare,,100.0,20.0,,,,,48.0,,,
32.0,32.0,,36.0,Rogue,,21.0,,115.0,,,,32.0,-1290.0,21.0,Warmongering Aspirant's Leather Tunic,,,,Uncommon,,100.0,5.0,,,,,48.0,,,
,,,21.0,Priest,,21.0,,115.0,,,,32.0,-1300.0,21.0,Warmongering Aspirant's Satin Robe,,,,Uncommon,,100.0,20.0,,,,,48.0,,,
,,,79.0,,,,,115.0,,,,32.0,,,Stonecrag Breastplate,,,,Uncommon,,100.0,5.0,,,,,48.0,32.0,32.0,
32.0,32.0,,53.0,Shaman,,,,,,,21.0,32.0,,21.0,Streamtalker Chestguard,,,,Rare,,100.0,20.0,,,,,48.0,,,
,,,79.0,Warrior,,21.0,,115.0,,,,32.0,-1227.0,21.0,Wild Aspirant's Plate Chestpiece,,,,Uncommon,,100.0,5.0,,,,,48.0,32.0,32.0,
,,,79.0,Death knight,,21.0,,140.0,,,,32.0,-1151.0,21.0,Primal Aspirant's Dreadplate Chestpiece,,,,Rare,,100.0,5.0,,,,,48.0,32.0,32.0,
32.0,32.0,,36.0,Rogue,,24.0,,115.0,,,18.0,32.0,,,Lightdrinker Jerkin,,,,Uncommon,,100.0,5.0,,,,,48.0,,,
32.0,32.0,,53.0,Shaman,,,,115.0,,,18.0,32.0,,,Streamtalker Tunic,,,,Uncommon,,100.0,20.0,,,,,48.0,,,24.0
32.0,32.0,,53.0,Shaman,,,,115.0,,,21.0,32.0,-1302.0,21.0,Warmongering Aspirant's Ringmail Armor,,,,Uncommon,,100.0,5.0,,,,,48.0,,,
32.0,32.0,,53.0,Shaman,,,,,,,18.0,32.0,,,Streamtalker Tunic,,,,Uncommon,,100.0,20.0,,,,,48.0,,,24.0
,,,79.0,Warrior,,24.0,,115.0,,,18.0,32.0,,,Oathsworn Breastplate,,,,Uncommon,,100.0,5.0,,,,,48.0,32.0,32.0,
,,,79.0,Paladin,,21.0,,140.0,,,21.0,32.0,-1167.0,,Primal Aspirant's Scaled Chestpiece,,,,Rare,,100.0,5.0,,,,,48.0,32.0,32.0,
,,,79.0,Death knight,,24.0,,115.0,,,18.0,32.0,,,Heart-Lesion Breastplate,,,,Uncommon,,100.0,5.0,,,,,48.0,32.0,32.0,
,,,79.0,Warrior,,24.0,,,,,18.0,32.0,,,Oathsworn Breastplate,,,,Uncommon,,100.0,5.0,,,,,48.0,32.0,32.0,
32.0,32.0,,36.0,,,24.0,,140.0,,,,32.0,,17.0,Bloodfeather Chestwrap,,,,Rare,,100.0,5.0,,,,,48.0,,,
32.0,32.0,,36.0,Druid,,24.0,,115.0,,,,32.0,,,Springrain Tunic,,,,Uncommon,,100.0,20.0,,,,,48.0,,,18.0
32.0,32.0,,35.0,,,,,115.0,,,,32.0,,,Sabermaw Jerkin,,,,Uncommon,,99.0,5.0,,,,,47.0,,,
31.0,31.0,,51.0,,,18.0,,115.0,,,,31.0,,,"""Fireproof"" Venture Co. Chainmail",,,,Uncommon,,,5.0,,,,,47.0,,,22.0
31.0,31.0,,50.0,,,,,115.0,,,,31.0,,,Spirestrider Vest,,,,Uncommon,,97.0,5.0,,,,,46.0,,,
31.0,31.0,,34.0,,,,,140.0,,,,31.0,,,Journeying Robes,,,,Rare,,95.0,20.0,,,,,46.0,,,
,,,74.0,,,,,115.0,,,,30.0,,,Sharptusk Breastplate,,,,Uncommon,,96.0,5.0,,,,,45.0,30.0,30.0,
,,,69.0,,,,,115.0,,,,28.0,,,Shardback Breastplate,,,,Uncommon,,93.0,5.0,,,,,42.0,28.0,28.0,
,,,66.0,,,,,115.0,,,,27.0,,,Rimeplate Breastplate,,,,Uncommon,,91.0,5.0,,,,,40.0,27.0,27.0,
,,,25.0,,,,,115.0,,,,,,,Cracked Hide Vest,,,,Poor,,100.0,5.0,,,,,,,,
,,,25.0,,,,,115.0,,,,,,,Weatherworn Vest,,,,Poor,,100.0,5.0,,,,,,,,
,,,37.0,,,,,115.0,,,,,,,Crumbling Chain Hauberk,,,,Poor,,100.0,5.0,,,,,,,,
,,,3.0,Mage,,,,165.0,,,,,1223.0,,Tournament Gladiator's Silk Robe,,,,Epic,,100.0,20.0,,,,,,,,
,,,5.0,,,,,165.0,,,,,,,Tournament Gladiator's Tunic,,,,Epic,,100.0,5.0,,,,,,,,
,,,5.0,Rogue,,,,165.0,,,,,1227.0,,Tournament Gladiator's Leather Tunic,,,,Epic,,100.0,5.0,,,,,,,,
,,,7.0,,,,,165.0,,,,,,,Tournament Gladiator's Chestguard,,,,Epic,,100.0,5.0,,,,,,,,
,,,7.0,Shaman,,,,165.0,,,,,1228.0,,Tournament Gladiator's Ringmail Armor,,,,Epic,,100.0,5.0,,,,,,,,
,,,3.0,,,,,165.0,,,,,,,Tournament Gladiator's Robes of Prowess,,,,Epic,,100.0,20.0,,,,,,,,
,,,11.0,,,,,165.0,,,,,,,Tournament Gladiator's Plate Chestguard,,,,Epic,,100.0,5.0,,,,,,,,
,,,7.0,Shaman,,,,165.0,,,,,1228.0,,Tournament Gladiator's Ringmail Armor,,,,Epic,,100.0,5.0,,,,,,,,
,,,11.0,Death knight,,,,165.0,,,,,1220.0,,Tournament Gladiator's Dreadplate Chestpiece,,,,Epic,,100.0,5.0,,,,,,,,
,,,3.0,,,,,165.0,,,,,,,Tournament Gladiator's Robes of Prowess,,,,Epic,,100.0,20.0,,,,,,,,
,,,758.0,,,,,165.0,,,,718.0,,,Dark Passenger's Breastplate,,,,Epic,,120.0,5.0,,,,,1149.0,718.0,718.0,
718.0,718.0,,346.0,,,,,165.0,,,,718.0,,,Blackwater Shimmerscale Vest,,,,Epic,,120.0,5.0,,,,,1149.0,,,
,,,758.0,,,,,165.0,,,,718.0,,,Naga Centaur's Shellplate,,,,Epic,,120.0,5.0,,,,,1149.0,718.0,718.0,
,,,204.0,,,,,165.0,,,,718.0,,,Vestments of Creeping Terror,,,,Epic,,120.0,20.0,,,,,1149.0,,,
,,,374.0,,,,,165.0,,,,283.0,,,Chestguard of the Deep Denizen,,,,Rare,,120.0,5.0,,,,,453.0,283.0,283.0,
718.0,718.0,,346.0,,,,,165.0,,,,718.0,,,Tunic of the Sycophant,,,,Epic,,120.0,5.0,,,,,1149.0,,,
,,,374.0,,,,,165.0,,,,283.0,,,Breastplate of Arterial Protection,,,,Rare,,120.0,5.0,,,,,453.0,283.0,283.0,
,,,374.0,,,,,165.0,,,,283.0,,,Harpooner's Plate Cuirass,,,,Rare,,120.0,5.0,,,,,453.0,283.0,283.0,
,,,374.0,,,,,165.0,,,,283.0,,,Ashvane Warden's Cuirass,,,,Rare,,120.0,5.0,,,,,453.0,283.0,283.0,
,,,374.0,,,,,165.0,,,,283.0,,,Breastplate of the Vengeful,,,,Rare,,120.0,5.0,,,,,453.0,283.0,283.0,
,,,374.0,,,,,165.0,,,,283.0,,,Desert Guardian's Breastplate,,,,Rare,,120.0,5.0,,,,,453.0,283.0,283.0,
164.0,164.0,,278.0,,,74.0,,115.0,,,,164.0,,,Dragonrider's Harness,,,,Uncommon,,120.0,5.0,,,,,245.0,,,96.0
,,,758.0,,,,,165.0,,,,718.0,,,Barnacle-Crusted Breastplate,,,,Epic,,120.0,5.0,,,,,1149.0,718.0,718.0,
283.0,283.0,,170.0,,,,,165.0,,,,283.0,,,Spymaster's Wrap,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,580.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Plate Armor,,,,Epic,,120.0,5.0,,,,,792.0,495.0,495.0,
,,,204.0,,,,,165.0,,,,718.0,,,Siren Mystic's Vestments,,,,Epic,,120.0,20.0,,,,,1149.0,,,
625.0,625.0,,311.0,,,,,165.0,,,,625.0,,,Fathomstalker Wraps,,,,Epic,,120.0,5.0,,,,,1000.0,,,
283.0,283.0,,170.0,,,,,165.0,,,,283.0,,,Cephalohide Jacket,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,580.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Plate Chestplate,,,,Epic,,120.0,5.0,,,,,792.0,495.0,495.0,
,,,151.0,,,,,165.0,,,,472.0,,,Moonpriest's Garments,,,,Rare,,120.0,5.0,,,,,755.0,,,
283.0,283.0,,170.0,,,,,165.0,,,,283.0,,,Vest of Reverent Adoration,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,580.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Plate Breastplate,,,,Epic,,120.0,5.0,,,,,792.0,495.0,495.0,
283.0,283.0,,249.0,,,,,165.0,,,,283.0,,,Corrupted Hexxer's Vestments,,,,Rare,,120.0,5.0,,,,,453.0,,,
283.0,283.0,,170.0,,,,,165.0,,,,283.0,,,Raiment of the Blighted Tribe,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,580.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Plate Chestguard,,,,Epic,,120.0,5.0,,,,,792.0,495.0,495.0,
625.0,625.0,,456.0,,,,,165.0,,,,625.0,,,Azsh'ari Stormsurger Vest,,,,Epic,,120.0,5.0,,,,,1000.0,,,
718.0,718.0,,506.0,,,,,165.0,,,,718.0,,,Scalemail of Unnatural Selection,,,,Epic,,120.0,20.0,,,,,1149.0,,,
,,,684.0,,,,,165.0,,,,625.0,,,Zanj'ir Scaleguard Chestplate,,,,Epic,,120.0,5.0,,,,,1000.0,625.0,625.0,
283.0,283.0,,170.0,,,,,165.0,,,,283.0,,,Gore-Splattered Vest,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,100.0,,,,,165.0,,,,283.0,,,Petticoat of the Self-Stylized Azerite Baron,,,,Rare,,120.0,20.0,,,,,453.0,,,
283.0,283.0,,170.0,,,,,165.0,,,,283.0,,,Venture Co. Plenipotentiary Vest,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,100.0,,,,,165.0,,,,283.0,,,Ruffled Poet Blouse,,,,Rare,,120.0,5.0,,,,,453.0,,,
718.0,718.0,,506.0,,,,,165.0,,,,718.0,,,Servitor's Heartguard,,,,Epic,,120.0,20.0,,,,,1149.0,,,
,,,184.0,,,,,165.0,,,,625.0,,,Shirakess Wraps,,,,Epic,,120.0,20.0,,,,,1000.0,,,
,,,204.0,,,,,165.0,,,,718.0,,,Robes of Sunken Nobility,,,,Epic,,120.0,20.0,,,,,1149.0,,,
,,,151.0,,,,,165.0,,,,472.0,,,Moonpriest's Vestments,,,,Rare,,120.0,20.0,,,,,755.0,,,
283.0,283.0,,249.0,,,,,165.0,,,,283.0,,,Shrapnel-Dampening Chestguard,,,,Rare,,120.0,5.0,,,,,453.0,,,
718.0,718.0,,506.0,,,,,165.0,,,,718.0,,,Chestguard of the Submerged,,,,Epic,,120.0,5.0,,,,,1149.0,,,
495.0,495.0,,264.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Leather Tunic,,,,Epic,,120.0,5.0,,,,,792.0,,,
,,,100.0,,,,,165.0,,,,283.0,,,Loa Betrayer's Vestments,,,,Rare,,120.0,20.0,,,,,453.0,,,
,,,100.0,,,,,165.0,,,,283.0,,,Robes of the Reborn Serpent,,,,Rare,,120.0,20.0,,,,,453.0,,,
,,,100.0,,,,,165.0,,,,283.0,,,Inmate's Straight Robe,,,,Rare,,120.0,20.0,,,,,453.0,,,
826.0,826.0,,564.0,,,,,165.0,,,,826.0,,,Circuit-Linked Chainmail,,,,Epic,,120.0,5.0,,,,,1322.0,,,
283.0,283.0,,249.0,,,,,165.0,,,,283.0,,,Hauberk of Sunken Despair,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,100.0,,,,,165.0,,,,283.0,,,Blood-Drenched Robes,,,,Rare,,120.0,20.0,,,,,453.0,,,
,,,580.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Plate Chestpiece,,,,Epic,,120.0,5.0,,,,,792.0,495.0,495.0,
283.0,283.0,,249.0,,,,,165.0,,,,283.0,,,Loa-Blessed Chestguard,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,323.0,,,,,140.0,,,,235.0,,,Bone-Fetished Chestplate,,,,Rare,,120.0,5.0,,,,,376.0,235.0,235.0,
283.0,283.0,,249.0,,,,,165.0,,,,283.0,,,Tri-Heart Chestguard,,,,Rare,,120.0,5.0,,,,,453.0,,,
283.0,283.0,,249.0,,,,,140.0,,,,283.0,,,Deathslaver's Hauberk,,,,Rare,,120.0,5.0,,,,,453.0,,,
,,,416.0,,,,,115.0,,,74.0,164.0,,,Razorfin Battleplate,,,,Uncommon,,120.0,5.0,,,,,245.0,164.0,164.0,96.0
495.0,495.0,,264.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Leather Chestguard,,,,Epic,,120.0,5.0,,,,,792.0,,,
826.0,826.0,,385.0,,,,,165.0,,,,826.0,,,Type II Bomber Jacket,,,,Epic,,120.0,5.0,,,,,1322.0,,,
,,,845.0,,,,,165.0,,,,826.0,,,Mechanized Plate Chasse,,,,Epic,,120.0,5.0,,,,,1322.0,826.0,826.0,
,,,562.0,,,,,165.0,,,,472.0,,,Wardenguard's Breastplate,,,,Rare,,120.0,5.0,,,,,755.0,472.0,472.0,
,,,227.0,,,,,165.0,,,,826.0,,,Volatile Arming Doublet,,,,Epic,,120.0,5.0,,,,,1322.0,,,
472.0,472.0,,375.0,,,,,165.0,,,,472.0,,,Blightguard's Chainmail,,,,Rare,,120.0,5.0,,,,,755.0,,,
,,,416.0,,,,,115.0,,,81.0,164.0,,89.0,Bloodwake Breastplate,,,,Uncommon,,120.0,5.0,,,,,245.0,164.0,164.0,
235.0,235.0,,147.0,,,,,140.0,,,,235.0,,,Tidebound Chestguard,,,,Rare,,120.0,5.0,,,,,376.0,,,
,,,580.0,,,,,165.0,,,,495.0,,,Notorious Gladiator's Plate Chestpiece,,,,Epic,,120.0,5.0,,,,,792.0,495.0,495.0,
