agi,armor,classes,cooldown,critstrkrtng,dmg,dmgmax1,dmgmin1,dodgertng,dps,dura,hastertng,int,lifesteal,mastrtng,name_enus,natres,nsockets,pvppower,quality,reqlevel,rgdatkpwr,rgdcritstrkrtng,rgddmgmax,rgddmgmin,rgddps,rgdspeed,slotbak,socket1,socket2,speed,sta,str,versatility
28.0,,,,,,82.0,43.0,,20.99,85.0,,,,,Creeperclaw Gun,,,,Uncommon,93.0,,,82.0,43.0,20.99,3.0,26.0,,,3.0,42.0,,
,,,,,,,,,,,,,75.0,,Formula: Enchant Weapon - Siphoning,,,,Common,100.0,,,,,,,,,,,,,
27.0,,,,,,73.0,48.0,,20.23,85.0,,,,,Lunarglow Crossbow,,,,Uncommon,91.0,,,73.0,48.0,20.23,3.0,26.0,,,3.0,40.0,,
,,,,,,44.0,23.0,,11.26,85.0,,,,,Mechanized Musket,,,,Poor,100.0,,,44.0,23.0,11.26,3.0,26.0,,,3.0,,,
,,,,,,11.0,6.0,,4.34,75.0,,,,,Deficient Shadowguard Siphon,,,,Poor,100.0,,,,,,,26.0,,,2.0,,,
,,,,,,2.0,1.0,,0.77,110.0,,,,,Tournament Gladiator's Baton of Light,,,,Epic,100.0,,,,,,,26.0,,,2.0,,,
,,,,,,2.0,1.0,,0.77,110.0,,,,,Tournament Gladiator's Touch of Defeat,,,,Epic,100.0,,,,,,,26.0,,,2.0,,,
,,,,,,2.0,1.0,,0.77,110.0,,,,,Tournament Gladiator's Baton of Light,,,,Epic,100.0,,,,,,,26.0,,,2.0,,,
,,,,,,2.0,1.0,,0.77,110.0,,,,,Tournament Gladiator's Touch of Defeat,,,,Epic,100.0,,,,,,,26.0,,,2.0,,,
,,,,,,7.0,4.0,,1.93,,,,,,Tournament Gladiator's Heavy Crossbow,,,,Epic,100.0,,,7.0,4.0,1.93,3.0,26.0,,,3.0,,,
2935.0,,,,283.0,,604.0,402.0,,2208.07,,,,,283.0,Primal Combatant's Heavy Crossbow,,,,Rare,100.0,,,604.0,402.0,2208.07,0.23,26.0,,,0.23,4402.0,,
,,,,,,94.0,62.0,,26.14,120.0,,,,,Warmongering Gladiator's Heavy Crossbow,,,,Epic,100.0,,,94.0,62.0,26.14,3.0,26.0,,,3.0,,,
,,,,12.0,,25.0,14.0,,9.96,110.0,,101.0,,12.0,Warmongering Gladiator's Baton of Light,,,,Epic,100.0,,,,,,,26.0,,,2.0,26.0,,
34.0,,,,23.0,,100.0,53.0,,25.66,100.0,,,,23.0,Warmongering Combatant's Rifle,,,,Rare,100.0,,,100.0,53.0,25.66,3.0,26.0,,,3.0,51.0,,
,,,,11.0,,24.0,14.0,,9.64,90.0,,98.0,,11.0,Warmongering Combatant's Baton of Light,,,,Rare,100.0,,,,,,,26.0,,,2.0,25.0,,
34.0,,,,23.0,,93.0,61.0,,25.78,100.0,,,,23.0,Warmongering Combatant's Heavy Crossbow,,,,Rare,100.0,,,93.0,61.0,25.78,3.0,26.0,,,3.0,51.0,,
,,,,,,23.0,14.0,,9.26,,,,,,Primal Gladiator's Touch of Defeat,,,,Epic,100.0,,,,,,,26.0,,,2.0,,,
,,,,,,89.0,59.0,,24.74,,,,,,Primal Gladiator's Heavy Crossbow,,,,Epic,100.0,,,89.0,59.0,24.74,3.0,26.0,,,3.0,,,
,,,,,,23.0,14.0,,9.26,,,,,,Primal Gladiator's Baton of Light,,,,Epic,100.0,,,,,,,26.0,,,2.0,,,
,,,,10.0,,23.0,14.0,,9.26,110.0,12.0,95.0,,,Battle Medic's Wand,,,,Epic,100.0,,,,,,,26.0,,,2.0,24.0,,
,,,,11.0,,23.0,14.0,,9.26,110.0,,95.0,,11.0,Primal Gladiator's Baton of Light,,,,Epic,100.0,,,,,,,26.0,,,2.0,24.0,,
33.0,,,,,,97.0,51.0,,24.83,100.0,20.0,,,23.0,Double-Scoped Long Rifle,,,,Rare,100.0,,,97.0,51.0,24.83,3.0,26.0,,,3.0,50.0,,
,,,,,,23.0,14.0,,9.26,90.0,11.0,95.0,,,Wild Combatant's Touch of Defeat,,,,Rare,100.0,,,,,,,26.0,,,2.0,24.0,,11.0
33.0,,,,,,88.0,58.0,,24.48,120.0,,,,,Expeditious Crossbow,,,,Epic,100.0,,,88.0,58.0,24.48,3.0,26.0,,,3.0,49.0,,
,,Warlock,,11.0,,23.0,13.0,,9.22,,11.0,95.0,,,Felsoul Wand,,,,Uncommon,100.0,,,,,,,26.0,,,2.0,24.0,,
,,,,,,23.0,13.0,,9.19,90.0,,95.0,,11.0,Primal Combatant's Touch of Defeat,,,,Rare,100.0,,,,,,,26.0,,,2.0,24.0,,11.0
32.0,,,,,,84.0,61.0,,24.33,100.0,,,,,Turbulent Longbow,,,,Rare,100.0,,,84.0,61.0,24.33,3.0,15.0,,,3.0,48.0,,
,,,,,,23.0,13.0,,9.19,75.0,,95.0,,,Oshu'gun Wand,,,,Uncommon,100.0,,,,,,,26.0,,,2.0,24.0,,
,,,,,,22.0,13.0,,8.85,75.0,,92.0,,,Ancestral Wand,,,,Uncommon,99.0,,,,,,,26.0,,,2.0,24.0,,
32.0,,,,,,85.0,56.0,,23.62,85.0,,,,,Gorian Crossbow,,,,Uncommon,99.0,,,85.0,56.0,23.62,3.0,26.0,,,3.0,47.0,,
31.0,,,,,,90.0,48.0,,23.04,85.0,,,,,Longclaw Gun,,,,Uncommon,97.0,,,90.0,48.0,23.04,3.0,26.0,,,3.0,46.0,,
31.0,,,,,,83.0,55.0,,23.03,85.0,,,,,Bloodmane Crossbow,,,,Uncommon,98.0,,,83.0,55.0,23.03,3.0,26.0,,,3.0,46.0,,
28.0,,,,,,78.0,51.0,,21.61,85.0,,,,,Incised Crossbow,,,,Uncommon,94.0,,,78.0,51.0,21.61,3.0,26.0,,,3.0,43.0,,
27.0,,,,,,74.0,49.0,,20.55,85.0,,,,,Vinewrapped Crossbow,,,,Uncommon,92.0,,,74.0,49.0,20.55,3.0,26.0,,,3.0,41.0,,
,,,,,,11.0,6.0,,4.34,75.0,,,,,Half-Spent Ritual Chalk,,,,Poor,100.0,,,,,,,26.0,,,2.0,,,
,,,,,,39.0,28.0,,11.27,85.0,,,,,Mossy Longbow,,,,Poor,100.0,,,39.0,28.0,11.27,3.0,15.0,,,3.0,,,
,,,,,,44.0,23.0,,11.26,85.0,,,,,Permanently Jammed Blunderbuss,,,,Poor,100.0,,,44.0,23.0,11.26,3.0,26.0,,,3.0,,,
,,,,,,7.0,4.0,,1.84,120.0,,,,,Tournament Gladiator's Rifle,,,,Epic,100.0,,,7.0,4.0,1.84,3.0,26.0,,,3.0,,,
,,,,,,7.0,4.0,,1.98,120.0,,,,,Tournament Gladiator's Longbow,,,,Epic,100.0,,,7.0,4.0,1.98,3.0,15.0,,,3.0,,,
,,,,,,7.0,4.0,,1.93,,,,,,Tournament Gladiator's Heavy Crossbow,,,,Epic,100.0,,,7.0,4.0,1.93,3.0,26.0,,,3.0,,,
,,,,,,7.0,4.0,,1.84,120.0,,,,,Tournament Gladiator's Rifle,,,,Epic,100.0,,,7.0,4.0,1.84,3.0,26.0,,,3.0,,,
,,,,,,,,,,,,,,,Crow's Nest Scope,,,,Rare,110.0,,,,,,,,,,,,,
,,,0.0002777777777777778,,,,,,,,,,,,Incendiary Ammunition,,,,Rare,110.0,,,,,,,,,,,,,
,,,0.0002777777777777778,,,,,,,,,,,,Frost-Laced Ammunition,,,,Rare,110.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Monelite Scope of Alacrity,,,,Rare,110.0,,,,,,,,,,,,,
49.0,,,,33.0,,126.0,93.0,,36.56,100.0,30.0,,,,Shadow Hunter's Bow,,,,Rare,1.0,,,126.0,93.0,36.56,3.0,15.0,,,3.0,73.0,,
,,,,,,32.0,19.0,,12.81,75.0,,132.0,,13.0,Elder Crone's Ladle,,,,Uncommon,,,,,,,,26.0,,,2.0,34.0,,15.0
45.0,,,,,,117.0,86.0,,33.94,100.0,,,,27.0,Rootway Safari Greatbow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,31.0
49.0,,,,33.0,,126.0,93.0,,36.56,100.0,30.0,,,,Longbow of the Hunt,,,,Rare,1.0,,,126.0,93.0,36.56,3.0,15.0,,,3.0,73.0,,
45.0,,,,27.0,,117.0,86.0,,33.94,85.0,,,,,Venom Queen Longbow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,31.0
,,,,,,32.0,19.0,,12.81,75.0,,132.0,,14.0,Seafury Tamer,,,,Uncommon,,,,,,,,26.0,,,2.0,34.0,,14.0
124.0,,,,54.0,,321.0,237.0,,93.01,100.0,,,,,Dread Aspirant's Longbow,,,,Rare,110.0,,,321.0,237.0,93.01,3.0,15.0,,,3.0,185.0,,64.0
64.0,,,,40.0,,174.0,116.0,,48.37,,,,,,Monelite Boomstick,,,,Rare,110.0,,,174.0,116.0,48.37,3.0,26.0,,,3.0,96.0,,37.0
45.0,,,,28.0,,117.0,86.0,,33.94,100.0,,,,30.0,Fallen Nation Recurve,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,
,,,,,,32.0,19.0,,12.81,75.0,14.0,132.0,,14.0,Storm's Wake Baton,,,,Uncommon,,,,,,,,26.0,,,2.0,34.0,,
,,,,,,40.0,26.0,,11.16,85.0,,,,,Mud-Soaked Crossbow,,,,Poor,110.0,,,40.0,26.0,11.16,3.0,26.0,,,3.0,,,
124.0,,,,,,279.0,278.0,,92.98,100.0,68.0,,,51.0,Dread Aspirant's Rifle,,,,Rare,110.0,,,279.0,278.0,92.98,3.0,26.0,,,3.0,185.0,,
56.0,,Hunter,,41.0,,164.0,88.0,,42.07,120.0,31.0,,,,Wildguard Shotgun,,,,Rare,110.0,,,164.0,88.0,42.07,3.0,26.0,,,3.0,84.0,,
45.0,,,,,,122.0,81.0,,33.93,85.0,27.0,,,32.0,Fort Daelin Speargun,,,,Uncommon,,,,122.0,81.0,33.93,3.0,26.0,,,3.0,68.0,,
124.0,,,,,,363.0,195.0,,93.04,,48.0,,,,Dread Combatant's Rifle,,,,Uncommon,110.0,,,363.0,195.0,93.04,3.0,26.0,,,3.0,185.0,,72.0
,,Mage,,15.0,,33.0,19.0,,13.24,,15.0,138.0,,,Mountainsage Wand,,,,Uncommon,110.0,,,,,,,26.0,,,2.0,36.0,,
,,,,,,32.0,19.0,,12.81,75.0,13.0,132.0,,15.0,Bloodsinger Wand,,,,Uncommon,,,,,,,,26.0,,,2.0,34.0,,
45.0,,,,,,117.0,86.0,,33.94,85.0,31.0,,,27.0,Pa'ku-Blessed Greatbow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,
45.0,,,,28.0,,122.0,81.0,,33.93,85.0,,,,30.0,Trickshot Speargun,,,,Uncommon,,,,122.0,81.0,33.93,3.0,26.0,,,3.0,68.0,,
45.0,,,,32.0,,117.0,86.0,,33.94,85.0,,,,27.0,Sezahjin's Vulture Bow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,
124.0,,,,,,279.0,278.0,,92.98,100.0,68.0,,,51.0,Dread Aspirant's Rifle,,,,Rare,110.0,,,279.0,278.0,92.98,3.0,26.0,,,3.0,185.0,,
124.0,,,,54.0,,321.0,237.0,,93.01,100.0,,,,,Dread Aspirant's Longbow,,,,Rare,110.0,,,321.0,237.0,93.01,3.0,15.0,,,3.0,185.0,,64.0
124.0,,,,68.0,,321.0,237.0,,93.01,,51.0,,,,Dread Combatant's Longbow,,,,Uncommon,110.0,,,321.0,237.0,93.01,3.0,15.0,,,3.0,185.0,,
46.0,,,,,,125.0,83.0,,34.68,85.0,31.0,,,28.0,Anyport Repeater,,,,Uncommon,,,,125.0,83.0,34.68,3.0,26.0,,,3.0,69.0,,
45.0,,,,28.0,,117.0,86.0,,33.94,100.0,,,,30.0,Spireguard's Greatbow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,
45.0,,,,,,102.0,101.0,,33.99,85.0,30.0,,,,Thundershot Rifle,,,,Uncommon,,,,102.0,101.0,33.99,3.0,26.0,,,3.0,68.0,,28.0
45.0,,,,28.0,,122.0,81.0,,33.93,100.0,,,,,Anglepoint Repeater,,,,Uncommon,,,,122.0,81.0,33.93,3.0,26.0,,,3.0,68.0,,30.0
,,,,,,32.0,19.0,,12.81,75.0,15.0,132.0,,,Raal's Spare Hexxer,,,,Uncommon,,,,,,,,26.0,,,2.0,34.0,,13.0
45.0,,,,,,102.0,101.0,,33.99,85.0,32.0,,,,Hollowbeak Hunting Rifle,,,,Uncommon,,,,102.0,101.0,33.99,3.0,26.0,,,3.0,68.0,,27.0
45.0,,,,28.0,,102.0,101.0,,33.99,85.0,,,,,Autumnvale Long Rifle,,,,Uncommon,,,,102.0,101.0,33.99,3.0,26.0,,,3.0,68.0,,30.0
,,,,,,44.0,23.0,,11.26,85.0,,,,,Backfiring Blunderbuss,,,,Poor,110.0,,,44.0,23.0,11.26,3.0,26.0,,,3.0,,,
,,,,,,88.0,52.0,,35.16,,32.0,359.0,,,Dread Combatant's Wand,,,,Uncommon,110.0,,,,,,,26.0,,,2.0,92.0,,26.0
,,,,,,88.0,52.0,,35.16,90.0,,359.0,,32.0,Dread Aspirant's Wand,,,,Rare,110.0,,,,,,,26.0,,,2.0,92.0,,26.0
,,,,35.0,,88.0,52.0,,35.16,,,359.0,,,Dread Combatant's Wand,,,,Uncommon,110.0,,,,,,,26.0,,,2.0,92.0,,24.0
124.0,,,,,,363.0,195.0,,93.04,,68.0,,,51.0,Dread Combatant's Rifle,,,,Uncommon,110.0,,,363.0,195.0,93.04,3.0,26.0,,,3.0,185.0,,
51.0,,Hunter,,35.0,,115.0,115.0,,38.35,85.0,31.0,,,,Trailseeker Shotgun,,,,Uncommon,110.0,,,115.0,115.0,38.35,3.0,26.0,,,3.0,77.0,,
,,Priest,,15.0,,33.0,19.0,,13.24,,15.0,138.0,,,Communal Wand,,,,Uncommon,110.0,,,,,,,26.0,,,2.0,36.0,,
46.0,,,,27.0,,125.0,83.0,,34.68,85.0,,,,32.0,Hag-Hunter Crossbow,,,,Uncommon,,,,125.0,83.0,34.68,3.0,26.0,,,3.0,69.0,,
45.0,,,,27.0,,117.0,86.0,,33.94,85.0,31.0,,,,Sethrak Sandscout's Bow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,
,,,,,,32.0,19.0,,12.81,75.0,13.0,132.0,,15.0,Mugabu's Soulwand,,,,Uncommon,,,,,,,,26.0,,,2.0,34.0,,
,,,,,,11.0,6.0,,4.34,75.0,,,,,Depleted Arcane Scepter,,,,Poor,110.0,,,,,,,26.0,,,2.0,,,
124.0,,,,,,321.0,237.0,,93.01,,54.0,,,64.0,Dread Combatant's Longbow,,,,Uncommon,110.0,,,321.0,237.0,93.01,3.0,15.0,,,3.0,185.0,,
,,,,,,88.0,52.0,,35.16,90.0,,359.0,,32.0,Dread Aspirant's Wand,,,,Rare,110.0,,,,,,,26.0,,,2.0,92.0,,26.0
,,Warlock,,15.0,,33.0,19.0,,13.24,,15.0,138.0,,,Felsoul Wand,,,,Uncommon,110.0,,,,,,,26.0,,,2.0,36.0,,
46.0,,,,,,119.0,88.0,,34.55,100.0,31.0,,,,Death's Hunter Greatbow,,,,Rare,,,,119.0,88.0,34.55,3.0,15.0,,,3.0,69.0,,28.0
45.0,,,,27.0,,122.0,81.0,,33.93,85.0,,,,,Needleshot Repeater,,,,Uncommon,,,,122.0,81.0,33.93,3.0,26.0,,,3.0,68.0,,32.0
45.0,,,,30.0,,117.0,86.0,,33.94,85.0,,,,28.0,Crawgmother's Shortbow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,
45.0,,,,30.0,,117.0,86.0,,33.94,85.0,,,,,Jam'jen's Shortbow,,,,Uncommon,,,,117.0,86.0,33.94,3.0,15.0,,,3.0,68.0,,28.0
,,,,,,39.0,28.0,,11.27,85.0,,,,,Splintered Longbow,,,,Poor,110.0,,,39.0,28.0,11.27,3.0,15.0,,,3.0,,,
378.0,,,,130.0,,1024.0,682.0,,284.42,120.0,,,,,Shiver Venom Crossbow,,,,Epic,120.0,,,1024.0,682.0,284.42,3.0,26.0,,,3.0,566.0,,
260.0,,,,126.0,,764.0,411.0,,195.9,120.0,95.0,,,,Supervolt Zapper,,,,Epic,120.0,,,764.0,411.0,195.9,3.0,26.0,,,3.0,391.0,,
188.0,,,,,,488.0,360.0,,141.43,100.0,66.0,,,119.0,Plundered Biting Shot Longbow,,,,Rare,120.0,,,488.0,360.0,141.43,3.0,15.0,,,3.0,282.0,,
248.0,,,,137.0,,645.0,476.0,,186.97,120.0,,,,78.0,Sentinel's Recurve,,,,Rare,120.0,,,645.0,476.0,186.97,3.0,15.0,,,3.0,372.0,,
378.0,,,,152.0,,853.0,853.0,,284.36,120.0,108.0,,,,Ulmath's Soulseeker,,,,Epic,120.0,,,853.0,853.0,284.36,3.0,15.0,,,3.0,566.0,,
260.0,,,,142.0,,676.0,499.0,,195.93,120.0,,,,,Igneous Longbow,,,,Epic,120.0,,,676.0,499.0,195.93,3.0,15.0,,,3.0,391.0,,79.0
434.0,,,,110.0,,981.0,981.0,,327.03,120.0,,,,165.0,Light Auto-Stabilizing Energy Rifle,,,,Epic,120.0,,,981.0,981.0,327.03,3.0,26.0,,,3.0,652.0,,
,,,,,,268.0,161.0,,107.26,110.0,46.0,1100.0,,84.0,Pashmar's Finial,,,,Epic,120.0,,,,,,,26.0,,,2.0,283.0,,
237.0,,,,99.0,,535.0,535.0,,178.41,120.0,111.0,,,,Ameelton's Shot-Thrower,,,,Epic,120.0,,,535.0,535.0,178.41,3.0,26.0,,,3.0,356.0,,
,,,,,,,,,,,,,,,Formula: Force Multiplier,,,,Rare,111.0,,,,,,,,,,,,,
149.0,,,,64.0,,336.0,336.0,,112.01,120.0,,,,,Captain's Diplomacy,,,,Rare,120.0,,,336.0,336.0,112.01,3.0,26.0,,,3.0,223.0,,96.0
,,,,35.0,,106.0,63.0,,42.36,110.0,44.0,432.0,,,Wand of Zealous Purification,,,,Rare,120.0,,,,,,,26.0,,,2.0,111.0,,
378.0,,,,,,1024.0,682.0,,284.42,120.0,100.0,,,160.0,Squidhunter Speargun,,,,Epic,120.0,,,1024.0,682.0,284.42,3.0,26.0,,,3.0,566.0,,
237.0,,,,,,696.0,374.0,,178.47,120.0,,,,,Twin-Pipe Buster Cannon,,,,Epic,120.0,,,696.0,374.0,178.47,3.0,26.0,,,3.0,356.0,,
149.0,,,,90.0,,386.0,285.0,,111.94,120.0,69.0,,,,Snakebite Recurve,,,,Rare,120.0,,,386.0,285.0,111.94,3.0,15.0,,,3.0,223.0,,
188.0,,,,,,488.0,360.0,,141.43,100.0,69.0,,,,Plundered Bow of the Chosen,,,,Rare,120.0,,,488.0,360.0,141.43,3.0,15.0,,,3.0,282.0,,116.0
149.0,,,,,,336.0,336.0,,112.01,120.0,69.0,,,,P.A.C.I.F.I.S.T. Mk7,,,,Rare,120.0,,,336.0,336.0,112.01,3.0,26.0,,,3.0,223.0,,90.0
188.0,,,,,,424.0,424.0,,141.36,100.0,109.0,,,,Converted Carrot Carbine,,,,Rare,120.0,,,424.0,424.0,141.36,3.0,26.0,,,3.0,282.0,,75.0
237.0,,,,,,616.0,455.0,,178.52,120.0,87.0,,,123.0,Pterrorwing Longbow,,,,Epic,120.0,,,616.0,455.0,178.52,3.0,15.0,,,3.0,356.0,,
149.0,,,,,,336.0,336.0,,112.01,120.0,,,,83.0,Korgus' Blackpowder Rifle,,,,Rare,120.0,,,336.0,336.0,112.01,3.0,26.0,,,3.0,223.0,,77.0
237.0,,,,,,535.0,535.0,,178.41,120.0,126.0,,,,Re-Origination Pulse Rifle,,,,Epic,120.0,,,535.0,535.0,178.41,3.0,26.0,,,3.0,356.0,,84.0
,,,,,,168.0,101.0,,67.27,110.0,,689.0,,48.0,Carmodius Crystalline Stylus,,,,Epic,120.0,,,,,,,26.0,,,2.0,178.0,,56.0
237.0,,,,90.0,,616.0,455.0,,178.52,120.0,,,,120.0,Yang's Other Recurve,,,,Epic,120.0,,,616.0,455.0,178.52,3.0,15.0,,,3.0,356.0,,
,,,,,,,,,,,,,,,Formula: Naga Hide,,,,Rare,111.0,,,,,,,,,,,,,
248.0,,,,137.0,,645.0,476.0,,186.97,120.0,,,,78.0,Deadshot Handcannon,,,,Rare,120.0,,,645.0,476.0,186.97,3.0,26.0,,,3.0,372.0,,
216.0,,,,,,561.0,414.0,,162.61,120.0,,,,,Sinister Combatant's Bow,,,,Epic,120.0,,,561.0,414.0,162.61,3.0,15.0,,,3.0,324.0,,
124.0,,,,,,279.0,278.0,,92.98,100.0,,,,63.0,Ironcrest Longrifle,,,,Rare,120.0,,,279.0,278.0,92.98,3.0,26.0,,,3.0,185.0,,56.0
149.0,,,,,,386.0,285.0,,111.94,100.0,,,,,Recurve Bow of the Strands,,,,Rare,120.0,,,386.0,285.0,111.94,3.0,15.0,,,3.0,223.0,,
124.0,,,,,,321.0,237.0,,93.01,85.0,,,,,Golden Fleet Bow,,,,Uncommon,120.0,,,321.0,237.0,93.01,3.0,15.0,,,3.0,185.0,,
216.0,,,,,,561.0,414.0,,162.61,120.0,,,,,Sinister Combatant's Bow,,,,Epic,120.0,,,561.0,414.0,162.61,3.0,15.0,,,3.0,324.0,,
286.0,,,,,,645.0,645.0,,215.02,120.0,,,,,Notorious Combatant's Stormsteel Destroyer,,,,Epic,120.0,,,645.0,645.0,215.02,3.0,26.0,,,3.0,428.0,,
,,,,,,185.0,110.0,,73.99,110.0,66.0,757.0,,44.0,Tidal Wand of Malevolence,,,,Epic,120.0,,,,,,,26.0,,,2.0,195.0,,
149.0,,,,57.0,,386.0,285.0,,111.94,120.0,,,,103.0,Hallowed Ossein Longbow,,,,Rare,120.0,,,386.0,285.0,111.94,3.0,15.0,,,3.0,223.0,,
237.0,,,,135.0,,616.0,455.0,,178.52,120.0,,,,75.0,Bow of Virulent Infection,,,,Epic,120.0,,,616.0,455.0,178.52,3.0,15.0,,,3.0,356.0,,
260.0,,,,,,676.0,499.0,,195.93,100.0,139.0,,,82.0,Notorious Aspirant's Longbow,,,,Epic,120.0,,,676.0,499.0,195.93,3.0,15.0,,,3.0,391.0,,
149.0,,,,,,336.0,336.0,,112.01,100.0,,,,,Finely-Tuned Stormsteel Destroyer,,,,Rare,120.0,,,336.0,336.0,112.01,3.0,26.0,,,3.0,223.0,,
,,,,,,,,,,,,264.0,,,Formula: Machinist's Brilliance,,,,Rare,111.0,,,,,,,,,,,,,
124.0,,,,53.0,,279.0,278.0,,92.98,100.0,,,,66.0,Vlaros Corps Rifle,,,,Rare,120.0,,,279.0,278.0,92.98,3.0,26.0,,,3.0,185.0,,
124.0,,,,,,279.0,278.0,,92.98,85.0,,,,,Deepwarden Flintlock,,,,Uncommon,120.0,,,279.0,278.0,92.98,3.0,26.0,,,3.0,185.0,,
124.0,,,,73.0,,279.0,278.0,,92.98,100.0,45.0,,,,Leadshot Heavy Rifle,,,,Rare,120.0,,,279.0,278.0,92.98,3.0,26.0,,,3.0,185.0,,
,,,,,,53.0,31.0,,21.13,75.0,,215.0,,,Enchanter's Umbral Wand,,,,Uncommon,111.0,,,,,,,26.0,,,2.0,55.0,,
,,,,,,88.0,52.0,,35.16,110.0,,359.0,,26.0,Deepwarden Baton,,,,Rare,120.0,,,,,,,26.0,,,2.0,92.0,,33.0
124.0,,,,61.0,,321.0,237.0,,93.01,120.0,,,,58.0,Zandalari Greatbow,,,,Rare,120.0,,,321.0,237.0,93.01,3.0,15.0,,,3.0,185.0,,
260.0,,,,,,676.0,499.0,,195.93,120.0,139.0,,,82.0,Sinister Gladiator's Longbow,,,,Epic,120.0,,,676.0,499.0,195.93,3.0,15.0,,,3.0,391.0,,
286.0,,,,,,742.0,548.0,,215.06,120.0,,,,,Notorious Combatant's Bow,,,,Epic,120.0,,,742.0,548.0,215.06,3.0,15.0,,,3.0,428.0,,
,,,,,,203.0,121.0,,81.19,110.0,,833.0,,,Notorious Combatant's Sorcerous Scepter,,,,Epic,120.0,,,,,,,26.0,,,2.0,215.0,,
,,,,,,88.0,52.0,,35.16,75.0,,359.0,,,Rivermarsh Wand,,,,Uncommon,120.0,,,,,,,26.0,,,2.0,92.0,,
286.0,,,,,,742.0,548.0,,215.06,120.0,,,,,Notorious Combatant's Bow,,,,Epic,120.0,,,742.0,548.0,215.06,3.0,15.0,,,3.0,428.0,,
188.0,,,,89.0,,424.0,424.0,,141.36,100.0,96.0,,,,Plundered Amber Slinger,,,,Rare,120.0,,,424.0,424.0,141.36,3.0,26.0,,,3.0,282.0,,
149.0,,,,,,386.0,285.0,,111.94,100.0,,,,,Honorable Combatant's Bow,,,,Rare,120.0,,,386.0,285.0,111.94,3.0,15.0,,,3.0,223.0,,
,,,,,,,,,,,,264.0,,,Formula: Oceanic Restoration,,,,Rare,111.0,,,,,,,,,,,,,
,,,,,,168.0,101.0,,67.27,110.0,,689.0,,59.0,Titanspark Animator,,,,Epic,120.0,,,,,,,26.0,,,2.0,178.0,,46.0
197.0,,,,,,511.0,377.0,,148.12,100.0,106.0,,,84.0,Sinister Aspirant's Longbow,,,,Rare,120.0,,,511.0,377.0,148.12,3.0,15.0,,,3.0,295.0,,
188.0,,,,96.0,,424.0,424.0,,141.36,100.0,,,,89.0,Plundered Windblaster,,,,Rare,120.0,,,424.0,424.0,141.36,3.0,26.0,,,3.0,282.0,,
188.0,,,,,,424.0,424.0,,141.36,100.0,,,,89.0,Plundered Dragon Roar-Barrel,,,,Rare,120.0,,,424.0,424.0,141.36,3.0,26.0,,,3.0,282.0,,96.0
,,,,,,88.0,52.0,,35.16,75.0,,359.0,,,Gol Osigr Wand,,,,Uncommon,120.0,,,,,,,26.0,,,2.0,92.0,,
286.0,,,,,,645.0,645.0,,215.02,120.0,,,,,Notorious Combatant's Stormsteel Destroyer,,,,Epic,120.0,,,645.0,645.0,215.02,3.0,26.0,,,3.0,428.0,,
260.0,,,,,,676.0,499.0,,195.93,120.0,139.0,,,82.0,Notorious Gladiator's Longbow,,,,Epic,120.0,,,676.0,499.0,195.93,3.0,15.0,,,3.0,391.0,,
216.0,,,,,,488.0,487.0,,162.63,120.0,,,,,Sinister Combatant's Stormsteel Destroyer,,,,Epic,120.0,,,488.0,487.0,162.63,3.0,26.0,,,3.0,324.0,,
149.0,,,,,,403.0,268.0,,111.97,120.0,91.0,,,68.0,Crossbow of Forgotten Majesty,,,,Rare,120.0,,,403.0,268.0,111.97,3.0,26.0,,,3.0,223.0,,
188.0,,,,119.0,,488.0,360.0,,141.43,100.0,,,,,Plundered Longhunt Bow,,,,Rare,120.0,,,488.0,360.0,141.43,3.0,15.0,,,3.0,282.0,,66.0
124.0,,,,,,321.0,237.0,,93.01,85.0,,,,,Rivermarsh Composite,,,,Uncommon,120.0,,,321.0,237.0,93.01,3.0,15.0,,,3.0,185.0,,
344.0,,Hunter,,134.0,,777.0,777.0,,259.05,85.0,116.0,,,,Trailseeker Shotgun,,,,Uncommon,120.0,,,777.0,777.0,259.05,3.0,26.0,,,3.0,517.0,,
149.0,,,,,,336.0,336.0,,112.01,100.0,,,,,Honorable Combatant's Stormsteel Destroyer,,,,Rare,120.0,,,336.0,336.0,112.01,3.0,26.0,,,3.0,223.0,,
,,,,33.0,,88.0,52.0,,35.16,110.0,,359.0,,26.0,Golden Empire Hexer,,,,Rare,120.0,,,,,,,26.0,,,2.0,92.0,,
124.0,,,,,,335.0,223.0,,93.02,85.0,,,,,Gol Osigr Crossbow,,,,Uncommon,120.0,,,335.0,223.0,93.02,3.0,26.0,,,3.0,185.0,,
