agi,agiint,arcres,armor,avoidance,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqlevel,rgdatkpwr,slotbak,socket1,socket2,speed,sta,str,strint,versatility
23.0,23.0,,27.0,,Shaman,,,,55.0,,,,23.0,,Demonic Combatant's Ringmail Armband,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,,,10.0,,55.0,,,,23.0,,Mavanah's Shifting Wristguards,,,,Epic,101.0,,9.0,,,,35.0,,,18.0
,,,11.0,,Mage,,,,55.0,,,,23.0,,Demonic Combatant's Silk Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,Monk,,,,55.0,,,,23.0,,Cruel Combatant's Ironskin Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,,,,,55.0,,,,23.0,,Shadow Stalker Bindings,,,,Uncommon,101.0,,9.0,,,,35.0,,,30.0
23.0,23.0,,18.0,,,,18.0,,55.0,,,11.0,23.0,,Bindings of Swelling Night,,,,Uncommon,101.0,,9.0,,,,35.0,,,
,,,40.0,,Death knight,,,,55.0,,,,23.0,,Demonic Combatant's Dreadplate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
,,,40.0,,Warrior,,,,55.0,,,,23.0,,Demonic Combatant's Plate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,18.0,,Druid,,,,55.0,,,,23.0,,Dominant Combatant's Dragonhide Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,Monk,,,,55.0,,,,23.0,,Fearless Combatant's Ironskin Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
18.0,18.0,,16.0,,,,,,40.0,,,,18.0,,Llothien Bindings,,,,Uncommon,101.0,,9.0,,,,28.0,,,
,,,9.0,,,,,,40.0,,,,18.0,,Temporal Scholar's Wristwraps,,,,Uncommon,101.0,,9.0,,,,28.0,,,
69.0,69.0,,64.0,,,,,,50.0,,,27.0,69.0,39.0,Dread Aspirant's Leather Bindings,,,,Rare,110.0,,9.0,,,,104.0,,,
,,,44.0,,,,,,55.0,,,,27.0,,Mac'Aree Lightseeker's Armguards,,,,Rare,110.0,,9.0,,,,41.0,27.0,27.0,
,,,12.0,,Warlock,,,,,,,,26.0,,Cruel Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Priest,,,,,,,,26.0,,Fierce Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Warrior,,,,,,,,26.0,,Ferocious Gladiator's Plate Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
26.0,26.0,,20.0,,Rogue,,,,,,,,26.0,,Fearless Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,20.0,,Monk,,,,,,,,26.0,,Dominant Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Paladin,,,,,,,,26.0,,Cruel Gladiator's Scaled Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
26.0,26.0,,20.0,,Druid,,,,,,,,26.0,,Ferocious Gladiator's Dragonhide Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,29.0,,Hunter,,,,,,,,26.0,,Demonic Gladiator's Chain Armband,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Warlock,,,,55.0,,,,26.0,,Fearless Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Priest,,,,,,,,26.0,,Vindictive Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Paladin,,,,,,,,26.0,,Cruel Gladiator's Scaled Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
26.0,26.0,,29.0,,Shaman,,,,,,,,26.0,,Demonic Gladiator's Ringmail Armband,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Paladin,,,,,,,,26.0,,Dominant Gladiator's Scaled Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
,,,43.0,,Death knight,,,,,,,,26.0,,Fearless Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
,,,12.0,,Warlock,,,,,,,,26.0,,Demonic Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,20.0,,Druid,,,,,,,,26.0,,Dominant Gladiator's Dragonhide Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Mage,,,,,,,,26.0,,Fearless Gladiator's Silk Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Mage,,,,,,,,26.0,,Ferocious Gladiator's Silk Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,20.0,,Monk,,,,,,,,26.0,,Fierce Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Warrior,,,,,,,,26.0,,Fierce Gladiator's Plate Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
25.0,25.0,,19.0,,,,,,40.0,,,17.0,25.0,15.0,Ritual Flayer's Armbands,,,,Uncommon,,,9.0,,,,38.0,,,
25.0,25.0,,19.0,,,,15.0,,40.0,,,,25.0,,Ritual Flayer's Wristguards,,,,Uncommon,,,9.0,,,,38.0,,,17.0
25.0,25.0,,19.0,,,,17.0,,40.0,,,15.0,25.0,,Ritual Flayer's Bindings,,,,Uncommon,,,9.0,,,,38.0,,,
25.0,25.0,,19.0,,,,,,40.0,,,,25.0,15.0,Ritual Flayer's Wristwraps,,,,Uncommon,,,9.0,,,,38.0,,,17.0
,,,42.0,,,,,,40.0,,,22.0,25.0,10.0,Sea Raider's Wristguards,,,,Uncommon,,,9.0,,,,38.0,25.0,25.0,
,,,11.0,,Priest,,,,55.0,,,,24.0,,Fearless Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Monk,,,,55.0,,,,24.0,,Dominant Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Demon hunter,,,,55.0,,,,24.0,,Vindictive Gladiator's Felskin Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Warrior,,,,55.0,,,,24.0,,Cruel Gladiator's Plate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
24.0,24.0,,19.0,,Rogue,,,,55.0,,,,24.0,,Fierce Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Rogue,,,,55.0,,,,24.0,,Fearless Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Monk,,,,55.0,,,,24.0,,Vindictive Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Warrior,,,,55.0,,,,24.0,,Cruel Gladiator's Plate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
,,,11.0,,Priest,,,,55.0,,,,24.0,,Ferocious Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Rogue,,,,55.0,,,,24.0,,Demonic Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Paladin,,,,55.0,,,,24.0,,Dominant Gladiator's Scaled Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
,,,41.0,,Warrior,,,,55.0,,,,24.0,,Fearless Gladiator's Plate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
,,,41.0,,Death knight,,,,55.0,,,,24.0,,Fearless Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
,,,11.0,,Mage,,,,55.0,,,,24.0,,Ferocious Gladiator's Silk Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Monk,,,,55.0,,,,24.0,,Fierce Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Rogue,,,,55.0,,,,24.0,,Dominant Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,27.0,,Hunter,,,,55.0,,,,24.0,,Fearless Gladiator's Chain Armband,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Monk,,,,55.0,,,,24.0,,Fierce Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Warrior,,,,55.0,,,,24.0,,Demonic Gladiator's Plate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
24.0,24.0,,19.0,,Rogue,,,,55.0,,,,24.0,,Dominant Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Paladin,,,,55.0,,,,24.0,,Fierce Gladiator's Scaled Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
24.0,24.0,,19.0,,Demon hunter,,,,55.0,,,,24.0,,Demonic Gladiator's Felskin Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Death knight,,,,55.0,,,,24.0,,Vindictive Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
,,,11.0,,,,10.0,,55.0,,,,23.0,18.0,Frost-Stricken Cuffs,,,,Rare,101.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,,,9.0,,55.0,,,,23.0,20.0,Thermal Bindings,,,,Rare,101.0,,9.0,,,,35.0,,,
,,,40.0,,,,,,55.0,,,12.0,23.0,17.0,Exo-Mesh Carpalform Armplates Mk. VII,,,,Rare,101.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,18.0,,Druid,,,,50.0,,,,23.0,,Vindictive Combatant's Dragonhide Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Warlock,,,,55.0,,,,23.0,,Fierce Combatant's Felweave Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,40.0,,Death knight,,,,55.0,,,,23.0,,Fierce Combatant's Dreadplate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
,,,11.0,,Mage,,,,55.0,,,,23.0,,Vindictive Combatant's Silk Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,Monk,,,,55.0,,,,23.0,,Fierce Combatant's Ironskin Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Warlock,,,,55.0,,,,23.0,,Ferocious Combatant's Felweave Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,40.0,,Death knight,,,,55.0,,,,23.0,,Fierce Combatant's Dreadplate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
,,,11.0,,Priest,,20.0,,50.0,,,9.0,23.0,,Bracers of the High Priest,,1.0,,Rare,110.0,,9.0,Prismatic socket,,,35.0,,,
,,,11.0,,,,10.0,,55.0,,,,23.0,19.0,Arcane Singed Wristwraps,,,,Uncommon,101.0,,9.0,,,,35.0,,,
,,,40.0,,Death knight,,,,55.0,,,,23.0,,Ferocious Combatant's Dreadplate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,18.0,,,,,,55.0,,,,23.0,17.0,Brinewashed Leather Bracers,,,,Uncommon,101.0,,9.0,,,,35.0,,,12.0
,,,11.0,,Warlock,,,,55.0,,,,23.0,,Fearless Combatant's Felweave Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Mage,,,,55.0,,,,23.0,,Demonic Combatant's Silk Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,Monk,,,,55.0,,,,23.0,,Dominant Combatant's Ironskin Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Warlock,,,,55.0,,,,23.0,,Cruel Combatant's Felweave Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Priest,,,,55.0,,,,23.0,,Fierce Combatant's Satin Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,27.0,,,,,,55.0,,,,23.0,18.0,Sea Stalker's Bracers,,,,Uncommon,101.0,,9.0,,,,35.0,,,10.0
,,,40.0,,Death knight,,,,55.0,,,,23.0,,Dominant Combatant's Dreadplate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,18.0,,,,21.0,,55.0,,,,23.0,,Felbat Leather Wristwraps,,,,Uncommon,101.0,,9.0,,,,35.0,,,8.0
23.0,23.0,,18.0,,Druid,,,,55.0,,,,23.0,,Fierce Combatant's Dragonhide Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Warlock,,,,55.0,,,,23.0,,Demonic Combatant's Felweave Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,40.0,,Paladin,,,,55.0,,,,23.0,,Ferocious Combatant's Scaled Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
,,,40.0,,Paladin,,,,55.0,,,,23.0,,Dominant Combatant's Scaled Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
,,,40.0,,Warrior,,,,55.0,,,,23.0,,Cruel Combatant's Plate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,18.0,,Druid,,,,55.0,,,,23.0,,Ferocious Combatant's Dragonhide Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,40.0,,Warrior,,,,55.0,,,,23.0,,Demonic Combatant's Plate Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
,,,11.0,,Warlock,,,,50.0,,,,23.0,,Vindictive Combatant's Felweave Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,27.0,,,,11.0,,55.0,,,,23.0,,Ered'ruin Bracers,,,,Uncommon,101.0,,9.0,,,,35.0,,,18.0
23.0,23.0,,18.0,,Druid,,,,55.0,,,,23.0,,Dominant Combatant's Dragonhide Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,40.0,,Paladin,,,,55.0,,,,23.0,,Demonic Combatant's Scaled Wristplates,,,,Rare,110.0,,9.0,,,,35.0,23.0,23.0,
,,,40.0,,,,,,55.0,,,20.0,23.0,9.0,Nightsfall Vambraces,,,,Uncommon,101.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,27.0,,Hunter,,,,55.0,,,,23.0,,Dominant Combatant's Chain Armband,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,Rogue,,,,55.0,,,,23.0,,Dominant Combatant's Leather Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,9.0,,,,,,40.0,,,,18.0,,Crescent Vale Wristwraps,,,,Uncommon,101.0,,9.0,,,,28.0,,,
,,,9.0,,,,,,40.0,,,,18.0,,Moonfall Wristwraps,,,,Uncommon,101.0,,9.0,,,,28.0,,,
84.0,84.0,,74.0,,,,,,,,,63.0,84.0,26.0,Dinohide Armbands,,,,Uncommon,101.0,,9.0,,,,125.0,,,
,,,141.0,,,,,,50.0,,,39.0,69.0,27.0,Dread Aspirant's Plate Armguards,,,,Rare,110.0,,9.0,,,,104.0,69.0,69.0,
69.0,69.0,,94.0,,,,27.0,,50.0,,,,69.0,,Dread Aspirant's Chain Armbands,,,,Rare,110.0,,9.0,,,,104.0,,,39.0
,,,38.0,,,,39.0,,50.0,,,,69.0,,Dread Aspirant's Silk Cuffs,,,,Rare,110.0,,9.0,,,,104.0,,,27.0
69.0,69.0,,94.0,,,,27.0,,50.0,,,,69.0,,Dread Aspirant's Chain Armbands,,,,Rare,110.0,,9.0,,,,104.0,,,39.0
32.0,32.0,,22.0,,Demon hunter,,26.0,,55.0,,,14.0,32.0,,Felbound Armguards,,,,Rare,110.0,,9.0,,,,47.0,,,
32.0,32.0,,32.0,,Hunter,,23.0,,55.0,,,17.0,32.0,,Wildguard Bracers,,,,Rare,110.0,,9.0,,,,47.0,,,
,,,13.0,,Mage,,17.0,,55.0,,,23.0,32.0,,Spell-Splintered Wristwraps,,,,Rare,110.0,,9.0,,,,47.0,,,
30.0,30.0,,21.0,,Rogue,,10.0,,70.0,,,,30.0,28.0,Denial of the Half-Giants,,,,Legendary,101.0,,9.0,,,,45.0,,,
,,,12.0,,,,,,55.0,,,,27.0,,Forgotten Conservatory Wristwraps,,,,Rare,110.0,,9.0,,,,41.0,,,
,,,12.0,,,,21.0,,55.0,,,,27.0,13.0,Augari Wakener's Cuffs,,,,Rare,110.0,,9.0,,,,41.0,,,
,,,44.0,,,,,,55.0,,,,27.0,,Triumvirate High Guard's Bracers,,,,Rare,110.0,,9.0,,,,41.0,27.0,27.0,
,,,43.0,,Paladin,,,,,,,,26.0,,Ferocious Gladiator's Scaled Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
,,,12.0,,Priest,,,,,,,,26.0,,Demonic Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,20.0,,Demon hunter,,,,,,,,26.0,,Ferocious Gladiator's Felskin Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Paladin,,,,,,,,26.0,,Ferocious Gladiator's Scaled Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
,,,12.0,,Priest,,,,,,,,26.0,,Fierce Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Death knight,,,,,,,,26.0,,Cruel Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
,,,12.0,,Warlock,,,,,,,,26.0,,Dominant Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Priest,,,,,,,,26.0,,Ferocious Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Death knight,,,,,,,,26.0,,Dominant Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
26.0,26.0,,20.0,,Monk,,19.0,,40.0,,,12.0,26.0,,Mistdancer Cuffs,,,,Uncommon,110.0,,9.0,,,,39.0,,,
26.0,26.0,,20.0,,Rogue,,,,,,,,26.0,,Vindictive Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Warrior,,,,40.0,,,12.0,26.0,19.0,Oathsworn Vambraces,,,,Uncommon,110.0,,9.0,,,,39.0,26.0,26.0,
26.0,26.0,,20.0,,Rogue,,,,,,,,26.0,,Vindictive Gladiator's Leather Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,29.0,,Hunter,,,,,,,,26.0,,Ferocious Gladiator's Chain Armband,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Mage,,,,,,,,26.0,,Fierce Gladiator's Silk Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Warlock,,,,,,,,26.0,,Vindictive Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,12.0,,Warlock,,,,,,,,26.0,,Vindictive Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,20.0,,Monk,,,,,,,,26.0,,Demonic Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
26.0,26.0,,20.0,,Monk,,,,,,,,26.0,,Fearless Gladiator's Ironskin Wristguards,,,,Epic,110.0,,9.0,,,,39.0,,,
,,,43.0,,Death knight,,,,,,,,26.0,,Demonic Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,39.0,26.0,26.0,
,,,42.0,,,,17.0,,40.0,,,,25.0,15.0,Sea Raider's Vambraces,,,,Uncommon,,,9.0,,,,38.0,25.0,25.0,
25.0,25.0,,19.0,,,,,,40.0,,,17.0,25.0,15.0,Darkwater Wristwraps,,,,Uncommon,,,9.0,,,,38.0,,,
,,,11.0,,,,15.0,,40.0,,,,25.0,,Zanchuli Cuffs,,,,Uncommon,,,9.0,,,,38.0,,,17.0
25.0,25.0,,28.0,,,,17.0,,40.0,,,,25.0,15.0,Resilient Outcast's Wristguards,,,,Uncommon,,,9.0,,,,38.0,,,
,,,11.0,,,,,,40.0,,,15.0,25.0,,Wickerwoven Cuffs,,,,Uncommon,,,9.0,,,,38.0,,,17.0
25.0,25.0,,19.0,,,,,,40.0,,,15.0,25.0,,Jambani Armbands,,,,Uncommon,,,9.0,,,,38.0,,,17.0
,,,42.0,,,,15.0,,40.0,,,,25.0,,Waycrest Militia Vambraces,,,,Uncommon,,,9.0,,,,38.0,25.0,25.0,17.0
,,,42.0,,,,22.0,,40.0,,,,25.0,,Sea Raider's Shackles,,,,Uncommon,,,9.0,,,,38.0,25.0,25.0,10.0
25.0,25.0,,28.0,,,,17.0,,40.0,,,,25.0,15.0,Crone-Seeker's Bracers,,,,Uncommon,,,9.0,,,,38.0,,,
,,,42.0,,,,17.0,,40.0,,,,25.0,,Sea Raider's Armplates,,,,Uncommon,,,9.0,,,,38.0,25.0,25.0,15.0
25.0,25.0,,28.0,,,,17.0,,40.0,,,15.0,25.0,,Death-Pledged Vambraces,,,,Uncommon,,,9.0,,,,38.0,,,
25.0,25.0,,28.0,,,,15.0,,40.0,,,,25.0,17.0,Resilient Outcast's Bracers,,,,Uncommon,,,9.0,,,,38.0,,,
25.0,25.0,,19.0,,,,15.0,,40.0,,,,25.0,,Banisher Bands,,,,Uncommon,,,9.0,,,,38.0,,,17.0
25.0,25.0,,19.0,,,,,,40.0,,,,25.0,15.0,Freebooter Wristwraps,,,,Uncommon,,,9.0,,,,38.0,,,17.0
25.0,25.0,,19.0,,,,,,40.0,,,,25.0,12.0,Banisher Wristwraps,,,,Uncommon,,,9.0,,,,38.0,,,19.0
,,,42.0,,,,17.0,,40.0,,,,25.0,15.0,Nazmani Warplate Armguards,,,,Uncommon,,,9.0,,,,38.0,25.0,25.0,
,,,42.0,,,,,,,,,,,,Timewarden's Wristguards,,,,Epic,110.0,,9.0,,,,,,,
,,,28.0,,,,,,,,,,,,Epoch Sentinel's Bracer,,,,Epic,110.0,,9.0,,,,,,,
24.0,24.0,,19.0,,Druid,,,,55.0,,,,24.0,,Fierce Gladiator's Dragonhide Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,27.0,,Hunter,,,,55.0,,,,24.0,,Vindictive Gladiator's Chain Armband,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,11.0,,Priest,,,,55.0,,,,24.0,,Fierce Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,11.0,,Priest,,,,55.0,,,,24.0,,Demonic Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Death knight,,,,55.0,,,,24.0,,Cruel Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
24.0,24.0,,27.0,,Shaman,,,,55.0,,,,24.0,,Fearless Gladiator's Ringmail Armband,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Druid,,,,55.0,,,,24.0,,Ferocious Gladiator's Dragonhide Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,11.0,,Warlock,,,,55.0,,,,24.0,,Fearless Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,11.0,,Priest,,,,55.0,,,,24.0,,Vindictive Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Demon hunter,,,,55.0,,,,24.0,,Dominant Gladiator's Felskin Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Druid,,,,55.0,,,,24.0,,Cruel Gladiator's Dragonhide Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,11.0,,Priest,,,,55.0,,,,24.0,,Dominant Gladiator's Satin Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
24.0,24.0,,19.0,,Druid,,,,55.0,,,,24.0,,Dominant Gladiator's Dragonhide Wristguards,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,11.0,,Mage,,,,55.0,,,,24.0,,Fearless Gladiator's Silk Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Warrior,,,,55.0,,,,24.0,,Vindictive Gladiator's Plate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
,,,11.0,,Mage,,,,55.0,,,,24.0,,Fearless Gladiator's Silk Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,11.0,,Warlock,,,,55.0,,,,24.0,,Ferocious Gladiator's Felweave Bracers,,,,Epic,110.0,,9.0,,,,36.0,,,
,,,41.0,,Death knight,,,,55.0,,,,24.0,,Ferocious Gladiator's Dreadplate Wristplates,,,,Epic,110.0,,9.0,,,,36.0,24.0,24.0,
23.0,23.0,,18.0,,,,,,55.0,,,19.0,23.0,10.0,Cuffs of the Arcane Storm,,,,Rare,101.0,,9.0,,,,35.0,,,
23.0,23.0,,27.0,,,,18.0,,55.0,,,,23.0,,Solid Gold Bracelets,,,,Rare,101.0,,9.0,,,,35.0,,,11.0
,,,40.0,,,,10.0,,55.0,,,,23.0,19.0,Thornscar Wristguards,,,,Rare,101.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,27.0,,,,20.0,,55.0,,,9.0,23.0,,Afterlife Manacles,,,,Rare,101.0,,9.0,,,,35.0,,,
,,,40.0,,,,18.0,,55.0,,,10.0,23.0,,Deepfurrow Bracers,,,,Rare,101.0,,9.0,,,,35.0,23.0,23.0,
23.0,23.0,,27.0,,,,10.0,,55.0,,,,23.0,,Choking Vine Bindings,,,,Rare,101.0,,9.0,,,,35.0,,,18.0
23.0,23.0,,27.0,,Hunter,,,,55.0,,,,23.0,,Dominant Combatant's Chain Armband,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Mage,,,,55.0,,,,23.0,,Ferocious Combatant's Silk Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,18.0,,Monk,,,,55.0,,,,23.0,,Fierce Combatant's Ironskin Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,Mage,,,,55.0,,,,23.0,,Dominant Combatant's Silk Bracers,,,,Rare,110.0,,9.0,,,,35.0,,,
23.0,23.0,,27.0,,Shaman,,,,55.0,,,,23.0,,Dominant Combatant's Ringmail Armband,,,,Rare,110.0,,9.0,,,,35.0,,,
,,,11.0,,,,,,55.0,,,18.0,23.0,,Doomsinger Cuffs,,,,Uncommon,101.0,,9.0,,,,35.0,,,11.0
,,,11.0,,Mage,,20.0,,50.0,,,,23.0,8.0,Bracers of Tirisgarde,,1.0,,Rare,110.0,,9.0,Prismatic socket,,,35.0,,,
,,,11.0,,,,,,55.0,,,11.0,23.0,,Riven Priesthood Cuffs,,,,Uncommon,101.0,,9.0,,,,35.0,,,18.0
23.0,23.0,,18.0,,Monk,,,,50.0,,,,23.0,,Vindictive Combatant's Ironskin Wristguards,,,,Rare,110.0,,9.0,,,,35.0,,,
