agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,itemset,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
,,,,,,,,,,,,495.0,,,Corrupted Smashers,,,,Epic,,120.0,8.0,,,,,743.0,495.0,495.0,
,,,,,,118.0,,,,,,375.0,,,Plate Boots - PH,,,,Epic,,120.0,8.0,,,,,562.0,375.0,375.0,99.0
326.0,326.0,,388.0,,,97.0,,,,,109.0,326.0,,,Nefarious Tormentor's Striders,,,,Rare,,120.0,8.0,,,,,489.0,,,
258.0,258.0,,222.0,Rogue,,99.0,,,,,88.0,258.0,,,Lightdrinker Boots,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,175.0,,,107.0,,,,,,375.0,,111.0,Psychic's Subtle Slippers,,,,Epic,,120.0,8.0,,,,,562.0,,,
,,,175.0,,,,,,,,,375.0,,148.0,Boots of Wrought Shadow,,,,Epic,,120.0,8.0,,,,,562.0,,,70.0
,,,,,,127.0,,,,,,375.0,,,Cloth Boots - PH,,,,Epic,,120.0,8.0,,,,,562.0,,,90.0
375.0,375.0,,,,,,,,,,127.0,375.0,,90.0,Leather Boots - PH,,,,Epic,,120.0,8.0,,,,,562.0,,,
,,,156.0,,,,,,,,107.0,326.0,,,Vile Manipulator's Soles,,,,Rare,,120.0,8.0,,,,,489.0,,,99.0
283.0,283.0,,238.0,,,,,,,,,283.0,,,Uncanny Combatant's Leather Treads,,,,Epic,,120.0,8.0,,,,,425.0,,,
,,,486.0,Death knight,,99.0,,,,,,258.0,,88.0,Heart-Lesion Greaves,,,,Uncommon,,120.0,8.0,,,,,387.0,258.0,258.0,
195.0,195.0,,182.0,,,37.0,,,,,127.0,195.0,,,Corrupted Gladiator's Leather Boots,,,,Epic,,120.0,8.0,,,,,293.0,,,
,,,399.0,,,56.0,,,,,109.0,195.0,,,Corrupted Gladiator's Plate Warboots,,,,Epic,,120.0,8.0,,,,,293.0,195.0,195.0,
326.0,326.0,,388.0,,,,,,,,97.0,326.0,,,Nefarious Tormentor's Treads,,,,Rare,,120.0,8.0,,,,,489.0,,,109.0
326.0,326.0,,265.0,,,107.0,,,,,,326.0,,99.0,Footpads of the Insatiable Maw,,,,Rare,,120.0,8.0,,,,,489.0,,,
,,,581.0,,,,,,,,99.0,326.0,,107.0,Malignant Leviathan's Stompers,,,,Rare,,120.0,8.0,,,,,489.0,326.0,326.0,
,,,486.0,Death knight,,99.0,,,,,88.0,258.0,,,Heart-Lesion Sabatons,,,,Uncommon,,120.0,8.0,,,,,387.0,258.0,258.0,
258.0,258.0,,325.0,Hunter,,,,,,,99.0,258.0,,88.0,Trailseeker Greaves,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
258.0,258.0,,325.0,Shaman,,88.0,,,,,99.0,258.0,,,Streamtalker Greaves,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
195.0,195.0,,266.0,,,37.0,,,,,127.0,195.0,,,Corrupted Gladiator's Chain Sabatons,,,,Epic,,120.0,8.0,,,,,293.0,,,
,,,399.0,,,,,,,,,195.0,,37.0,Corrupted Gladiator's Plate Greaves,,,,Epic,,120.0,8.0,,,,,293.0,195.0,195.0,127.0
195.0,195.0,,182.0,,,47.0,,,,,,195.0,,,Corrupted Aspirant's Leather Boots,,,,Epic,,120.0,8.0,,,,,293.0,,,118.0
,,,,,,,,,,,,431.0,,,Corrupted Smashers,,,,Epic,,120.0,8.0,,,,,646.0,431.0,431.0,
,,,140.0,,,,,,,,,283.0,,,Uncanny Combatant's Satin Boots,,,,Epic,,120.0,8.0,,,,,425.0,,,
283.0,283.0,,348.0,,,,,,,,,283.0,,,Uncanny Combatant's Mail Treads,,,,Epic,,120.0,8.0,,,,,425.0,,,
283.0,283.0,,348.0,,,,,,,,,283.0,,,Uncanny Combatant's Mail Treads,,,,Epic,,120.0,8.0,,,,,425.0,,,
,,,131.0,Warlock,,89.0,,,,,98.0,258.0,,,Felsoul Sandals,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
258.0,258.0,,222.0,Demon hunter,,97.0,,,,,,258.0,,91.0,Illidari Boots,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,131.0,Priest,,88.0,,,,,99.0,258.0,,,Communal Boots,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,649.0,,,110.0,,,,,,375.0,,,Sabatons of Malevolent Intent,,,,Epic,,120.0,8.0,,,,,562.0,375.0,375.0,107.0
,,,156.0,,,,,,,,94.0,326.0,,112.0,Vile Manipulator's Footwraps,,,,Rare,,120.0,8.0,,,,,489.0,,,
,,,521.0,,,,,,,,,283.0,,,Uncanny Combatant's Plate Boots,,,,Epic,,120.0,8.0,,,,,425.0,283.0,283.0,
,,,521.0,,,,,,,,,283.0,,,Uncanny Combatant's Plate Boots,,,,Epic,,120.0,8.0,,,,,425.0,283.0,283.0,
,,,140.0,,,,,,,,,283.0,,,Uncanny Combatant's Satin Boots,,,,Epic,,120.0,8.0,,,,,425.0,,,
283.0,283.0,,238.0,,,,,,,,,283.0,,,Uncanny Combatant's Leather Treads,,,,Epic,,120.0,8.0,,,,,425.0,,,
258.0,258.0,,222.0,Monk,,91.0,,,,,97.0,258.0,,,Mistdancer Footpads,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,486.0,Warrior,,91.0,,,,,,258.0,,97.0,Oathsworn Greaves,,,,Uncommon,,120.0,8.0,,,,,387.0,258.0,258.0,
258.0,258.0,,325.0,Shaman,,89.0,,,,,98.0,258.0,,,Streamtalker Boots,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,399.0,,,47.0,,,,,,195.0,,,Corrupted Aspirant's Plate Warboots,,,,Epic,,120.0,8.0,,,,,293.0,195.0,195.0,118.0
195.0,195.0,,266.0,,,56.0,,,,,109.0,195.0,,,Corrupted Gladiator's Chain Sabatons,,,,Epic,,120.0,8.0,,,,,293.0,,,
258.0,258.0,,222.0,Monk,,97.0,,,,,,258.0,,91.0,Mistdancer Boots,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,486.0,Warrior,,88.0,,,,,99.0,258.0,,,Oathsworn Sabatons,,,,Uncommon,,120.0,8.0,,,,,387.0,258.0,258.0,
,,,486.0,Paladin,,91.0,,,,,97.0,258.0,,,Sunsoul Sabatons,,,,Uncommon,,120.0,8.0,,,,,387.0,258.0,258.0,
,,,486.0,Paladin,,91.0,,,,,,258.0,,97.0,Sunsoul Greaves,,,,Uncommon,,120.0,8.0,,,,,387.0,258.0,258.0,
,,,131.0,Priest,,91.0,,,,,97.0,258.0,,,Communal Sandals,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,399.0,,,37.0,,,,,,195.0,,,Corrupted Aspirant's Plate Warboots,,,,Epic,,120.0,8.0,,,,,293.0,195.0,195.0,127.0
,,,107.0,,,47.0,,,,,,195.0,,,Corrupted Aspirant's Silk Treads,,,,Epic,,120.0,8.0,,,,,293.0,,,118.0
195.0,195.0,,266.0,,,56.0,,,,,,195.0,,,Corrupted Aspirant's Chain Sabatons,,,,Epic,,120.0,8.0,,,,,293.0,,,109.0
,,,399.0,,,47.0,,,,,118.0,195.0,,,Corrupted Gladiator's Plate Warboots,,,,Epic,,120.0,8.0,,,,,293.0,195.0,195.0,
,,,,,,,,,,,,326.0,,,Corrupted Smashers,,,,Epic,,120.0,8.0,,,,,489.0,326.0,326.0,
,,,486.0,Paladin,,97.0,,,,,,258.0,,91.0,Sunsoul Boots,,,,Uncommon,,120.0,8.0,,,,,387.0,258.0,258.0,
258.0,258.0,,222.0,Druid,,97.0,,,,,91.0,258.0,,,Springrain Treads,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
,,,107.0,,,56.0,,,,,,195.0,,,Corrupted Aspirant's Silk Treads,,,,Epic,,120.0,8.0,,,,,293.0,,,109.0
,,,,,,,,,,,,375.0,,,Corrupted Smashers,,,,Epic,,120.0,8.0,,,,,562.0,375.0,375.0,
,,,,,,,,,,,,326.0,,,Corrupted Smashers,,,,Epic,,120.0,8.0,,,,,489.0,326.0,326.0,
326.0,326.0,,388.0,,,90.0,,,,,,326.0,,117.0,Nefarious Tormentor's Footguards,,,,Rare,,120.0,8.0,,,,,489.0,,,
258.0,258.0,,222.0,Druid,,99.0,,,,,,258.0,,88.0,Springrain Boots,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
195.0,195.0,,182.0,,,56.0,,,,,,195.0,,,Corrupted Aspirant's Leather Boots,,,,Epic,,120.0,8.0,,,,,293.0,,,109.0
195.0,195.0,,182.0,,,47.0,,,,,118.0,195.0,,,Corrupted Gladiator's Leather Boots,,,,Epic,,120.0,8.0,,,,,293.0,,,
258.0,258.0,,325.0,Shaman,,,,,,,99.0,258.0,,88.0,Streamtalker Sabatons,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
258.0,258.0,,222.0,Druid,,91.0,,,,,97.0,258.0,,,Springrain Footpads,,,,Uncommon,,120.0,8.0,,,,,387.0,,,
195.0,195.0,,266.0,,,37.0,,,,,,195.0,,,Corrupted Aspirant's Chain Sabatons,,,,Epic,,120.0,8.0,,,,,293.0,,,127.0
,,,107.0,,,,,,,,,195.0,,56.0,Corrupted Gladiator's Silk Slippers,,,,Epic,,120.0,8.0,,,,,293.0,,,109.0
195.0,195.0,,182.0,,,,,,,,,195.0,,47.0,Corrupted Gladiator's Leather Footguards,,,,Epic,,120.0,8.0,,,,,293.0,,,118.0
195.0,195.0,,266.0,,,,,,,,,195.0,,37.0,Corrupted Gladiator's Chain Footguards,,,,Epic,,120.0,8.0,,,,,293.0,,,127.0
,,,107.0,,,47.0,,,,,118.0,195.0,,,Corrupted Gladiator's Silk Treads,,,,Epic,,120.0,8.0,,,,,293.0,,,
,,,107.0,,,,,,,,,195.0,,37.0,Corrupted Gladiator's Silk Slippers,,,,Epic,,120.0,8.0,,,,,293.0,,,127.0
195.0,195.0,,266.0,,,,,,,,,195.0,,47.0,Corrupted Gladiator's Chain Footguards,,,,Epic,,120.0,8.0,,,,,293.0,,,118.0
195.0,195.0,,182.0,,,,,,,,,195.0,,56.0,Corrupted Gladiator's Leather Footguards,,,,Epic,,120.0,8.0,,,,,293.0,,,109.0
,,,107.0,,,56.0,,,,,109.0,195.0,,,Corrupted Gladiator's Silk Treads,,,,Epic,,120.0,8.0,,,,,293.0,,,
,,,,,,,,,,,72.0,178.0,,85.0,H Vision Smashers,,,,Rare,,120.0,8.0,,,,,267.0,178.0,178.0,
,,,,,,96.0,,,,,,178.0,,,H Vision Smashers,,,,Rare,,120.0,8.0,,,,,267.0,178.0,178.0,62.0
,,,,,,,,,,,,178.0,,65.0,H Vision Smashers,,,,Rare,,120.0,8.0,,,,,267.0,178.0,178.0,92.0
40.0,40.0,,33.0,,,22.0,,95.0,,,,40.0,,29.0,The Sentinel's Eternal Refuge,,3.0,,Legendary,,101.0,8.0,Prismatic socket,Prismatic socket,Prismatic socket,,60.0,,,
40.0,40.0,,49.0,Hunter,,29.0,,95.0,,,,40.0,,22.0,Ullr's Feather Snowshoes,,,,Legendary,,101.0,8.0,,,,,60.0,,,
,,,71.0,,,,,80.0,,,30.0,38.0,,,Spiked Terrorwake Greatboots,,,,Epic,,110.0,8.0,,,,,57.0,38.0,38.0,19.0
,,,63.0,,,,,80.0,,,14.0,31.0,,25.0,Etched Dragonbone Warboots,,,,Rare,,101.0,8.0,,,,,47.0,31.0,31.0,
33.0,33.0,,30.0,,,14.0,,80.0,,,27.0,33.0,,,Boots of Endless Betrayal,,,,Epic,,110.0,8.0,,,,,49.0,,,
,,,222.0,,,,,80.0,,,,93.0,,56.0,7th Legionnaire's Greaves,,,,Rare,,110.0,8.0,,,,,139.0,93.0,93.0,33.0
93.0,93.0,,101.0,,,,,80.0,,,,93.0,,60.0,7th Legionnaire's Boots,,,,Rare,,110.0,8.0,,,,,139.0,,,29.0
,,,222.0,,,,,80.0,,,,93.0,,56.0,Honorbound Centurion's Greaves,,,,Rare,,110.0,8.0,,,,,139.0,93.0,93.0,33.0
38.0,38.0,,47.0,,,,,80.0,,,19.0,38.0,,,Treads of Panicked Escape,,,,Epic,,110.0,8.0,,,,,57.0,,,30.0
,,,73.0,"Warrior,Paladin,Death knight",,22.0,,95.0,,,18.0,40.0,,33.0,Aggramar's Stride,,,,Legendary,,101.0,8.0,,,,,60.0,40.0,40.0,
,,,71.0,,,,,80.0,,,17.0,38.0,,32.0,Iron Ballast Sabatons,,,,Epic,,110.0,8.0,,,,,57.0,38.0,38.0,
38.0,38.0,,32.0,,,32.0,,80.0,,,17.0,38.0,,,Glacier Walkers,,,,Epic,,110.0,8.0,,,,,57.0,,,
38.0,38.0,,32.0,,,,,80.0,,,29.0,38.0,,20.0,Treads of Violent Intrusion,,,,Epic,,110.0,8.0,,,,,57.0,,,
48.0,48.0,,37.0,,,,,80.0,,,,48.0,,33.0,Vicious Flamepaws,,,,Epic,,110.0,8.0,,,,,73.0,,,25.0
,,,22.0,,,34.0,,80.0,,,,48.0,,24.0,Whisperstep Runners,,,,Epic,,110.0,8.0,,,,,73.0,,,
,,,71.0,,,31.0,,80.0,,,,38.0,,18.0,Steadfast Purifier's Warboots,,,,Epic,,110.0,8.0,,,,,57.0,38.0,38.0,
33.0,33.0,,30.0,,,,,80.0,,,17.0,33.0,,24.0,Stained Maggot Squishers,,,,Epic,,110.0,8.0,,,,,49.0,,,
48.0,48.0,,37.0,,,31.0,,80.0,,,,48.0,,26.0,Life-Bearing Footpads,,,,Epic,,110.0,8.0,,,,,73.0,,,
,,,69.0,,,28.0,,80.0,,,18.0,36.0,,,Leystone-Toe Kickers,,,,Epic,,110.0,8.0,,,,,54.0,36.0,36.0,
,,,82.0,,,,,80.0,,,,48.0,,36.0,Eredar Warcouncil Sabatons,,,,Epic,,110.0,8.0,,,,,73.0,48.0,48.0,21.0
,,,82.0,,,35.0,,80.0,,,22.0,48.0,,,Doomwalker Warboots,,,,Epic,,110.0,8.0,,,,,73.0,48.0,48.0,
,,,69.0,,,,,80.0,,,32.0,36.0,,14.0,Sabatons of Unchanging Fate,,,,Epic,,110.0,8.0,,,,,54.0,36.0,36.0,
,,,63.0,Paladin,,25.0,,80.0,,,13.0,31.0,1275.0,,Sabatons of the Silver Hand,,,,Rare,,110.0,8.0,,,,,46.0,31.0,31.0,
,,,19.0,,,,,80.0,,,33.0,38.0,,16.0,Slippers of Enduring Vigilance,,,,Epic,,110.0,8.0,,,,,57.0,,,
,,,20.0,"Priest,Mage,Warlock",,22.0,,95.0,,,29.0,40.0,,22.0,Norgannon's Foresight,,,,Legendary,,101.0,8.0,,,,,60.0,,,
,,,19.0,,,,,80.0,,,19.0,38.0,,,Acolyte's Abandoned Footwraps,,,,Epic,,110.0,8.0,,,,,57.0,,,30.0
,,,69.0,,,,,80.0,,,,36.0,,,World-Defiler's Sabatons,,,,Rare,,110.0,8.0,,,,,54.0,36.0,36.0,
36.0,36.0,,46.0,,,21.0,,80.0,,,25.0,36.0,,,Shal'dorei Weedstompers,,,,Epic,,110.0,8.0,,,,,54.0,,,
,,,14.0,Rogue,,,,80.0,,,,,,,Boots of Artful Dodging,,,,Epic,,110.0,8.0,,,,,,,,
,,,65.0,,,,,80.0,,,18.0,33.0,,23.0,Trampling Warboots,,,,Epic,,110.0,8.0,,,,,49.0,33.0,33.0,
38.0,38.0,,47.0,,,31.0,,80.0,,,,38.0,,18.0,Star-Stalker Treads,,,,Epic,,110.0,8.0,,,,,57.0,,,
33.0,33.0,,30.0,,,28.0,,80.0,,,14.0,33.0,,,Moccasins of Silent Passage,,,,Epic,,110.0,8.0,,,,,50.0,,,
,,,82.0,,,,,80.0,,,35.0,48.0,,23.0,Burning Coven Sabatons,,,,Epic,,110.0,8.0,,,,,73.0,48.0,48.0,
38.0,38.0,,32.0,,,,,80.0,,,,38.0,,19.0,Felscape Pathfinders,,,,Epic,,110.0,8.0,,,,,57.0,,,30.0
93.0,93.0,,101.0,,,,,80.0,,,,93.0,,60.0,Honorbound Outrider's Boots,,,,Rare,,110.0,8.0,,,,,139.0,,,29.0
48.0,48.0,,37.0,,,,,80.0,,,20.0,48.0,,,Vile Drifter's Footpads,,,,Epic,,110.0,8.0,,,,,73.0,,,37.0
48.0,48.0,,37.0,,,22.0,,80.0,,,35.0,48.0,,,Depraved Machinist's Footpads,,,,Epic,,110.0,8.0,,,,,73.0,,,
33.0,33.0,,44.0,,,30.0,,80.0,,,11.0,33.0,,,Malignant Sabatons,,,,Epic,,110.0,8.0,,,,,49.0,,,
,,,19.0,,,21.0,,80.0,,,,38.0,,27.0,Emberscatter Treads,,,,Epic,,110.0,8.0,,,,,57.0,,,
,,,66.0,,,13.0,,80.0,,,30.0,33.0,,,Lead-Soled Seabed Striders,,,,Epic,,110.0,8.0,,,,,50.0,33.0,33.0,
48.0,48.0,,55.0,,,26.0,,80.0,,,31.0,48.0,,,Deft Soulhunter's Sabatons,,,,Epic,,110.0,8.0,,,,,73.0,,,
31.0,31.0,,29.0,Demon hunter,,26.0,,80.0,,,,31.0,1270.0,,Boots of the Shattered Abyss,,,,Rare,,110.0,8.0,,,,,46.0,,,12.0
48.0,48.0,,55.0,,,33.0,,80.0,,,,48.0,,,Nathrezim Shade-Walkers,,,,Epic,,110.0,8.0,,,,,73.0,,,24.0
,,,67.0,,,,,80.0,,,28.0,34.0,,15.0,Warboots of Smoldering Fury,,,,Epic,,110.0,8.0,,,,,50.0,34.0,34.0,
,,,22.0,,,23.0,,80.0,,,34.0,48.0,,,Lady Dacidion's Silk Slippers,,,,Epic,,110.0,8.0,,,,,73.0,,,
48.0,48.0,,55.0,,,,,80.0,,,22.0,48.0,,36.0,Greatboots of the Searing Tempest,,,,Epic,,110.0,8.0,,,,,73.0,,,
33.0,33.0,,44.0,,,,,80.0,,,,33.0,,15.0,Radiant Soul Sabatons,,,,Epic,,110.0,8.0,,,,,50.0,,,27.0
,,,63.0,,,11.0,,80.0,,,,31.0,,28.0,Claud's War-Ravaged Boots,,,,Epic,,101.0,8.0,,,,,46.0,31.0,31.0,
93.0,93.0,,148.0,,,,,80.0,,,61.0,93.0,,29.0,7th Legionnaire's Sabatons,,,,Rare,,110.0,8.0,,,,,139.0,,,
40.0,40.0,,49.0,Shaman,,33.0,,95.0,,,18.0,40.0,,,The Deceiver's Blood Pact,,,,Legendary,,101.0,8.0,,,,,60.0,,,
40.0,40.0,,33.0,Rogue,,33.0,,95.0,,,,40.0,,18.0,Thraxi's Tricksy Treads,,,,Legendary,,101.0,8.0,,,,,60.0,,,
40.0,40.0,,33.0,Rogue,,,,95.0,,,33.0,40.0,,18.0,Shadow Satyr's Walk,,,,Legendary,,101.0,8.0,,,,,60.0,,,
40.0,40.0,,33.0,Rogue,,,,95.0,,,29.0,40.0,,22.0,Duskwalker's Footpads,,,,Legendary,,101.0,8.0,,,,,60.0,,,
38.0,38.0,,47.0,,,,,80.0,,,18.0,38.0,,31.0,Insulated Finpads,,,,Epic,,110.0,8.0,,,,,57.0,,,
36.0,36.0,,31.0,,,,,80.0,,,31.0,36.0,,,Stutterstep Treads,,,,Epic,,110.0,8.0,,,,,54.0,,,15.0
34.0,34.0,,44.0,,,26.0,,80.0,,,17.0,34.0,,,Frostburned Sabatons,,,,Epic,,110.0,8.0,,,,,50.0,,,
33.0,33.0,,44.0,,,,,80.0,,,29.0,33.0,,12.0,Black Venom Sabatons,,,,Epic,,110.0,8.0,,,,,49.0,,,
,,,17.0,Mage,,,,80.0,,,,32.0,,,Demonic Gladiator's Silk Treads,,,,Epic,,110.0,8.0,,,,,47.0,,,
35.0,35.0,,45.0,Hunter,,,,,,,,35.0,,,Ferocious Gladiator's Chain Treads,,,,Epic,,110.0,8.0,,,,,53.0,,,
,,,63.0,,,12.0,,80.0,,,,31.0,,,Xorothian Sabatons,,,,Uncommon,,101.0,8.0,,,,,46.0,31.0,31.0,26.0
25.0,25.0,,37.0,,,,,55.0,,,,25.0,,,Diver's Chain Boots,,,,Uncommon,,101.0,8.0,,,,,37.0,,,
,,,22.0,,,,,80.0,,,22.0,48.0,,36.0,Sandals of the Reborn Colossus,,,,Epic,,110.0,8.0,,,,,73.0,,,
36.0,36.0,,46.0,,,,,80.0,,,,36.0,,28.0,Sabatons of Burning Steps,,,,Epic,,110.0,8.0,,,,,54.0,,,18.0
,,,82.0,,,,,80.0,,,32.0,48.0,,25.0,Soul Crushing Stompers,,,,Epic,,110.0,8.0,,,,,73.0,48.0,48.0,
34.0,34.0,,30.0,,,13.0,,80.0,,,,34.0,,30.0,Mana-Tanned Sandals,,,,Epic,,110.0,8.0,,,,,50.0,,,
40.0,40.0,,33.0,Druid,,33.0,,95.0,,,18.0,40.0,,,Ailuro Pouncers,,,,Legendary,,101.0,8.0,,,,,60.0,,,
31.0,31.0,,42.0,Hunter,,28.0,,80.0,,,,31.0,1272.0,,Treads of the Unseen Path,,,,Rare,,110.0,8.0,,,,,46.0,,,11.0
31.0,31.0,,42.0,,,11.0,,80.0,,,,31.0,,,Ered'ruin Boots,,,,Uncommon,,101.0,8.0,,,,,46.0,,,27.0
40.0,40.0,,33.0,Druid,,,,95.0,,,29.0,40.0,,22.0,"Promise of Elune, the Moon Goddess",,,,Legendary,,101.0,8.0,,,,,60.0,,,
,,,69.0,,,16.0,,80.0,,,,36.0,,,Immaculately Polished Boots,,,,Epic,,110.0,8.0,,,,,54.0,36.0,36.0,30.0
34.0,34.0,,30.0,,,20.0,,55.0,,,22.0,34.0,,,Anglin' Art's Treads,,,,Uncommon,,,8.0,,,,,50.0,,,
,,,18.0,,,,,80.0,,,16.0,34.0,,27.0,Sandals of Frozen Ash,,,,Epic,,110.0,8.0,,,,,50.0,,,
,,,63.0,,,,,80.0,,,,31.0,,,Demonsteel Boots,,,,Epic,,110.0,8.0,,,,,47.0,31.0,31.0,
93.0,93.0,,148.0,,,,,80.0,,,61.0,93.0,,29.0,Honorbound Vanguard's Sabatons,,,,Rare,,110.0,8.0,,,,,139.0,,,
40.0,40.0,,49.0,Hunter,,22.0,,95.0,,,,40.0,,29.0,"Qa'pla, Eredun War Order",,,,Legendary,,101.0,8.0,,,,,60.0,,,
,,,18.0,,,13.0,,80.0,,,28.0,33.0,,,Cozy Dryad Hoof-Socks,,,,Epic,,110.0,8.0,,,,,49.0,,,
31.0,31.0,,29.0,Druid,,,,80.0,,,23.0,31.0,1271.0,16.0,Sandals of the Dreamgrove,,,,Rare,,110.0,8.0,,,,,46.0,,,
,,,63.0,,,28.0,,65.0,,,12.0,31.0,,,Scavenged Felsoul Sabatons,,,,Rare,,110.0,8.0,,,,,46.0,31.0,31.0,
40.0,40.0,,33.0,Demon hunter,,18.0,,95.0,,,33.0,40.0,,,Loramus Thalipedes' Sacrifice,,,,Legendary,,101.0,8.0,,,,,60.0,,,
,,,18.0,,,26.0,,55.0,,,,34.0,,17.0,Navigator's Sandals,,,,Uncommon,,,8.0,,,,,50.0,,,
,,,18.0,,0.5,,,80.0,,,12.0,33.0,,31.0,Astonishingly Scarlet Slippers,,,,Epic,,101.0,8.0,,,,,50.0,,,
33.0,33.0,,44.0,,,26.0,,80.0,,,15.0,33.0,,,Scored Ironclaw Sabatons,,,,Epic,,110.0,8.0,,,,,49.0,,,
,,,64.0,Paladin,,,,80.0,,,,32.0,,,Cruel Gladiator's Scaled Sabatons,,,,Epic,,110.0,8.0,,,,,47.0,32.0,32.0,
,,,17.0,Priest,,,,80.0,,,,32.0,,,Demonic Gladiator's Satin Treads,,,,Epic,,110.0,8.0,,,,,47.0,,,
,,,63.0,,,23.0,,80.0,,,16.0,31.0,,,Duskwatch Guard's Boots,,,,Rare,,101.0,8.0,,,,,47.0,31.0,31.0,
31.0,31.0,,29.0,,,,,80.0,,,,31.0,,17.0,Footpads of Seeping Dread,,,,Rare,,101.0,8.0,,,,,47.0,,,23.0
,,,63.0,Warrior,,27.0,,80.0,,,,31.0,1280.0,,Battlelord's Warboots,,,,Rare,,110.0,8.0,,,,,46.0,31.0,31.0,11.0
31.0,31.0,,42.0,,,25.0,,80.0,,,14.0,31.0,,,Vilescale Sabatons,,,,Uncommon,,101.0,8.0,,,,,46.0,,,
31.0,31.0,,42.0,,,24.0,,80.0,,,,31.0,,15.0,Geta of Tay'Shute,,,,Epic,,101.0,8.0,,,,,46.0,,,
,,,60.0,,,,,80.0,,,60.0,93.0,,29.0,Honorbound Artificer's Sandals,,,,Rare,,110.0,8.0,,,,,139.0,,,
31.0,31.0,,29.0,,,28.0,,80.0,,,,31.0,,11.0,Biornskin Moccasins,,,,Uncommon,,101.0,8.0,,,,,46.0,,,
31.0,31.0,,42.0,,,,,65.0,,,15.0,31.0,,26.0,Footpads of the Nightrunners,,,,Rare,,110.0,8.0,,,,,46.0,,,
40.0,40.0,,49.0,Shaman,,,,95.0,,,18.0,40.0,,33.0,Elemental Rebalancers,,,,Legendary,,101.0,8.0,,,,,60.0,,,
40.0,40.0,,49.0,Shaman,,29.0,,95.0,,,22.0,40.0,,22.0,Spiritual Journey,,,,Legendary,,101.0,8.0,,,,,60.0,,,
34.0,34.0,,44.0,,,,,55.0,,,20.0,34.0,,22.0,Anglin' Art's Waders,,,,Uncommon,,,8.0,,,,,50.0,,,
,,,18.0,,,,,80.0,,,30.0,33.0,,13.0,Treads of the Drowned,,,,Epic,,110.0,8.0,,,,,50.0,,,
,,,66.0,,,,,,,,,,,,Treads of the Chosen Dead,,,,Epic,,110.0,8.0,,,,,,,,
,,,18.0,,,26.0,,80.0,,,,33.0,,15.0,Crimson Wool-Lined Slippers,,,,Epic,,110.0,8.0,,,,,49.0,,,
32.0,32.0,,29.0,Demon hunter,,,,80.0,,,,32.0,,,Ferocious Gladiator's Felskin Boots,,,,Epic,,110.0,8.0,,,,,47.0,,,
,,,17.0,Priest,,,,80.0,,,,32.0,,,Cruel Gladiator's Satin Treads,,,,Epic,,110.0,8.0,,,,,47.0,,,
,,,63.0,,,,,80.0,,,23.0,31.0,,16.0,Curserunner Soulcrushers,,,,Rare,,101.0,8.0,,,,,47.0,31.0,31.0,
31.0,31.0,,29.0,,,15.0,,80.0,,,,31.0,,,Netherfiend Treads,,,,Uncommon,,101.0,8.0,,,,,46.0,,,24.0
,,,17.0,Priest,,25.0,,80.0,,,,31.0,1276.0,13.0,Steps of the High Priest,,,,Rare,,110.0,8.0,,,,,46.0,,,
93.0,93.0,,101.0,,,,,65.0,,,,93.0,,39.0,Dread Aspirant's Leather Boots,,,,Rare,,110.0,8.0,,,,,139.0,,,50.0
,,,22.0,,,25.0,,80.0,,,,48.0,,,Nefarious Light-Step Slippers,,,,Epic,,110.0,8.0,,,,,73.0,,,32.0
,,,66.0,,,,,80.0,,,,33.0,,31.0,Treads of the Depraved,,,,Epic,,101.0,8.0,,,,,50.0,33.0,33.0,12.0
31.0,31.0,,29.0,,,27.0,,80.0,,,,31.0,,,Treads of Creeping Shadows,,,,Rare,,101.0,8.0,,,,,47.0,,,13.0
,,,63.0,,,,,80.0,,,,31.0,,16.0,Trap Jammers,,,,Rare,,101.0,8.0,,,,,47.0,31.0,31.0,23.0
31.0,31.0,,29.0,,,29.0,,80.0,,,11.0,31.0,1296.0,,Tunnel Trudger Footguards,,,,Rare,,101.0,8.0,,,,,47.0,,,
,,,63.0,,,16.0,,80.0,,,,31.0,,23.0,Boots of the Felsworn,,,,Uncommon,,101.0,8.0,,,,,46.0,31.0,31.0,
36.0,36.0,,31.0,,,20.0,,80.0,,,,36.0,,26.0,Grove-Tender's Moccasins,,,,Epic,,110.0,8.0,,,,,54.0,,,
