agi,agiint,agistr,agistrint,armor,classes,cooldown,corruption,critstrkrtng,dmg,dmgmax1,dmgmin1,dodgertng,dps,dura,firres,hastertng,int,lifesteal,mastrtng,mledmgmax,mledmgmin,mledps,mlespeed,name_enus,natres,nsockets,parryrtng,quality,reqlevel,rgdcritstrkrtng,slotbak,socket1,socket2,socket3,speed,splpwr,sta,str,versatility
17.0,,,,,,,,11.0,,57.0,44.0,,19.45,90.0,,,,,11.0,57.0,44.0,19.45,2.6,Warmongering Combatant's Pummeler,,,,Rare,100.0,,13.0,,,,2.6,,25.0,,
,,,,,,,,,,63.0,37.0,,19.39,,,,,,,63.0,37.0,19.39,2.6,Wild Gladiator's Slicer,,,,Epic,100.0,,13.0,,,,2.6,,,,
,,,,,,,,,,34.0,16.0,,9.69,,,,,,,34.0,16.0,9.69,2.6,Wild Gladiator's Runeaxe,,,,Epic,100.0,,13.0,,,,2.6,,,,
,,,,,,,,11.0,,28.0,22.0,,9.63,90.0,,,98.0,,11.0,28.0,22.0,9.63,2.6,Warmongering Combatant's Gavel,,,,Rare,100.0,,13.0,,,,2.6,,25.0,,
,,,,,,,,11.0,,31.0,18.0,,9.5,90.0,,11.0,98.0,,,31.0,18.0,9.5,2.6,Mageblade of the Horde Vanguard,,,,Rare,1.0,,13.0,,,,2.6,,25.0,,
,,,,,,,,11.0,,55.0,42.0,,18.76,90.0,,,,,11.0,55.0,42.0,18.76,2.6,Riverbeast Molar Club,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,11.0,,27.0,21.0,,9.28,110.0,,,95.0,,11.0,27.0,21.0,9.28,2.6,Primal Gladiator's Gavel,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,57.0,40.0,,18.67,80.0,,,,,11.0,57.0,40.0,18.67,2.6,Primal Gladiator's Render,,,,Epic,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,11.0,,55.0,42.0,,18.76,110.0,,,,,11.0,55.0,42.0,18.76,2.6,Primal Gladiator's Bonecracker,,,,Epic,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,12.0,,55.0,42.0,,18.76,110.0,,8.0,,,,55.0,42.0,18.76,2.6,Zolvolt's Shocking Mace,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
,,,,,Paladin,,,,,27.0,21.0,,9.28,75.0,,10.0,95.0,,12.0,27.0,21.0,9.28,2.6,Duskbreaker Scepter,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,61.0,36.0,,18.74,90.0,,,,,11.0,61.0,36.0,18.74,2.6,Wild Combatant's Slicer,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,11.0,,57.0,40.0,,18.67,65.0,,,,,11.0,57.0,40.0,18.67,2.6,Wild Combatant's Render,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,11.0,,66.0,31.0,,18.77,90.0,,11.0,,,,66.0,31.0,18.77,2.6,Weathered Memento Axe,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,Rogue,,,,,42.0,25.0,,18.68,55.0,,12.0,,,10.0,42.0,25.0,18.68,1.8,Skulldugger Dagger,,,,Uncommon,100.0,,13.0,,,,1.8,,24.0,,
16.0,,,,,,,,11.0,,57.0,40.0,,18.67,65.0,,,,,11.0,57.0,40.0,18.67,2.6,Wild Combatant's Ripper,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,25.0,15.0,,11.15,,,,,,,25.0,15.0,11.15,1.8,Bone Dagger,,,,Poor,100.0,,13.0,,,,1.8,,,,
,,,,,,,,,,55.0,42.0,,18.76,,,,,,,55.0,42.0,18.76,2.6,Primal Gladiator's Bonecracker,,,,Epic,100.0,,13.0,,,,2.6,,,,
16.0,,,,,,,,11.0,,42.0,25.0,,18.68,65.0,,,,,11.0,42.0,25.0,18.68,1.8,Wild Combatant's Shanker,,,,Rare,100.0,,13.0,,,,1.8,,24.0,,
16.0,,,,,,,,11.0,,57.0,40.0,,18.67,65.0,,,,,11.0,57.0,40.0,18.67,2.6,Wild Combatant's Ripper,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,15.0,,55.0,42.0,,18.76,110.0,,,,,,55.0,42.0,18.76,2.6,Spiked Torque Wrench,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,7.0
,,,,,,,,11.0,,27.0,21.0,,9.28,110.0,,,95.0,,11.0,27.0,21.0,9.28,2.6,Primal Gladiator's Gavel,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
,,,,,Shaman,,,,,28.0,19.0,,9.2,55.0,,10.0,95.0,,12.0,28.0,19.0,9.2,2.6,Streamtalker Claws,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,Shaman,,,11.0,,57.0,39.0,,18.6,55.0,,,,,11.0,57.0,39.0,18.6,2.6,Streamtalker Talons,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,11.0,,60.0,35.0,,18.42,90.0,,,,,11.0,60.0,35.0,18.42,2.6,Primal Combatant's Quickblade,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,30.0,17.0,,9.21,90.0,,,95.0,,12.0,30.0,17.0,9.21,2.6,Soul Fang,,,,Rare,98.0,,13.0,,,,2.6,,24.0,,9.0
,,,,,,,,,,60.0,35.0,,18.42,75.0,,,,,12.0,60.0,35.0,18.42,2.6,Void-Warped Oshu'gun Shortsword,,,,Uncommon,,,13.0,,,,2.6,,24.0,16.0,10.0
,,,,,Shaman,,,,,28.0,19.0,,9.17,65.0,,10.0,95.0,,12.0,28.0,19.0,9.17,2.6,Streamtalker Claws,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,64.0,31.0,,18.27,90.0,,,,,11.0,64.0,31.0,18.27,2.6,Primal Combatant's Hacker,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,Shaman,,,,,28.0,19.0,,9.17,65.0,,11.0,95.0,,11.0,28.0,19.0,9.17,2.6,Streamtalker Slicers,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,,,41.0,24.0,,18.27,65.0,,12.0,,,10.0,41.0,24.0,18.27,1.8,Mighty Gorian Dagger,,,,Rare,,,13.0,,,,1.8,,24.0,,
,,,,,,,,,,27.0,20.0,,9.21,75.0,,11.0,95.0,,,27.0,20.0,9.21,2.6,Void-Warped Oshu'gun Mallet,,,,Uncommon,,,13.0,,,,2.6,,24.0,,10.0
,,,,,,,,11.0,,27.0,20.0,,9.21,90.0,,,95.0,,10.0,27.0,20.0,9.21,2.6,Cudgel of Trials,,,,Rare,,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,64.0,31.0,,18.27,90.0,,,,,11.0,64.0,31.0,18.27,2.6,Primal Combatant's Hacker,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,,,27.0,20.0,,9.21,75.0,,,95.0,,,27.0,20.0,9.21,2.6,Oshu'gun Scepter,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,Monk,,,11.0,,60.0,35.0,,18.42,90.0,,,,,11.0,60.0,35.0,18.42,2.6,Mistdancer Sword,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,54.0,41.0,,18.41,90.0,,,,,12.0,54.0,41.0,18.41,2.6,Rugged Crystal Cudgel,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,9.0
16.0,,16.0,,,,,,,,64.0,31.0,,18.27,90.0,,,,,,64.0,31.0,18.27,2.6,Munificent Axe,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,11.0,,54.0,41.0,,18.41,90.0,,,,,11.0,54.0,41.0,18.41,2.6,Mighty Gorian Headcracker,,,,Rare,,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,27.0,20.0,,9.21,90.0,,,95.0,,12.0,27.0,20.0,9.21,2.6,Hoof of Yalnu,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,10.0
16.0,,,,,,,,,,53.0,40.0,,18.07,75.0,,10.0,,,,53.0,40.0,18.07,2.6,Plainshunter Blackjack,,,,Uncommon,,,13.0,,,,2.6,,24.0,,11.0
,,,,,,,,,,63.0,30.0,,17.91,75.0,,,,,,63.0,30.0,17.91,2.6,Gorian Axe,,,,Uncommon,99.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,,,40.0,24.0,,17.8,55.0,,,,,,40.0,24.0,17.8,1.8,Gorian Dagger,,,,Uncommon,99.0,,13.0,,,,1.8,,24.0,,
,,,,,,,,,,26.0,20.0,,8.9,75.0,,,92.0,,,26.0,20.0,8.9,2.6,Ancestral Scepter,,,,Uncommon,99.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,61.0,29.0,,17.37,75.0,,,,,,61.0,29.0,17.37,2.6,Bloodmane Axe,,,,Uncommon,98.0,,13.0,,,,2.6,,23.0,,
,,,,,,,,,,53.0,37.0,,17.35,55.0,,,,,,53.0,37.0,17.35,2.6,Bloodmane Knuckles,,,,Uncommon,98.0,,13.0,,,,2.6,,23.0,,
,,,,,,,,,,51.0,39.0,,17.4,75.0,,,,,,51.0,39.0,17.4,2.6,Bloodmane Mace,,,,Uncommon,98.0,,13.0,,,,2.6,,23.0,,
,,,,,,,,11.0,,19.0,11.0,,8.5,65.0,,,89.0,,9.0,19.0,11.0,8.5,1.8,Sharpened Riverbeast Tusk,,,,Rare,,,13.0,,,,1.8,,23.0,,
,,,,,,,,,,25.0,19.0,,8.57,90.0,,9.0,89.0,,11.0,25.0,19.0,8.57,2.6,Riverbeast Jawbone,,,,Rare,,,13.0,,,,2.6,,23.0,,
,,,,,,,,,,50.0,39.0,,17.14,90.0,,10.0,,,10.0,50.0,39.0,17.14,2.6,Riverbeast Femur,,,,Rare,,,13.0,,,,2.6,,23.0,15.0,
15.0,,,,,,,,9.0,,52.0,36.0,,17.03,65.0,,10.0,,,,52.0,36.0,17.03,2.6,Chade's Kidneythumper,,,,Rare,93.0,,13.0,,,,2.6,,22.0,,
15.0,,,,,,,,9.0,,49.0,38.0,,16.74,75.0,,10.0,,,,49.0,38.0,16.74,2.6,Abandoned Dark Iron Skullthumper,,,,Uncommon,,,13.0,,,,2.6,,22.0,,
15.0,,,,,,,,,,38.0,22.0,,16.82,55.0,,,,,10.0,38.0,22.0,16.82,1.8,Ogron Slayer's Ankleslicer,,,,Uncommon,,,13.0,,,,1.8,,22.0,,9.0
,,,,,,,,,,59.0,28.0,,16.78,75.0,,,,,,59.0,28.0,16.78,2.6,Auchenai Axe,,,,Uncommon,95.0,,13.0,,,,2.6,,22.0,,
15.0,,,,,,,,,,38.0,22.0,,16.82,55.0,,,,,,38.0,22.0,16.82,1.8,Auchenai Dagger,,,,Uncommon,95.0,,13.0,,,,1.8,,22.0,,
15.0,,,,,,,,10.0,,38.0,22.0,,16.82,65.0,,,,,,38.0,22.0,16.82,1.8,Sliver of Na'the,,,,Rare,92.0,,13.0,,,,1.8,,22.0,,9.0
,,,,,,,,,,48.0,37.0,,16.48,90.0,,10.0,,,,48.0,37.0,16.48,2.6,Greldrok's Facesmasher,,,,Rare,92.0,,13.0,,,,2.6,,22.0,15.0,10.0
14.0,,,,,,,,9.0,,37.0,22.0,,16.43,55.0,,,,,,37.0,22.0,16.43,1.8,Steamscar Shank,,,,Uncommon,,,13.0,,,,1.8,,21.0,,10.0
,,,,,,,,,,18.0,10.0,,8.05,55.0,,,82.0,,,18.0,10.0,8.05,1.8,Zangarra Spellblade,,,,Uncommon,94.0,,13.0,,,,1.8,,21.0,,
,,,,,,,,,,50.0,34.0,,16.32,55.0,,,,,,50.0,34.0,16.32,2.6,Incised Knuckles,,,,Uncommon,94.0,,13.0,,,,2.6,,21.0,,
,,,,,,,,,,,,,,,,,,,,,,,,Formula: Enchant Weapon - Gale-Force Striking,,,,Common,100.0,,,,,,,,,,
,,,,,,,,,,23.0,17.0,,7.82,75.0,,,80.0,,,23.0,17.0,7.82,2.6,Growthshaper Scepter,,,,Uncommon,92.0,,13.0,,,,2.6,,21.0,,
,,,,,,,,,,17.0,10.0,,7.63,55.0,,,80.0,,,17.0,10.0,7.63,1.8,Growthshaper Spellblade,,,,Uncommon,92.0,,13.0,,,,1.8,,21.0,,
,,,,,,,,,,,,,0.8300000000000001,80.0,,,,,,,,0.8300000000000001,1.8,Tournament Gladiator's Spellblade,,,,Epic,100.0,,13.0,,,,1.8,,,,
,,,,,,,,,,3.0,1.0,,1.38,80.0,,,,,,3.0,1.0,1.38,1.8,Tournament Gladiator's Shanker,,,,Epic,100.0,,13.0,,,,1.8,,,,
,,,,,,,,141.0,,104.0,56.0,,833.53,,,,1467.0,,141.0,104.0,56.0,833.53,0.1,Primal Combatant's Mageblade,,,,Rare,100.0,,13.0,,,,0.1,2842.0,2201.0,,
,,,,,,,,,,60.0,42.0,,19.69,,,,,,,60.0,42.0,19.69,2.6,Warmongering Gladiator's Render,,,,Epic,100.0,,13.0,,,,2.6,,,,
17.0,,,,,,,,12.0,,60.0,42.0,,19.69,80.0,,,,,12.0,60.0,42.0,19.69,2.6,Warmongering Gladiator's Ripper,,,,Epic,100.0,,13.0,,,,2.6,,26.0,,
,,,,,,,,,,58.0,44.0,,19.8,,,,,,,58.0,44.0,19.8,2.6,Warmongering Gladiator's Bonecracker,,,,Epic,100.0,,13.0,,,,2.6,,,,
17.0,,,,,,,,12.0,,58.0,44.0,,19.8,110.0,,,,,12.0,58.0,44.0,19.8,2.6,Warmongering Gladiator's Pummeler,,,,Epic,100.0,,13.0,,,,2.6,,26.0,,
,,,,,,,,11.0,,59.0,41.0,,19.35,65.0,,,,,11.0,59.0,41.0,19.35,2.6,Warmongering Combatant's Render,,,,Rare,100.0,,13.0,,,,2.6,,25.0,17.0,
,,,,,,,,11.0,,57.0,44.0,,19.45,90.0,,,,,11.0,57.0,44.0,19.45,2.6,Warmongering Combatant's Bonecracker,,,,Rare,100.0,,13.0,,,,2.6,,25.0,17.0,
,,,,,,,,11.0,,34.0,16.0,,9.69,90.0,,,98.0,,11.0,34.0,16.0,9.69,2.6,Warmongering Combatant's Chopper,,,,Rare,100.0,,13.0,,,,2.6,,25.0,,
,,,,,,,,,,59.0,41.0,,19.35,,,,,,,59.0,41.0,19.35,2.6,Wild Gladiator's Render,,,,Epic,100.0,,13.0,,,,2.6,,,,
17.0,,,,,,,,11.0,,59.0,41.0,,19.35,65.0,,,,,11.0,59.0,41.0,19.35,2.6,Warmongering Combatant's Ripper,,,,Rare,100.0,,13.0,,,,2.6,,25.0,,
17.0,,,,,,,,11.0,,68.0,32.0,,19.38,110.0,,,,,11.0,68.0,32.0,19.38,2.6,Wild Gladiator's Cleaver,,,,Epic,100.0,,13.0,,,,2.6,,25.0,,
,,,,,,,,,,32.0,18.0,,9.79,,,,,,,32.0,18.0,9.79,2.6,Wild Gladiator's Mageblade,,,,Epic,100.0,,13.0,,,,2.6,,,,
,,,,,,,,11.0,,22.0,13.0,,9.75,80.0,,,98.0,,11.0,22.0,13.0,9.75,1.8,Wild Gladiator's Spellblade,,,,Epic,100.0,,13.0,,,,1.8,,25.0,,
17.0,,,,,,,,11.0,,57.0,44.0,,19.45,110.0,,,,,11.0,57.0,44.0,19.45,2.6,Wild Gladiator's Pummeler,,,,Epic,100.0,,13.0,,,,2.6,,25.0,,
17.0,,,,,,,,,,42.0,25.0,,18.74,65.0,,12.0,,,10.0,42.0,25.0,18.74,1.8,Stormwind Vanguard Dagger,,,,Rare,1.0,,13.0,,,,1.8,,25.0,,
16.0,,,,,,,,11.0,,61.0,36.0,,18.74,110.0,,,,,11.0,61.0,36.0,18.74,2.6,Primal Gladiator's Quickblade,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,11.0,,55.0,42.0,,18.76,90.0,,,,,11.0,55.0,42.0,18.76,2.6,Wild Combatant's Pummeler,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,,,55.0,42.0,,18.76,110.0,,,,,,55.0,42.0,18.76,2.6,Formidable Warmace,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,,,66.0,31.0,,18.77,110.0,,,,,,66.0,31.0,18.77,2.6,Baleful Greataxe,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,21.0,12.0,,9.34,65.0,,,95.0,,11.0,21.0,12.0,9.34,1.8,Wild Combatant's Spellblade,,,,Rare,100.0,,13.0,,,,1.8,,24.0,,
,,,,,,,,,,66.0,31.0,,18.77,110.0,,11.0,,,11.0,66.0,31.0,18.77,2.6,Chadrik's Lost Axe,,,,Epic,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,Death knight,,,,,61.0,36.0,,18.74,75.0,,16.0,,,,61.0,36.0,18.74,2.6,Inexorable Blade,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,,,27.0,21.0,,9.28,110.0,,,95.0,,,27.0,21.0,9.28,2.6,Baleful Scepter,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,27.0,21.0,,9.28,90.0,,,95.0,,11.0,27.0,21.0,9.28,2.6,Wild Combatant's Gavel,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,57.0,40.0,,18.67,65.0,,,,,11.0,57.0,40.0,18.67,2.6,Wild Combatant's Render,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,10.0,,60.0,37.0,,18.78,85.0,,11.0,,,,60.0,37.0,18.78,2.6,Illidari Warglaive,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,66.0,31.0,,18.77,90.0,,,,,11.0,66.0,31.0,18.77,2.6,Wild Combatant's Hacker,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,11.0,,27.0,21.0,,9.28,110.0,,,95.0,,,27.0,21.0,9.28,2.6,Mace of Amaranthine Power,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,10.0
,,,,,Paladin,,,11.0,,61.0,36.0,,18.74,75.0,,,,,11.0,61.0,36.0,18.74,2.6,Duskbreaker Sword,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,11.0,,33.0,15.0,,9.38,90.0,,,95.0,,11.0,33.0,15.0,9.38,2.6,Wild Combatant's Chopper,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,11.0,,57.0,40.0,,18.67,80.0,,,,,11.0,57.0,40.0,18.67,2.6,Primal Gladiator's Ripper,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,,,42.0,25.0,,18.68,80.0,,,,,,42.0,25.0,18.68,1.8,Grandiose Dagger,,,,Epic,100.0,,13.0,,,,1.8,,24.0,,
,,,,,,,,11.0,,55.0,42.0,,18.76,90.0,,,,,11.0,55.0,42.0,18.76,2.6,Wild Combatant's Bonecracker,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,,,55.0,42.0,,18.76,110.0,,,,,,55.0,42.0,18.76,2.6,Grandiose Warmace,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,11.0,,55.0,42.0,,18.76,110.0,,,,,11.0,55.0,42.0,18.76,2.6,Magma Monsoon Mace,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,11.0,,66.0,31.0,,18.77,90.0,,,,,11.0,66.0,31.0,18.77,2.6,Wild Combatant's Cleaver,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,11.0,,55.0,42.0,,18.76,90.0,,,,,11.0,55.0,42.0,18.76,2.6,Wild Combatant's Pummeler,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,21.0,12.0,,9.34,80.0,,11.0,95.0,,10.0,21.0,12.0,9.34,1.8,Dagger of the Shattered Crucible,,,,Epic,100.0,,13.0,,,,1.8,,24.0,,
,,,,,Shaman,,,,,29.0,20.0,,9.43,55.0,,10.0,95.0,,12.0,29.0,20.0,9.43,2.6,Stormseeker Claws,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,55.0,42.0,,18.76,,,,,,,55.0,42.0,18.76,2.6,Primal Gladiator's Pummeler,,,,Epic,100.0,,13.0,,,,2.6,,,,
16.0,,,,,,,,11.0,,55.0,42.0,,18.76,110.0,,,,,11.0,55.0,42.0,18.76,2.6,Primal Gladiator's Pummeler,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,Shaman,,,11.0,,57.0,40.0,,18.67,55.0,,,,,11.0,57.0,40.0,18.67,2.6,Stormseeker Talons,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,21.0,12.0,,9.34,65.0,,,95.0,,11.0,21.0,12.0,9.34,1.8,Wild Combatant's Spellblade,,,,Rare,100.0,,13.0,,,,1.8,,24.0,,
,,,,,,,,,,21.0,12.0,,9.31,80.0,,,95.0,,,21.0,12.0,9.31,1.8,Blackfire Spellblade,,,,Epic,100.0,,13.0,,,,1.8,,24.0,,
,,,,,Warrior,,,11.0,,65.0,31.0,,18.52,75.0,,,,,11.0,65.0,31.0,18.52,2.6,Oathsworn Axe,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,,,54.0,42.0,,18.49,110.0,,,,,,54.0,42.0,18.49,2.6,Expeditious Mace,,,,Epic,100.0,,13.0,,,,2.6,,24.0,16.0,
,,,,,,,,,,27.0,21.0,,9.24,110.0,,,95.0,,,27.0,21.0,9.24,2.6,Blackfire Scepter,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
,,,,,Shaman,,,,,28.0,19.0,,9.2,55.0,,11.0,95.0,,11.0,28.0,19.0,9.2,2.6,Streamtalker Slicers,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
,,,,,Paladin,,,11.0,,60.0,36.0,,18.48,75.0,,,,,11.0,60.0,36.0,18.48,2.6,Sunsoul Sword,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,,,60.0,36.0,,18.48,110.0,,,,,,60.0,36.0,18.48,2.6,Expeditious Sword,,,,Epic,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,Rogue,,,10.0,,42.0,25.0,,18.61,55.0,,12.0,,,,42.0,25.0,18.61,1.8,Lightdrinker Shiv,,,,Uncommon,100.0,,13.0,,,,1.8,,24.0,,
,,,,,,,,,,27.0,20.0,,9.21,90.0,,,95.0,,,27.0,20.0,9.21,2.6,Munificent Scepter,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,27.0,20.0,,9.21,90.0,,,95.0,,11.0,27.0,20.0,9.21,2.6,Primal Combatant's Gavel,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,11.0,,64.0,31.0,,18.27,90.0,,10.0,,,,64.0,31.0,18.27,2.6,Talon Guard Wingclipper,,,,Rare,,,13.0,,,,2.6,,24.0,,
16.0,,16.0,,,,,,,,64.0,31.0,,18.27,90.0,,,,,,64.0,31.0,18.27,2.6,Turbulent Axe,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,,,41.0,24.0,,18.27,65.0,,10.0,,,12.0,41.0,24.0,18.27,1.8,Kurlosh's Kidneyslicer,,,,Rare,100.0,,13.0,,,,1.8,,24.0,,
,,,,,,,,,,54.0,41.0,,18.41,75.0,,,,,,54.0,41.0,18.41,2.6,Howling Mace,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,,,,,,54.0,41.0,,18.41,90.0,,,,,,54.0,41.0,18.41,2.6,Turbulent Warmace,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,28.0,19.0,,9.17,65.0,,,95.0,,10.0,28.0,19.0,9.17,2.6,Redclaw's Gutripper,,,,Rare,98.0,,13.0,,,,2.6,,24.0,,12.0
,,,,,,,,11.0,,27.0,20.0,,9.21,90.0,,,95.0,,11.0,27.0,20.0,9.21,2.6,Gorian Arcanist Spiritshaker,,,,Rare,,,13.0,,,,2.6,,24.0,,
,,,,,,,,11.0,,54.0,41.0,,18.41,90.0,,,,,11.0,54.0,41.0,18.41,2.6,Primal Combatant's Bonecracker,,,,Rare,100.0,,13.0,,,,2.6,,24.0,16.0,
16.0,,,,,,,,12.0,,41.0,24.0,,18.27,65.0,,,,,8.0,41.0,24.0,18.27,1.8,Felshanker,,,,Rare,100.0,,13.0,,,,1.8,,24.0,,
,,,,,,,,10.0,,27.0,20.0,,9.21,90.0,,,95.0,,,27.0,20.0,9.21,2.6,Cudgel of the Son of Goramal,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,12.0
16.0,,,,,,,,11.0,,64.0,31.0,,18.27,90.0,,,,,11.0,64.0,31.0,18.27,2.6,Primal Combatant's Cleaver,,,,Rare,100.0,,13.0,,,,2.6,,24.0,,
,,,,,,,,,,64.0,31.0,,18.27,75.0,,,,,,64.0,31.0,18.27,2.6,Howling Axe,,,,Uncommon,100.0,,13.0,,,,2.6,,24.0,,
16.0,,,,,Rogue,,,10.0,,41.0,24.0,,18.27,65.0,,12.0,,,,41.0,24.0,18.27,1.8,Lightdrinker Shiv,,,,Rare,100.0,,13.0,,,,1.8,,24.0,,
16.0,,,,,,,,9.0,,41.0,24.0,,18.14,55.0,,,,,11.0,41.0,24.0,18.14,1.8,Plainshunter Dagger,,,,Uncommon,,,13.0,,,,1.8,,24.0,,
,,,,,,,,,,53.0,37.0,,17.35,55.0,,,,,,53.0,37.0,17.35,2.6,Longclaw Knuckles,,,,Uncommon,97.0,,13.0,,,,2.6,,23.0,,
15.0,,,,,,,,11.0,,51.0,39.0,,17.4,75.0,,,,,,51.0,39.0,17.4,2.6,Vorpil's Ribcrusher,,,,Uncommon,,,13.0,,,,2.6,,23.0,,9.0
15.0,,,,,,,,,,39.0,23.0,,17.34,55.0,,,,,,39.0,23.0,17.34,1.8,Bloodmane Dagger,,,,Uncommon,98.0,,13.0,,,,1.8,,23.0,,
,,,,,,,,,,20.0,11.0,,8.81,55.0,,,89.0,,,20.0,11.0,8.81,1.8,Ruhkmari Spellblade,,,,Uncommon,98.0,,13.0,,,,1.8,,23.0,,
15.0,,,,,,,,,,53.0,36.0,,17.28,65.0,,,,,10.0,53.0,36.0,17.28,2.6,Teroclaw Talon,,,,Rare,,,13.0,,,,2.6,,23.0,,10.0
,,,,,,,,,,52.0,36.0,,17.03,55.0,,,,,,52.0,36.0,17.03,2.6,Skettis Knuckles,,,,Uncommon,96.0,,13.0,,,,2.6,,22.0,,
,,,,,,,,,,50.0,38.0,,17.07,75.0,,,,,,50.0,38.0,17.07,2.6,Skettis Mace,,,,Uncommon,96.0,,13.0,,,,2.6,,22.0,,
,,,,,,,,10.0,,60.0,28.0,,17.07,75.0,,,,,10.0,60.0,28.0,17.07,2.6,Serrated Sawblade Axe,,,,Uncommon,,,13.0,,,,2.6,,22.0,15.0,
,,,,,,,,,,49.0,38.0,,16.74,75.0,,,,,,49.0,38.0,16.74,2.6,Auchenai Mace,,,,Uncommon,95.0,,13.0,,,,2.6,,22.0,,
,,,,,,,,9.0,,59.0,28.0,,16.78,75.0,,,,,10.0,59.0,28.0,16.78,2.6,Abandoned Dark Iron Handaxe,,,,Uncommon,,,13.0,,,,2.6,,22.0,15.0,
